,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
226,Virginie | Joron,PfE,FR,197627,197627," – Monsieur le Président, Madame la Vice-Présidente, chers collègues, le débat d'aujourd'hui porte sur la promotion et la protection de la souveraineté numérique de l'Union européenne. Comment la Commission et les «zéro macronistes» osent-ils parler ici de souveraineté européenne, alors que ce sont eux qui ont bradé Alstom, cassé EDF-GDF, fracassé Atos et fermé la centrale de Fessenheim?
Macron a légué nos données de santé à Microsoft. Sous Macron, nous avons aussi perdu Technip, Lafarge et même Doliprane. Bruxelles a abandonné Nokia, a choisi Microsoft pour sa messagerie interne et un prestataire américain pour ses recrutements. Bruxelles a choisi cette année Amazon et Microsoft pour son cloud et, dans une moindre mesure, OVH. Pourquoi dans une moindre mesure?
Arrêtez de prêcher la préférence européenne, arrêtez d’aller à Washington pour recevoir l’eau bénite du Conseil de l'Atlantique ou l’onction de Soros. La vérité, c’est que depuis le Brexit et Trump, vous avez peur du peuple qui ne vote plus pour vous. Aujourd'hui, vous voulez les pleins pouvoirs réglementaires pour appliquer la censure avec le règlement sur le marché unique des services numériques et, demain, le tour de contrôle pour surveiller nos conversations privées, alors que l’on attend toujours les SMS échangés entre Bourla et Ursula.
Fini l'hypnose de Gérard Miller et les journaux subventionnés. Le peuple a retrouvé sa voix grâce aux réseaux sociaux. You are the media, a déclaré Musk. Et c’est ce qui vous dérange? Macron qui hurle à Sarrebruck contre les plateformes numériques. Un nouveau variant Covid Frankenstein pour cet hiver. Mais les gens ne vous écoutent plus. Vous prétextez la protection de la souveraineté numérique uniquement pour censurer et étouffer un narratif qui ne vous convient pas. Vous avez tué l'industrie automobile. Qui peut croire ici que vous voulez sauver celle du numérique?",au nom du groupe
227,Piotr | Müller,ECR,PL,257080,257080," – Panie Przewodniczący! Szanowni Państwo! Wzmocnienie suwerenności nie wymaga wcale tworzenia gorsetu regulacyjnego. Suwerenność to wolność do działania dla naszych firm i dla naukowców, którzy tworzą innowacyjność. A innowacyjność jest możliwa tylko wtedy, gdy istnieje jakieś ryzyko. Bo innowacyjność powstaje w swobodzie oraz w podjęciu tego ryzyka. Ja mam wrażenie, że Komisja Europejska w wielu obszarach, właśnie cyfrowych, chce ograniczyć ryzyko do minimum. A bez ryzyka nie ma innowacji. W związku z tym to nie jest droga, którą powinniśmy iść. Suwerenność nie oznacza też konieczności izolacji. Odróżnijmy budowanie suwerenności od budowania izolacjonizmu, który chyba nigdy nie był dla Europy dobry. W związku z tym też warto to podkreślić.
Kolejną ważną rzeczą, jeżeli chodzi o suwerenność cyfrową i suwerenność, jeżeli chodzi o rozwiązania technologiczne, są kwestie cen energii. I wszyscy wiemy doskonale, że rozwiązania cyfrowe, w szczególności w obszarze sztucznej inteligencji, są niezwykle energochłonne. W związku z tym my musimy też poszukać drogi do tego, aby energia elektryczna w Europie była tańsza. I niestety do tego potrzebne jest wycofanie się również z wielu regulacji dotyczących Zielonego Ładu. Postawienie też na energię nuklearną jako energię stabilną, która by zasilała również centra bazodanowe. Dlatego dzisiaj o tym powinniśmy rozmawiać, a nie o kolejnych regulacjach, które mają ograniczać możliwości współpracy międzynarodowej oraz możliwości dla naszych firm i naukowców.",au nom du groupe
228,Stéphanie | Yon-Courtin,Renew,FR,197581,197581," – Monsieur le Président, Madame la Vice-Présidente Virkkunen, y a-t-il encore un pilote dans l’avion de notre souveraineté numérique européenne? Quelqu’un tient-il vraiment les commandes pour éviter le crash de l’Europe numérique? Permettez-moi d’en douter.
Nos régulations ambitieuses sont aujourd’hui attaquées de toute part, et d’abord en interne. Depuis six mois, vous, à la Commission, nous dites que TikTok et X ont violé le règlement sur les services numériques (DSA). Mais quand allez-vous enfin les sanctionner? En ce qui concerne le règlement sur les marchés numériques (DMA), combien de temps allons-nous encore nous excuser d’appliquer nos propres règles ou de les brader contre des droits de douane diminués?
Vous venez de rappeler l’importance du DMA et du DSA. Assumez-les, défendez-les, parlez-en publiquement. Où est passé le leadership européen qui faisait de nous une référence mondiale pour imposer un espace numérique équitable? N’oublions pas les attaques venues de l’extérieur, avec Donald Trump et les oligarques des grandes entreprises technologiques qui rêvent de voir tomber notre modèle européen de concurrence loyale.
Aujourd’hui, ce sont Apple et Google qui piétinent publiquement le DMA pour continuer à tuer la concurrence. Demain, ce seront toutes les grandes entreprises technologiques qui tenteront de rétablir la jungle numérique pour s’approprier tout le gâteau européen et écraser nos propres entreprises.
Donnez à la Commission européenne les moyens, tous les moyens, plus de moyens, la rapidité, le courage d’agir. Derrière ces règles se cachent 450 millions de consommateurs, des milliers d’entreprises européennes et des petites entreprises que nous devons protéger et soutenir.
Il est temps d’agir, au risque de voir l’Europe mourir. Appliquons nos règles, toutes nos règles, rien que nos règles, et pas la loi du plus fort. Avec l’omnibus numérique, simplifions quand c’est nécessaire. Jamais au prix de nos principes. Jamais au prix de nos valeurs. Jamais au prix de notre Europe.",au nom du groupe
229,Alexandra | Geese,Verts/ALE,DE,183916,183916," – Herr Präsident, Frau Kommissarin, sehr verehrte Kolleginnen und Kollegen! Präsident Trump lässt TikTok in den USA von seinen Verbündeten kaufen – jemand erinnert sich vielleicht an Orbán – und hat bereits angekündigt, dass er das gerne in eine MAGA-Propagandamaschine verwandeln würde. Und die EU‑Kommission kann bis heute die Frage nicht beantworten, ob wir in Europa denn weiter das chinesische TikTok behalten oder die amerikanische Wahlkampfpropaganda bekommen.
Macht es überhaupt noch einen Unterschied? Bereits jetzt zeigt TikTok neuen Nutzern mehr rechtsextremen Content als alles andere. Im deutschen Bundestagswahlkampf kamen ganze 78 Prozent des Inhaltes, der neutralen Nutzern, neuen Nutzern ausgespielt wurde, von der AfD. Bei der Stichwahl in Polen war das Verhältnis fünf zu eins für den rechtsextremen Kandidaten.
Europäische Bürgerinnen und Bürger fragen mich jeden Tag, warum sie sich diese Gehirnwäsche gefallen lassen müssen. Und dann wird der Ruf nach einem europäischen Gesetz laut. Aber das Verrückte daran ist doch: Wir haben dieses Gesetz. Aber die Kommission weigert sich, es wirklich anzuwenden. Der DSA sagt klipp und klar: Wenn große Digitalplattformen ein systemisches Risiko für öffentlichen Diskurs und Wahlen auslösen, dann muss die Kommission handeln. Das tut sie aber nicht, weil sie Angst hat, genauso wie viele Regierungen. Demokratie ist, wenn die Leute sich ihren Inhalt selber aussuchen können auf TikTok, nicht wenn Elon Musk oder die chinesische Regierung den vorgibt – genau das! Und Sie ducken sich weg und machen den Weg frei für diesen digital gesteuerten Faschismus.
Frau Kommissarin, es ist Ihre Aufgabe, für Demokratie, Meinungsfreiheit und Medienvielfalt auch im Internet zu sorgen, indem Sie dafür sorgen, dass die Menschen wieder das auf den Plattformen sehen, was sie sich wirklich ausgesucht haben und nicht irgendwelche Tech Bros oder die chinesische Regierung. Und handeln Sie jetzt, denn bald ist es zu spät.",au nom du groupe
230,Leila | Chaibi,The Left,FR,197529,197529," – Monsieur le Président, depuis quelques mois, la souveraineté numérique européenne est sur toutes les lèvres à Bruxelles. Mais dans les faits, la Commission européenne est soumise à Trump. Elle agit en vassal des États-Unis: c’est une Commission qui refuse de taxer les GAFAM, qui voulait nommer une ancienne cadre de Facebook à la tête de sa politique de concurrence et qui détricote sa propre régulation pour plaire à Washington.
Toujours avec le même refrain: les GAFAM se plaignent, Washington ordonne, Bruxelles obéit.
Mais la souveraineté numérique, cela ne se décrète pas. Elle se construit en instaurant une véritable préférence européenne, en soutenant nos propres infrastructures et nos services publics numériques et en taxant enfin les profits colossaux des géants de l'internet. Une souveraineté numérique au service des Européens, non soumise aux actionnaires de la Silicon Valley ni aux fantasmes de milliardaires pro-Trump: voilà la souveraineté que nous défendons.",au nom du groupe
231,Christine | Anderson,ESN,EN,197475,197475," – Mr President, five years ago, the Commission promised a Europe fit for the digital age. We were to have world‑class chips, sovereign clouds and 10 000 green data centres humming in harmony. The Chips Act, the Data Act, the AI Act: the Commission seems convinced that if only they regulated innovation hard enough, it would just magically come into existence.
Today, the dream of chip sovereignty remains a mere PowerPoint slide. Yet amid all these noble failures, there is one area where the EU truly excels: controlling and restricting speech. The Digital Services Act has turned platforms into pre-emptive censors. Saying the wrong things online will actually now land you in jail. Congratulations for that! And now chat control – mass scanning of private messages – looms on the dystopian EU horizon.
With your digital rules, you do not seek to protect European sovereignty. You seek to protect yourself from scrutiny and people's justified criticism. Instead of a digital future that empowers citizens, you are building a system to intimidate and silence them. You are indeed creating a totalitarian hellhole. Thank you for your attention to this matter.",au nom du groupe
232,Dóra | Dávid,PPE,HU,256862,256862," – Tisztelt Elnök Úr! A versenyképességünk, az életmódunk és az értékeink a tét. Nyomós okaink vannak arra, hogy miért hoztuk meg a digitális jogszabályainkat. A digitális szolgáltatásokról szóló rendelet a magyarok és az európaiak online biztonságát szolgálja, hogy ne lehessen veszélyes termékeket árulni, például a Temun és a Sheinen, hogy ne terjedhessenek illegális és káros tartalmak online. Legfőképpen, ha ezek a gyerekeinket is veszélyeztetik.
A digitális piacokról szóló rendelet pedig a kis- és középvállalkozásainknak ad esélyt, hogy érvényesülni tudjanak az óriásplatformokon. Ezeket a szabályokat magyar és más EU-tagállamok képviselői és kormányai fogadták el elsöprő többséggel. Továbbra is nekünk, magyaroknak és európaiaknak kell eldönteni, hogy mit szabad és mit nem szabad az online térben, nem pedig külföldieknek. Itt a szuverenitásunk a tét. Mert aki nem védi meg a digitális határait, az előbb utóbb a szuverenitását veszíti el.",
233,Christel | Schaldemose,S-D,DA,37312,37312," – Hr. formand! Vores verden er mere digital nu end nogensinde før. Og for at vi ikke skal have et vildt Vesten, er der altså brug for regulering, og det har vi heldigvis i EU. DSA'en er et historisk skridt i den retning. Men arbejdet stopper ikke der. Europa er under pres fra udenlandske techgiganter og fra udenlandske regeringer. Men de skal ikke have lov at styre vores digitale liv. I alt for mange år har deres forretningsmodeller drevet rovdrift på europæernes data, privatliv og mentale velfærd. Og det gælder især vores børn. De sociale medier flyder over med afhængighedsskabende indhold, manipulation, reklamer og i øvrigt andet farligt indhold. Og vores børn, ja, de er blevet afhængige af skærmene. Det skal vi ikke acceptere. Vi er nødt til at beskytte vores børn. Og her har EU et særligt ansvar. Fru Virkkunen, du og jeg ved, at det er EU, der skal vise vejen. Vi er det eneste sted i verden, der laver digitale regler med borgerne i centrum. Derfor skal vi også gå et skridt videre i beskyttelsen af vores børn online. Vi skal gøre afhængighedsskabende design ulovligt. Vi har brug for en fælleseuropæisk aldersgrænse for sociale medier. Mange lande er i gang. Danmark har i går foreslået en aldersgrænse på 15 år. Vi er nødt til at sige det klart: Udenlandske techgiganter og udenlandske regeringer skal ikke have lov til at diktere vores digitale liv og især ikke vores børns digitale liv. Vi har brug for regler.",
234,Anders | Vistisen,PfE,EN,124875,124875," – Mr President, the so-called 'chat control' proposal is nothing less than an EU attempt to read every private message, monitor every conversation and decide what speech is acceptable. They claim it's about protecting citizens, but in reality, it's about controlling citizens.
Once governments gain the power to scan your emails and your private chats, freedom of expression is gone – our democratic debate is finished.
These essential freedom rights are now under attack from the EU – a Union who apparently have an ambition to build its own digital surveillance state, censoring dissent, and all doing it under the banner of safety.
I say no bureaucrat in Brussels should ever have the right to spy on private communication for free Danish or European citizens.
We must defend privacy, not destroy it. We must defend liberty, not sacrifice it to the technocrats.
Threat control must be stopped before Ursula von der Leyen and Mette Frederiksen turn every smartphone in our pockets into government spyware.",
235,Stefano | Cavedagna,ECR,IT,257096,257096," – Signor Presidente, onorevoli colleghi, premetto che non accetto alcun tipo di morale su quella che è la democrazia, quello che è lo Stato di diritto, quando quest'Aula proprio ieri ha deciso di calpestare lo Stato di diritto e di consentire l'immunità parlamentare ad una persona come Ilaria Salis. Quindi non accettiamo alcun tipo di commento e di morale nei nostri confronti.
Dico però una cosa: troppo tempo le norme che sono state approvate a livello europeo finiscono per tappare la bocca a qualcuno, tendenzialmente a chi sta antipatico a una certa sinistra presente in quest'Aula. È per questo che, pur di attaccare Donald Trump o gli Stati Uniti, finite per consegnarci mani e piedi alle politiche e alle strategie digitali sviluppate in Cina, che sicuramente non è una realtà liberal-democratica.
È per questo che dobbiamo sviluppare una sovranità tecnologica europea, cercando di capire una differenza tra chi sono i nostri alleati e chi invece non si dimostra un nostro alleato. Quindi sì, lavorando e tenendo assieme l'Occidente unito, dobbiamo sviluppare delle garanzie di sovranità tecnologica nel nostro continente.",
236,Michał | Kobosko,Renew,EN,257037,257037," – Mr President, dear colleagues, there can be no doubt whether our digital rules should be properly enforced. There is no place for bargaining when it comes to the interests of our citizens and our businesses.
Presidents – including US presidents – come and go. As a person who worked many years on developing transatlantic relations, I can tell you: 'keep calm and make Europe competitive'. The US will be back. Our relations have to be based on mutual respect and equal treatment.
In the meantime, we have to focus on our own digital economy. We need an ambitious vision for building a European digital ecosystem from connectivity through AI, semiconductors, cloud infrastructure and data centres. We need comprehensive industrial policy investments in the base layer of the digital infrastructure, and driving demand for the European alternatives to the hyperscalers.
It is key that we keep competitiveness at the heart of this process and we do it together with our own digital industry. That is why we need to embrace the EuroStack concept and make it finally happen.
(The speaker agreed to take a blue-card question)",
238,Lukas | Sieper,NI,EN,256971,256971," – Excuse me for this little hint on the matter of digital competence in all of this!
Thank you, dear colleague, for accepting my blue card, whether it was raised on paper or digitally. I listened very carefully to you, and I agree that this is all a question of competitiveness and often the modern digital environment. At the same time, I know that our citizens fear many of the things that we want to do, and especially chat control is used by populists and extremists in this House to stir these fears. So regarding this topic, what alternatives do you see on chat control?",
239,Michał | Kobosko,Renew,EN,257037,257037," – I'm not sure if I fully understood your question, frankly speaking, perhaps because it was not a digital one! But as I said, I do believe that we have no other choice than to develop our own digital solutions and that we have to do it now, do it immediately, because, as the Draghi report stated, we are so dependent that we are fully not independent when it comes to the digital solutions. So I know, and I can hear the populist voices, this is not about censorship, this is about our digital existence. That is the real issue on the table.",
240,Kim | Van Sparrentak,Verts/ALE,EN,197870,197870," – Mr President, Commissioner, colleagues, it's pretty clear that the Trump administration and his tech-bro cheer squad aren't fans of our digital rulebook. But before the Commission listens to the tech lobby and decides to chainsaw Europe's AI and privacy rules, let's do a little fact check.
AI to detect diseases and discover new medicines? Perfectly allowed under European tech rules and not covered by the AI Act.
AI to make production processes more sustainable and less wasteful? Allowed under European rules and not high-risk under the AI Act.
Using AI and its outputs in research and innovation? Completely exempted from the AI Act – and, actually, we encourage all of this.
Sure, some things are not allowed. AI companionship, or chatbots recommending you commit suicide? No, that's not allowed under European tech rules.
LinkedIn and Meta using all your data to train their AI systems unless you opt out (but they're making it really hard)? No, that's also not allowed under European tech rules.
Because in Europe we ensure that AI is safe, and technology actually contributes to people, society and the environment, while fostering innovation.
So, the question is: will the Commission be fooled by tech CEOs and their top lobbyist, Donald Trump? Or will the Commission stand up for European tech companies and the citizens of Europe? Because don't be fooled: the people who will benefit from slashing AI or privacy rules are big tech, and not your promising, innovative EU companies.
With clear and strong rules, Europe will create the best, most safe and most accurate AI in the world, without being locked into systems that turn out to fail, steal or discriminate. Rules foster innovation.",
241,Νίκος | Παππάς,The Left,EL,256952,256952," – Κύριε Πρόεδρε, σε ένα διεθνές περιβάλλον αυξανόμενων γεωπολιτικών πιέσεων, είναι κρίσιμο να προστατεύσουμε το ευρωπαϊκό κανονιστικό μοντέλο για την ψηφιακή οικονομία. Να υπερασπιστούμε το δικαίωμά μας να θέτουμε τους δικούς μας κανόνες και τα δικά μας πρότυπα. Η Ευρωπαϊκή Ένωση οφείλει να αξιοποιήσει πλήρως όλα της τα εργαλεία, ώστε να διασφαλίσει υψηλά πρότυπα για τους πολίτες και τις επιχειρήσεις, αλλά και να ενισχύσει τις επενδύσεις στις ψηφιακές υποδομές.
Χρειαζόμαστε ψηφιακή κυριαρχία με διαφάνεια και κοινωνικό προσανατολισμό, και όχι μια Ευρώπη φοβική απέναντι στην τεχνολογική πρόοδο και εξαρτημένη από τεχνολογικούς κολοσσούς εκτός των συνόρων της. Η ψηφιακή ανάπτυξη δεν μπορεί να υπάρξει χωρίς προστασία των δικαιωμάτων μας και χωρίς ξεκάθαρη χρήση των αλγορίθμων. Ζητάμε επενδύσεις σε δημόσιες υποδομές και ανοιχτές τεχνολογίες, στήριξη των μικρομεσαίων και καινοτόμων επιχειρήσεων, ώστε η ψηφιακή μετάβαση να γίνεται δίκαια και χωρίς αποκλεισμούς. Η τεχνολογία οφείλει να υπηρετεί τους ανθρώπους και να δημιουργεί ευκαιρίες, και όχι να τους παρακολουθεί.",
242,Zsuzsanna | Borvendég,ESN,HU,257457,257457,"Big Tech cégekkel. Cenzúrában mondjuk az Európai Unió is versenyképes. Az etika és a szuverenitás szemfényvesztés. Ha már kizárnánk az amerikai és kínai anyavállalattal rendelkező cégeket a kritikus infrastruktúrákból, megbénulnánk.
Saját kapacitás kiépítésére viszont nincs gazdasági erő, mert az unió lábon lőtte magát a Green Deal-lel, az Ukrajnát és háborúját vég nélkül támogató kiadásokkal és az értelmetlen oroszellenes szankciókkal. Ha így haladunk, Európa egy étteremmel kombinált múzeum lesz amerikai és kínai turisták számára.
(A felszólaló hajlandó válaszolni egy kékkártyás kérdésre)",
243,Stine | Bosse,Renew,EN,257020,257020," – I actually do agree with the first two or three sentences that you had in your speech that we are living in completely different times, and there are many things that we have to get used to using these devices. But I want to understand, could you tell us, amongst the biggest companies in the world – because you said it's impossible for the companies to obey the rules that we set out here to protect our citizens – can you name how many of the 10 biggest companies in the world are tech companies?",
244,Zsuzsanna | Borvendég,ESN,HU,257457,257457," – A legnagyobb amerikai cégekre gondoltam elsősorban: az Apple, a Microsoft, de egyébként ott van a francia nagy Mistral nevű cég is, amelynek a felhőalapú tárolóhelyeihez gyakorlatilag az amerikai állam, az amerikai titkosszolgálatok abszolút hozzáférhetnek. Hiszen hiába van nekünk szabályozásunk az adatvédelemről, hogyha a Cloud Act, az gyakorlatilag bármiféle információt az anyacégek által európai cégektől is beszerezhet, európai polgárok adatait kaphatja meg. Ezek ellen nem tud hatékonyan védekezni az Európai Unió, hiába mindenféle szabályozás.",
245,Ondřej | Dostál,NI,CS,256851,256851," – Pane předsedající, dnešní téma se jmenuje „Ochrana evropské suverenity“. Tento název je ale trochu zavádějící. Suverenita, svrchovanost je pojmový znak států. Evropa ani ve smyslu Evropské unie není stát, tudíž nemá suverenitu. Má pouze svěřené pravomoci, které jí mohou být státy kdykoliv odňaty.
Suverenitu mají členské státy, tu je potřeba chránit. Zejména v čase voleb je bohužel digitální prostor zahlcen produkty politických entit placených z unijních grantů, ze zdrojů spřátelených ambasád či některé ze stran informační války probíhající ve Spojených státech.
Dokonce se vyskytly i případy, kdy tajné služby státu A skrz řízené úniky do médií ovlivňovaly volby v členském státě B. A absence zdrženlivosti evropských institucí včetně tohoto Parlamentu při komentování národních voleb se stává legendární. Nemá smysl, kolegové, hledat technická řešení na něco, co je projevem nedostatku respektu a politické kultury ve vztahu ke svrchovanosti jednotlivých členských států.
(Řečník souhlasil s tím, že že odpoví na otázku položenou zvednutím modré karty)",
246,Stine | Bosse,Renew,EN,257020,257020," – Nice to see you here. I just wanted to ask you, can you name which countries in the EU have a larger gross national product than the two largest tech companies?",
247,Ondřej | Dostál,NI,EN,256851,256851," – Thank you, Ms Bosse, it's my pleasure to communicate with you. The Czech Republic is not one of them, at least, because there are much bigger and stronger entities, but they are only tools. And how we deal with the tools is the issue of our political culture. Of course, we need to protect against hate speech and things coming from abroad. But the worst things we are doing for ourselves. This is my opinion and this is how I see it.",
248,Eva | Maydell,PPE,EN,98341,98341," – Mr President, Executive Vice‑President, dear colleagues, in the last term, a European leader said that 'strategic autonomy is not isolation'. Let me quickly build on that and add something more.
I don't think strategic autonomy is war either. It has to be clear that, through strategic autonomy, we do not defend or attack with rules. What we actually do is protect our citizens. And I think it is an important point that has to resonate with our partners and our competitors, such as the United States, but also with our rivals, such as China. European legislation such as the DMA and the DSA is not expanding the European budget through collecting fines. And nor are they tariffs. Our actions are simply aimed at having stronger standards, at having and setting standards for safety, for our European way of life, and our European understanding of rights and liberties.
So the main question today is, how do we achieve sovereignty without getting into isolation, and without trade and tariff wars? My answer is, 'by being smart'. 'Smart' here means to know our strengths and weaknesses, the spots where we have leverage and further develop them. It means building partnerships where we can, and resilience where we must. Strategic autonomy is not about closing doors. It's about knowing which ones to open – and how.
(The speaker agreed to take a blue-card question)",
249,Damian | Boeselager,Verts/ALE,EN,197439,197439," – Ms Maydell, it sounded very nice that you said we need to build strategic autonomy, but I didn't really understand what you meant.
Do you think that if Trump forces us to potentially open some of our regulation that we should go ahead and do it because we are dependent when it comes to security? Or how would you go about it? Because it seems that we are currently in a situation where we are not resilient, we are not sovereign, and where our social media is completely biased.",
250,Eva | Maydell,PPE,EN,98341,98341," – I think we're at the point where we need to have a very clear narrative, as Europe, as to what we stand for, and clear communication of what we are aiming to do with our legislation. And this is why in the first part of my speech I very clearly emphasised what those rules are for, and we need to be finding a way to amplify our narrative and make it stronger. Because I honestly do believe that the issues that we would have with companies across the Atlantic, this means all types of companies, are going to be much more different and much broader than just the tech debate.",
251,Laura | Ballarín Cereza,S-D,EN,247735,247735," – Mr President, thank you Madam Vice-President Virkkunen. This summer, Donald Trump and Ursula von der Leyen celebrated what they called the greatest new trade deal in history. Today, this promise feels like a mockery more than a reality. Some days after, President Trump put the European digital laws on the table, threatening to impose new tariffs against the countries that dared to regulate the digital sector. Not only that – while the White House now toys with the idea of sanctioning European officials for implementing EU laws, Brussels remains too silent. But colleagues, silence against intimidation is not diplomacy – it is weakness. This episode is not only an attack on EU digital legislation, it is a direct challenge to our autonomy, our sovereignty and our right to protect citizens and democracies.
Let us be clear – if President Trump only understands the language of power, then Europe needs to speak it too, of course, without abandoning our principles. So we tell President MAGA and his friends, Elon, Mark, also his allies in Europe, friends from this side of the chamber: the Internet has no borders, but that does not mean it should have no rules. Secondly, big tech is not above EU digital law; not even under the false excuse of censorship or freedom of speech. Freedom of speech? Tell Jimmy Kimmel, tell professors of Harvard – so no lessons to Europe on freedom of speech.
I call on the European Commission President von der Leyen to make it crystal clear by actions, not only words: there will be no exemptions, no backroom deals and no compromises on EU digital laws. So far: too little, too small. So finish, please, the ongoing investigations and the DSA against X, Meta, TikTok and put on the table new rules to protect our minors against social media addictions. Our citizens, but also Democratic Americans are watching us, so take action now.",
252,António | Tânger Corrêa,PfE,PT,257050,257050," – Senhora Presidente, caros colegas, quando a Comissão fala de soberania digital esquece os próprios alicerces da soberania, que é a liberdade dos cidadãos e a soberania dos Estados-Membros. O que na realidade propõe é a centralização e o controlo.
A identidade digital, o euro digital, o chamado chat control, não são instrumentos de liberdade, são mecanismos de vigilância e censura. São o reflexo do que vemos em regimes totalitários: na China, com o sistema de crédito social e o yuan digital; na Rússia, com a identificação centralizada e o rublo digital; no Irão, com a rede nacional de controlo; na Venezuela, com o carnet de la patria.
O mundo livre não centraliza para controlar, descentraliza para proteger a liberdade.
A Europa não deve imitar Pequim, Moscovo ou Caracas. À semelhança, por exemplo, do que faz o governo português submetido à agenda globalista em curso.
(O orador recusa uma pergunta «cartão azul» de Bruno Gonçalves)",
253,Gheorghe | Piperea,ECR,RO,257115,257115," – Domnule președinte, industria inteligenței artificiale este dominată de giganții tehnologici din SUA și China. O bătălie cu astfel de giganți, puternic susținuți de aceste două state, este inegală.
Dependența de giganții tehnologici creează vulnerabilități strategice în contextul actual al tensiunilor geopolitice și al riscurilor legate de securitatea cibernetică. Dar răspunsurile nu sunt hiper-reglementarea, obsesia pentru schimbările climatice, cenzura sau scutul așa-zis democratic european.
Reglementările noastre trebuie să se bazeze pe valori indiscutabile pentru SUA, China sau alte state non-UE, cum ar fi libertatea de opinie, protecția consumatorilor, libertatea competiției, regulile antitrust, protecția minorilor, sancționarea conținutului cu adevărat ilegal.
În caz contrar, reglementări UE, cum ar fi Digital Services Act, vor fi rejectate de destinatari. Dacă Europa redevine o civilizație, abandonând avatarul de mașinărie și automat birocratic, competitivitatea întreprinderilor UE, independența și suveranitatea digitală vor veni natural, fără a fi necesare sancțiuni și procese care sunt mereu scumpe, cronofage și inutile.",
254,Sandro | Gozi,Renew,FR,204419,204419," – Monsieur le Président, ici, personne n’est dupe. Chacun à sa façon, les États-Unis et la Chine cherchent à bloquer notre modèle de justice numérique et à mettre en danger la santé mentale de nos enfants. Les GAFAM ont scellé un pacte diabolique avec la nouvelle administration américaine de Trump pour nous imposer un Far West numérique.
Nous les voyons à l’œuvre dans leur guerre contre notre législation numérique, comme le règlement sur les marchés numériques (DMA) et le règlement sur les services numériques (DSA), ou encore contre le règlement sur la publicité politique en ligne. Ce dernier est précisément la réponse européenne au scandale Cambridge Analytica pour protéger nos démocraties des manipulations massives.
Meta ne peut plus utiliser la publicité politique en ligne pour piller nos données personnelles et renonce à cette activité en invoquant des excuses irrecevables. Apple diffuse des textes contre le DMA, visant à conserver ses positions dominantes au détriment des consommateurs européens. Nous devons dire non à Washington, non à Pékin, non à la Silicon Valley, et oui au modèle européen.",
255,Damian | Boeselager,Verts/ALE,EN,197439,197439," – Mr President, colleagues, if I wanted to go viral today, it would be very easy. I would just fabricate a little fake scandal with the people here in the first row. I would throw in some Soros, some Trump, some Elon Musk children, and suddenly, maybe, I'd make it very aggressive or make it very vengeful, hateful. Suddenly, we would go viral.
Then you would say, 'Yeah, but people don't believe it. You know, they wouldn't believe that kind of stuff that Damian is making up.' But then it doesn't really matter, does it? Because the damage is already done. The truth is destroyed. People start to distrust what they see online.
Now, we could say we have the Digital Services Act, and that's true. But in its core, the Digital Services Act is a consumer protection instrument. It is not a democracy protection instrument.
That's why I would ask you, Executive Vice-President, to think about a digital democracy act. An act that takes our rules that we have – around elections, for example, with posters – and transfers them into the digital age; that checks for political bias; that looks at these algorithms and makes sure that AfD content is not randomly accelerated.
(The speaker agreed to take a blue-card question)",
256,Moritz | Körner,Renew,EN,197445,197445," – Thank you, colleague, for accepting my blue card. Actually, I only put it to be also in your viral video.
But here's my question. You mentioned that, of course, polarising content is getting more reach. But isn't that something that we also saw before there was online media, like the Bild's big headlines that are trying to catch attention? And isn't that maybe translated in the digital world? And how can we make sure that algorithms still really put the attention in the right way?",
257,Damian | Boeselager,Verts/ALE,EN,197439,197439," – So the access to reach is always a position of power. And it's true, in the past we had the situation where journalistic boards had some power about what goes out there, and there was a separation, at least in Germany, between these boards and their ownership. At least we want to have that separation.
In the digital world, the owner of a platform, like Elon Musk, also holds the power key to the boost. He decides what the content is and he can spread it wherever he wants. The idea – that especially far‑right people have, actually – that if we all shout, there's some form of fairness of information, is not true. The one who defines the rules defines what the reach is.",
