,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
35,Irmhild | Boßdorf,ESN,DE,256945,256945," – Frau Präsidentin, verehrter Herr Kommissar, liebe Abgeordnete! Unser Stadtbild hat sich verändert, und zwar drastisch. In Offenbach am Main haben mehr als 66 Prozent einen Migrationshintergrund, in Heilbronn 58 Prozent, Hannover und Nürnberg kommen nur auf etwas über 50 Prozent. Bundeskanzler Friedrich Merz hat einfach nur ausgesprochen, was jeder von uns tagtäglich sehen kann. Er merkt zu Recht an, dass man nur die Töchter zu fragen brauche, was er damit meine.
82 Prozent der Frauen in Deutschland haben ihr Verhalten im öffentlichen Raum angepasst. 55 Prozent wurden schon einmal gegen ihren Willen begrabscht oder geküsst. Mehr als die Hälfte aller Frauen in Deutschland trauen sich abends nicht mehr allein auf die Straße. Und es nützt gar nichts, wenn dann 2 000 „Töchter gegen rechts“ erklären, sie gehen auf die Straße und würden gar nicht verstehen, was der Kanzler wohl meinen könnte.
Gewalt gegen Frauen nimmt drastisch zu, und zwar nicht durch alte weiße Männer, sondern durch junge, nicht weiße Männer. Bei den Gruppenvergewaltigungen in NRW waren die Hälfte der Täter Migranten, die Hälfte der deutschen Täter hatte einen ausländischen Vornamen. 2025 gab es allein in Deutschland 130 000 Straftaten gegen Frauen. Wenn wir es ernst meinen mit unserem Kampf gegen Gewalt gegen Frauen, dann müssen wir den Mut haben, das Kind beim Namen zu nennen. Nur dann können wir unsere Töchter und Mütter schützen. Unsere Frauen haben ein Recht darauf, sich in Europa sicher und wohl zu fühlen.",au nom du groupe
36,Elżbieta Katarzyna | Łukacijewska,PPE,PL,96791,96791," – Pani Przewodnicząca! Często na tej sali mówimy o przemocy fizycznej, o przemocy widocznej. Ja chciałabym powiedzieć dzisiaj o przemocy, której często nie dotykamy, a która dzieje się po cichu w miejscach pracy. To przemoc instytucjonalna i ekonomiczna.
Według Agencji Praw Podstawowych jedna na pięć kobiet w Unii Europejskiej doświadcza takiej przemocy. Jedna na trzy matki samotnie wychowujące dzieci w Europie żyje na granicy ubóstwa. I to nie są błędy statystyczne.
Niestety, często systemy nie wspierają matek, tylko je rozliczają. Kobieta, która urodzi dziecko, nieraz traci zatrudnienie, często szansę awansu i finansową niezależność. Na rozmowie kwalifikacyjnej żaden mężczyzna nie słyszy pytania, czy zostanie ojcem. Natomiast często słyszą je młode kobiety. Słyszą pytanie, czy zamierzają mieć dzieci, i zamiast równości słyszą, że to jest ich wybór. Kobiety samozatrudnione, kobiety, które są właścicielkami firm, często mają inne świadczenia społeczne, gdy zajdą w ciążę i urodzą dzieci. I to właśnie jest przemoc instytucjonalna. Kiedy prawo nie chroni, a za macierzyństwo wymierzana jest kara.",
37,Marc | Angel,S-D,EN,202073,202073," – Madam President, Commissioner, colleagues, one in three women in Europe has faced physical or sexual violence, and the majority of these atrocities happen behind closed walls as intimate partner violence is the most common form of violence against women.
We are talking about the lives of millions of women being marked by fear, silence and injustice. And while women fight for safety and equality in the private and public sphere of life, the far right and ultra-conservative movements are working to turn back the clock. They glorify so-called 'traditional values' based on the confinement of women to obedience, to motherhood within patriarchal walls, stripped of their choice and of their voice. They say they defend families, but what they truly defend is control.
Real families are built on equality, shared rights, responsibilities and opportunities. Equal rights do not destroy families, they strengthen them. Equal rights do not threaten our values, they fulfil them. Violence against women and girls is rooted in control, dominance and inequality that is relentlessly promoted by the patriarchal far right. We progressives will keep fighting until equality becomes a reality.
An exploitation of motherhood is, for me, the devaluation of care work, treating unpaid domestic work as women's responsibility rather than as a shared responsibility.
(The speaker agreed to take a blue-card question)",
38,Laurence | Trochu,ECR,FR,256925,256925," – Monsieur le député, vous avez accusé les conservateurs d'être prisonniers ou prisonnières du système patriarcal. Je suis une femme. Je siège au groupe des conservateurs. Je suis une femme politique. Je ne suis pas dépendante de l'avis que mon mari pourrait avoir sur moi, pour m'interdire ou m'autoriser à être engagée en politique. Je voulais faire cette première remarque et vous poser ensuite une question.
Vous avez omis de parler de la dépendance des femmes, de l'esclavage des femmes concernant la GPA. Je voudrais connaître votre avis là-dessus.",
39,Marc | Angel,S-D,FR,202073,202073," – Certainement. Vous êtes une femme, vous êtes élue, mais vous appartenez à des groupes politiques qui votent toujours contre les droits des femmes. Quand on a voté la directive sur la transparence salariale pour avoir le même salaire pour les hommes et les femmes, votre groupe politique a voté contre. Et je pourrais citer d'autres exemples. Hier dans notre résolution pour le budget, il y avait pas mal de votes de votre groupe qui allaient à l'encontre de l'égalité hommes-femmes. En ce qui concerne la GPA, si elle est éthique, s'il n'y a... J'ai une amie. Elle ne pouvait pas avoir d'enfants. Sa sœur lui a proposé une GPA. Elle l'a fait et ils sont tous très heureux. Donc je n'ai pas de problème avec la GPA quand elle n'est pas commerciale.",
40,Julie | Rechagneux,PfE,FR,256882,256882," – Madame la Présidente, à huit ans, une petite fille devrait pouvoir jouer et rire, non pas hurler sous une lame. Et pourtant, en Europe, plus de 600 000 femmes ont subi l'excision et 180 000 filles risquent chaque année le même sort; un crime importé au nom du relativisme culturel et toléré par lâcheté idéologique.
À 12 ans, elle devrait rêver d'avenir. Pas finir comme Lola, victime d'un monstre que la France n'a pas su expulser, symbole d'un pays désarmé par l'angélisme migratoire.
À 18 ans, elle devrait pouvoir croire en la justice. Pas découvrir que, dans cette Europe-là, on excuse tout, on comprend tout, sauf les victimes.
À 30 ans, elle devrait pouvoir rentrer seule chez elle sans craindre une agression, dans une Europe où l'insécurité s'installe avec l'importation de mœurs étrangères que la gauche refuse de nommer.
Et à 50 ans, elle devrait pouvoir dire à ses filles: «Ici, tu es protégée parce que nous avons défendu notre civilisation.»
Protéger les femmes, c'est refuser le silence, le relativisme et la soumission. C'est défendre nos frontières, notre culture et notre dignité.",
41,Jadwiga | Wiśniewska,ECR,PL,124877,124877," – Pani Przewodnicząca! Szanowni Państwo! Jedną z form wykorzystania kobiet jest surogacja. To system oparty na rozdzieleniu, stracie i zysku. To przemysł, który handluje ciałem kobiety i życiem dzieci, współczesna forma niewolnictwa ubrana w język altruizmu i solidarności. Surogacja jest przemysłem, jest przemocą, i jest wyzyskiem nie do pogodzenia z prawami człowieka.
Nie możemy dłużej udawać, że nie widzimy, jak handel ludźmi kwitnie tuż obok nas w Gruzji, w Ukrainie, w internecie. Europa musi przyjąć wspólne stanowisko. Człowiek nie jest towarem. Kobieta nie jest inkubatorem, a dziecko nigdy nie powinno być przedmiotem transakcji.
Zadziwia mnie pozycja lewicy. Przed chwilą pan z lewicy powiedział, że surogatka jest szczęśliwa, bo oddała dziecko, dziecko, które nosiła pod sercem. To może powiedzieć tylko facet, który nie rozumie kobiet i nie ma pojęcia, czym jest macierzyństwo. Surogacja jest wyzyskiem ekonomicznym biednych kobiet, które w celu uzyskania jakiegoś zysku podejmują tę dramatyczną decyzję. Nie ma na to zgody.",
42,Lucia | Yar,Renew,EN,257011,257011," – Madam President, yes, gender-based violence costs lives and it must be addressed. As a co-rapporteur of the Victims Rights Directive, I am doing everything I can to stand up for victims of violence. But what also must be addressed are politicians who are fuelling violence against women.
Far right: don't fool the people, because are you really talking about protecting women? I see that in 2025, we keep on hearing that the far right is perpetuating women's suffering. You criminalise women's control of their own bodies. You defund women's health programmes. You are the one that frames feminism as anti-male or anti-family.
In my country, Slovakia, and actually across Europe, women's rights are under siege by these forces. This is violence, the political violence that silences, that destroys freedoms, that even kills. And this must end once and for all.",
43,Anna | Strolenberg,Verts/ALE,EN,256990,256990," – Madam President, a YouTube channel where AI-generated women beg for their lives before being shot in the head, a Facebook group where men share intimate videos of their partners, and deepfake pornography of female politicians and journalists. This is all real, and it's all chilling, and the list is much, much longer.
We are all shocked when we hear this, but then after a while, the urgency fades and a political response fails. Just this week, the Commission presented its annual work programme, and there is nothing on a legislative proposal for gender equality.
Meanwhile, when we're scrolling online and on social media, it looks like we're going backwards. I would say let's take women's safety seriously, also online. We need a European definition of cyberviolence against women. We need stronger content moderation, and we must hold platforms accountable, because they do have a responsibility.
I wish I could say I wish that women would feel as safe online as offline in the real world, but the line between offline and online does not exist. They reinforce each other and we must fight both.
(The speaker agreed to take several blue-card questions)",
44,Jadwiga | Wiśniewska,ECR,PL,124877,124877," – Bardzo Pani dziękuję za to, że mówi Pani o przemocy względem kobiet, która dotyka wszystkie z nas w sieci. Rzeczywiście jest to bardzo ważny problem i dziękuję za jego podniesienie.
Ale chciałabym zapytać Panią również, jakie jest Pani stanowisko, jeśli chodzi o surogację. Czy podziela Pani pogląd, że kobiety żyjące w trudnych warunkach społecznych podejmują się właśnie tego czynu. Niemniej jest to czyn, który de facto sprowadza się do eksploatacji ich ciała, a one stają się de facto inkubatorem, oddając swoje dziecko, i jest to współczesna forma wyzysku.",
45,Anna | Strolenberg,Verts/ALE,EN,256990,256990," – I will answer your question, but I have to say, what I noticed is that all the debates at this moment come from parties that are very conservative, and they are claiming that women are victims of choices they make themselves, victims of migrants. Although if we look at what the problem is, there are so many more problems: the rape of women, issues within their private households. So the problems that you are talking about are not the real problems that we have to tackle.
Surrogacy, of course, is a delicate issue and we have to be careful with it. But I do think people should have the freedom to go for it if we are really careful with it.",
46,Sunčana | Glavak,PPE,HR,202036,202036," – Poštovana predsjedavajuća, drago mi je što ste spomenuli zlostavljanje na internetu i slažem se s vama i nadam se da ćete podržati inicijativu EPP grupe o kojoj govorimo već nekoliko godina, a to je proširenje definicije i da cyberbullying, zapravo, postane kazneno djelo u svim zemljama članicama Europske unije u kojima to još nije.
Što se tiče ove Direktive, moram reći da je moja zemlja, iz koje dolazim, Hrvatska, već tu poduzela korake i da je seksualno zlostavljanje, silovanje i ostalo već u domeni kaznenog djela. Dakle, jeste li za cyberbullying kriminalizaciju, kao što je to i EPP?",
47,Anna | Strolenberg,Verts/ALE,EN,256990,256990," – Looking at cyberbullying, it is a real problem here, and one of the main issues is that there is no harmonised definition, so every country looks at it differently. That makes it very easy for platforms to get out of it: 'We don't classify this as bullying or violence against women, so we won't tackle it.'
Also, looking at the fact that content moderation is something that platforms do not feel the need to do anymore is problematic. So instead of what is happening here, looking at what women should and should not do, I think we should really look into this, the responsibility of these platforms, and make sure they are held accountable.",
48,Έλενα | Κουντουρά,The Left,EL,197699,197699," – Kυρία Πρόεδρε, η βία κατά των γυναικών παραβιάζει θεμελιώδη δικαιώματα, ανθρώπινα δικαιώματα: τα δικαιώματα στην αξιοπρέπεια, στην αυτοδιάθεση, στην ελευθερία, στην αυτονομία, ακόμη και το δικαίωμα στη ζωή. Η εκμετάλλευση της μητρότητας οφείλεται σε ανεπαρκείς πολιτικές που εντείνουν τη φτώχεια και τις ανισότητες, συντηρούν τις έμφυλες διακρίσεις και στερούν από τις γυναίκες το δικαίωμα επιλογής. Εκμετάλλευση βιώνουν οι γυναίκες, μητέρες και εργαζόμενες, όταν το ίδιο το σύστημα δεν τους διασφαλίζει δίκαιες άδειες, επαρκείς δομές φροντίδας, ίσες αμοιβές και ευέλικτους όρους εργασίας, όταν στερούνται αποτελεσματικής πρόσβασης σε ασφαλή άμβλωση ή αντισύλληψη. Όταν η στήριξη στις μονογονεϊκές οικογένειες και στα παιδιά παραμένει ελλιπής. Για τη στήριξη της μητρότητας, τα ευρωπαϊκά κράτη πρέπει να εφαρμόσουν πλήρως και άμεσα στις εθνικές τους νομοθεσίες και πολιτικές τις υποχρεώσεις τους που απορρέουν από το δεσμευτικό νομικό πλαίσιο της Σύμβασης της Κωνσταντινούπολης, την Ευρωπαϊκή Οδηγία για τη βία των γυναικών και κοριτσιών και την ενδοοικογενειακή βία, όπως και τον Ευρωπαϊκό Χάρτη Θεμελιωδών Δικαιωμάτων. Δεν χρειάζονται νέες συζητήσεις αλλά εφαρμογή των νόμων με πράξεις ...
(Η Πρόεδρος αφαιρεί τον λόγο από την ομιλήτρια)",
49,Christine | Anderson,ESN,DE,197475,197475," – Frau Präsidentin! Gewalt gegen Frauen und Mädchen ist leider Alltag, und sie ist eine Schande. Das ist hier Konsens. Aber Sie sehen weg, wenn die Ursache von Gewalt nicht in Ihr Narrativ passt. Auf das „Stadtbild“ wurde bereits schon eingegangen. Wir haben Übergriffe auf Frauen – immer dieselben Tätertypen, immer derselbe Kulturkreis. Aber für diese Gewalt sind Sie blind. Wir können auch zur Translobby schauen: An Kindern wird medizinisch experimentiert – staatlich geförderte Körperverstümmelung an Mädchen. Für diese brutale Gewalt sind Sie blind.
Politische Gewalt – die Linken halten sie oft für gerechtfertigt. Charlie Kirk – kaltblütig hingerichtet. Aber nicht nur, dass die linke Seite seine Ermordung feiert, sie stellt sich auch noch schützend vor Ilaria Salis, Mitglied der „Hammerbande“. Für diese Gewalt sind Sie nicht nur blind, Sie feiern sie gar ab. Was wir hier hören, sind immer die gleichen Parolen, immer die gleichen Allgemeinplätze. Was ich hören will, ist das Klicken von Handschellen und das Brummen von Abschiebefliegern.
(Die Rednerin ist damit einverstanden, auf eine Frage nach dem Verfahren der „blauen Karte“ zu antworten.)",
50,Jadwiga | Wiśniewska,ECR,PL,124877,124877," – Chciałabym panią poseł zapytać, czy nie uważa pani, że lewica stygmatyzuje kobiety prawicowe, wskazując, że to właśnie mężczyźni mający poglądy konserwatywne są głównymi sprawcami przemocy? Że to jest forma właśnie przemocy, szczególnie kobiet z lewicy względem kobiet z prawicy?
I druga sprawa dotycząca surogacji. Jaka jest pani opinia na temat surogacji? Czy uważa pani, że surogacja jest łamaniem praw dziecka?",
51,Christine | Anderson,ESN,DE,197475,197475," – Vielen Dank für die Frage. Ich stimme Ihnen völlig zu. Die linke Seite hat sich eben so eingeschossen auf den Hass gegen weiße Männer, und demzufolge können auch nur weiße Männer nach deren Ansichten die Straftäter sein. Die Realität ist allerdings eine ganz andere. Wie gesagt, das „Stadtbild“ wurde ja schon bemüht. Wir sehen es in unseren Städten. Die Frauen sind da einfach nicht mehr sicher. Und es sind nicht die weißen Männer, die diese Übergriffe verüben. Aber wie dem auch sei, auf die Leihmutterschaft noch angesprochen, da gibt es Länder, die tun sich da wirklich hervor. Die Frauen werden dort wie Sklavinnen gehalten, dass sie die Kinder austragen, und es sind in der Regel die Käufer …
(Die Präsidentin entzieht der Rednerin das Wort.)",
52,Maria | Zacharia,NI,EN,256955,256955," – Madam President, dear colleagues, today I will take this minute to address mainly the men in the room – not so many, unfortunately – since women know, almost to their bones, what I will talk about.
How many times have you been catcalled on the street? How many times have you walked home holding your keys, almost running, drenched in fear, just to make it home? How many times have you been judged for your choices? Stripped of your value at the workplace, dismissed for your opinion, for being a woman?
'What are you wearing?' 'Are you sure you are eating that?' 'Isn't this dress short?' 'You provoked him.' 'What were you wearing?' 'He is your husband, you have to forgive him'.
Thank you for your time, and please take a moment to ask yourselves: if patriarchy is not in the room with us, then why is femicide an established term?",
53,Miriam | Lexmann,PPE,SK,204336,204336," – Vážená pani predsedníčka, sugorátne materstvo je biznis, ktorý nepozná ani etické, ani geografické hranice. Žena je v ňom ponížená na úroveň prenajatých reprodukčných orgánov a dieťa na tovar na objednávku. S tým, že keď výsledok nevyhovuje objednávateľovi, ďalší osud dieťaťa nikoho nezaujíma. Len nedávno osobitná spravodajkyňa OSN pre násilie páchané na ženách vyzvala na medzinárodný zákaz surogátneho materstva. V tejto oblasti dlhodobo konám aj ja. KDH, mojej domovskej politickej strane sa takýto zákaz podarilo presadiť do Ústavy Slovenskej republiky. Urobili sme tak krok na ochranu ľudskej dôstojnosti aspoň na národnej úrovni. Zaobchádzanie s dieťaťom ako s tovarom a vykorisťovanie žien je globálny problém. Ak chceme byť lídrami v ochrane ľudských práv a ľudskej dôstojnosti, Európska únia musí urýchlene konať.",
54,Evin | Incir,S-D,EN,197392,197392," – Madam President, colleagues, the far right continues to read their speaking points as if migration is the evil source of everything. I would actually want to know where your forefathers migrated from to where you live today, that would be very interesting, and then you could continue your narrative. But seriously, what planet do you live on? If you think that rape and gender-based violence increase due to migration, your racist worldview fits only in one place and that is in the garbage can.
Let me tell you that your patriarchal ideology, that's what legitimised a violence culture, a rape culture even. Our daughters should be protected from your ideology.
Gender-based violence exists, unfortunately, all through history, in all classes, offline, online, and we need to act. I'm proud to have been one of the two co-rapporteurs for the EU's first, and historical, directive on gender-based violence, but I also acknowledge that we need to do much more. We need to act.
We need – at last – a consent-based rape legislation in place, because it's long overdue. No other crime would have been accepted in our societies as the violence against women and girls that exists in all our 27 Member States. So to the Commission, I just want to urge the Commission to please ensure that you, during this mandate, put forward, once again, a proposal for a rape legislation, because women and girls have had enough.",
55,Elisabeth | Dieringer,PfE,DE,256834,256834," – Frau Präsidentin! 51 Jahre alt und eine stolze österreichische Frau, seit 26 Jahren selbst Mutter, und an dieser Stelle auch herzlichen Glückwunsch an meine Mutter, die heute Geburtstag feiert. Und eine Minute reicht überhaupt nicht dafür, für dieses große Thema, über das wir heute sprechen – Gewalt an Frauen. Aber eines sage ich Ihnen auch: In der letzten Zeit hat sich das Stadtbild verändert. Unser gesamtes Leben als Frau hat sich verändert. Aber nicht, weil unsere Männer zurückkehren zu irgendwelchen patriarchalischen Strukturen, sondern weil diese importiert wurden und diese importiert sind und hier in Europa ausgelebt werden. Hier sind Sie immer mit dabei und unterstützen es, indem Sie unsere Diskussionen zu diesem Thema kritisieren und gar nicht darauf eingehen.
Aber zu dem Thema, das ich auch noch ansprechen möchte: die Leihmutterschaft. Wir wissen, dass hier sehr viele physische, psychische und vor allem wirtschaftliche Gewalt ausgeübt wird. Eine Not, die ausgenutzt wird, um die Wünsche anderer zu erfüllen. Auch in Ländern gerade wie in der Ukraine oder Indien tragen Frauen Kinder für fremde Auftraggeber aus, oft ohne ausreichende medizinische Betreuung, rechtliche Absicherung oder echte Wahlfreiheit. Europa sollte sich an dieser Stelle eindeutig gegen diese Form von Gewalt aussprechen.
(Die Rednerin ist damit einverstanden, auf eine Frage nach dem Verfahren der „blauen Karte“ zu antworten.)",
56,Abir | Al-Sahlani,Renew,EN,197400,197400," – I loved the tribute that you did to your mom. But have you ever asked her if she was seeing any violence? Maybe she felt it herself, she was maybe a victim of violence herself, and in that same question – were there migrants around her? Or was it a man?
This is what you are not listening to when we are talking about men's violence. It's about the gender, it's not about the origin, because what is the common denominator is them being men – white, yellow, red, whatever.",
57,Elisabeth | Dieringer,PfE,DE,256834,256834," – Ich hätte ja jetzt ganz gerne die Frage noch genauer verstanden. Nein, meine Mutter hat keine Gewalt erlebt – Gott sei Dank – und dafür bin ich froh. Doch was sie sieht, was es für ihre Enkeltochter, für ihre Tochter, was es auch für alle anderen rundherum in dieser zukünftigen Generation bedeutet, das sieht sie, das spricht sie auch klar an. Und auch das sage ich Ihnen: Sie wird immer wieder dafür verurteilt, dass ihre Tochter angeblich bei den Rechten mit dabei ist. Aber sie erhebt die Stimme und sagt: Nein, die stehen auf und sagen die Wahrheit.",
58,Paolo | Inselvini,ECR,IT,257144,257144," – Signora Presidente, onorevoli colleghi, l'utero in affitto è una forma di violenza e di schiavitù: trasforma la vita in merce, la maternità in contratto e il corpo della donna in strumento. E alla sinistra, anche oggi, questo sembra non interessare assolutamente.
Dietro c'è sempre la solita ingiustizia: chi ha denaro compra, chi ha bisogno si vende, e a trionfare è l'egoismo a danno delle donne e dei bambini. E diciamolo chiaramente: non esiste surrogata altruistica: esiste un mercato di oltre 22 miliardi che riempie le tasche di cliniche e associazioni senza scrupolo; esistono bambini, strappati dal grembo materno.
L'Italia, grazie al governo Meloni, ha avuto il coraggio di rendere la surrogata reato universale e ora il ministro Roccella ha proposto all'ONU una coalizione internazionale contro l'utero in affitto. E mi auguro che anche qui si colga questo appello in modo trasversale, perché un bambino non potrà mai appartenere all'egoismo di chi vuole esaudire un proprio capriccio.
Ed è anche così, signori e signore, che si difendono le donne: con i fatti, non con i proclami, le belle parole e poi gli applausi a pratiche aberranti, che le vogliono schiave e sfruttate.",
59,Billy | Kelleher,Renew,EN,197818,197818," – Madam President, equality between men and women is a fundamental principle of our Union. Yet right across our Union, in countries, women are objectified, subjugated, exploited and commodified, and we do need to take this very seriously. In Ireland alone, in 2024, there were 41 000 cases of domestic violence. Recently, Minister Jim O'Callaghan brought forward proposals with regard to a domestic violence register, to register people who have been convicted of domestic violence. Women need to know the backgrounds of their potential partners and this is a very welcome proposal.
Also, we have to accept that online is now a cesspit of violence against women and girls, and it has to be addressed. We have the Digital Services Act, and we have other pieces of legislation, but we just have simply not taken this seriously. And the idea that we can have a situation where shared images are sent online, to the point where young girls are taking their lives because of this damaging harassment online – we simply have to take this seriously if we are to talk about equality and protecting girls and women, and certainly any legislation that would come forward in supporting women should also be supported by those that expose free speech.",
60,Katrin | Langensiepen,Verts/ALE,DE,197461,197461," – Frau Präsidentin! Als mir das erste Mal in meinem Leben hinterhergepfiffen wurde auf offener Straße, da war ich elf, und die Männer waren um die 30. Was geht in einem Mann vor, einem 11-jährigen Mädchen auf offener Straße hinterherzupfeifen? Ich glaube, es hackt! Und als man mir als Schülerin gesagt hat: Du bist ein Mädchen, du kannst nicht Mathe – das war mein alter weißer Mathelehrer. Gewalt, Demütigung, das passiert nicht auf offener Straße – und das ist das Top, das ist die Spitze an Brutalität –, auf offener Straße, mit Mord, mit Femizid. Es beginnt in der Schulzeit.
Ich gehöre niemandem. Ich bin nicht deine Tochter, ich bin nicht seine Schwester, ich bin ich. Wir Frauen stehen für uns selber. Und das sehen wir ja hier klar in diesem Saal, wie viele Frauen hier im Saal sind, wie wenige bis gar keine Männer hier im Saal sind und wie viele Männer schweigen oder urplötzlich unsere Rechte erkennen. Wo wart ihr, als der Prozess für Madame Pelicot lief? Wo waren Sie da? Das möchte ich gerne mal wissen. Ich finde diese Debatte einfach nur heuchlerisch.",
61,Paulo | Do Nascimento Cabral,PPE,PT,257048,257048," – Senhora Presidente, a maternidade jamais deve ser utilizada como uma forma de violência sobre as mulheres. O impacto da parentalidade ainda é desproporcional para as mulheres a nível económico e profissional. Em 2023, na União Europeia, a disparidade na taxa de emprego entre homens e mulheres atingiu 17 % para as pessoas com filhos, enquanto para as pessoas sem filhos o valor era de apenas 4 %.
As disparidades nos salários, na progressão da carreira e uma maior precariedade criam situações de dependência económica que reforçam ciclos de vulnerabilidade e tornam mais difícil pôr fim a contextos de violência ou de discriminação.
O direito à maternidade tem de ser protegido, e às mães devem ser disponibilizados todos os recursos necessários para que a maternidade não seja uma vulnerabilidade nem um fator de desigualdade.
Só poderemos combater a violência sobre as mulheres e as raparigas se a compreendermos em todas as suas dimensões e expressões, para que se aborde também outros tipos de violência que afetam tantas das nossas jovens, com impactos verdadeiramente dramáticos.
A partilha de conteúdos não consentidos e os gerados por inteligência artificial, como vídeos e fotos deep fake nas plataformas sociais é inadmissível e tem de ser crime em todos os Estados‑Membros. E a cada perfil tem de estar associado um cartão de identificação. A sociedade como um todo deve penalizar quem partilha sem consentimento e quem permite esta partilha.",
62,Isabella | Tovaglieri,PfE,IT,197580,197580," – Signora Presidente, onorevoli colleghi, lo sfruttamento della maternità è una forma di violenza contro le donne e deve essere quindi combattuta senza buonismo e senza ipocrisia.
Per questo deve essere combattuta anche all'interno delle comunità Rom, dove è noto che la maternità è spesso utilizzata come un lasciapassare per vivere impunemente di atti illegali, permettendo così a certi uomini di sfruttare mogli e figlie incinte, mandate magari a borseggiare nelle metropolitane, salvandole dalla giustizia, grazie ad un susseguirsi infinito di gravidanze infinite e rischiose.
La sinistra, paladina delle minoranze, ha sempre chiuso gli occhi rispetto a questa piaga, barattando i diritti delle donne con la sottomissione al politicamente corretto. La Lega invece si è sempre opposta e oggi, finalmente, grazie al DDL Sicurezza, anche le donne incinte potranno andare incontro a determinate forme di detenzione.
Questa sarà quindi una svolta, non solo per fermare le attività criminose dei Rom, ma soprattutto per porre fine ad una prassi vergognosa, che umilia la maternità e che calpesta i diritti delle donne.",
63,Rosa | Estaràs Ferragut,PPE,ES,96811,96811," – Señora presidenta, a punto de que llegue el 25 de noviembre, día dedicado a la lucha contra la violencia de género, vaya por delante el compromiso de mi formación popular inequívoco con la igualdad, los derechos de las mujeres y la lucha contra la violencia contra la mujer en todas sus formas.
Cada diez minutos una mujer es asesinada en el mundo. Las cifras son devastadoras y la foto evoluciona para peor. Necesitamos un compromiso político y social, pero ese compromiso no se puede torpedear legislando en beneficio de los agresores sexuales. En mi país se legisló, y todavía hay consecuencias, para que muchísimos violadores agresores sexuales fueran excarcelados. Cientos y cientos y miles vieron rebajadas su condena. Así no se lucha contra la violencia contra las mujeres. Siendo ministra una de las portavoces que hoy ha hablado y nos ha dado lecciones de la lucha contra la violencia contra las mujeres.
Tampoco se ayuda cuando las pulseras antimaltrato en mi país han estado ocho meses sin funcionar, vulnerando el derecho a la protección de las víctimas y teniendo conocimiento de esto la ministra. Ni tampoco pagando con dinero público prostitutas —dinero de todos ustedes— y humillando a las mujeres con frases como «Carlota se enrolla que te cagas», del ministro de Transportes y número dos del Grupo socialista de mi país.",
64,Nina | Carberry,PPE,EN,257296,257296," – Madam President, women and girls who face violence, either in their home or elsewhere, live with real pain, and often their lives are changed forever. In Ireland, new plans have been announced for the introduction of 'Jennie's Law'. Jennifer Poole was tragically murdered by her ex-partner in 2021. This new law proposes that those who are convicted of domestic violence are publicly named on a new domestic violence register. This is a significant step forward. It will mean that if someone has concerns about their partner's history, they can check against a public database.
But passing laws such as this should be only the start. We must increase our support to those services which provide assistance for those facing domestic and sexual-based violence. Across my own constituency, I have been honoured to visit organisations like Teach Tearmainn, in Kildare, and Meath's Women's Refuge and Support Services. And finally, we must ensure that the recently finalised directive on combating domestic violence is implemented in full, across all 27 Member States.",
65,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señora presidenta, señor comisario Jørgensen, con o sin un comisario o comisaria específicamente dedicado o dedicada a la igualdad, es importante una declaración conjunta de Consejo y Comisión comprometida contra toda forma de violencia sobre las mujeres y contra la explotación de la maternidad.
Pero más importante todavía que una declaración es la legislación. Lo hicimos —trabajando mucho en la pasada legislatura— poniendo por fin en vigor una Directiva penal sobre la violencia contra las mujeres —en la que me comprometí intensamente— y que recoge la ablación, la maternidad y el matrimonio forzados.
Pero lanza también un mensaje claro que no solamente apuesta por el consentimiento como base para definir toda forma de agresión contra las mujeres, sino que ordena a los Estados que incorporen a su legislación penal el castigo a los consumidores de prostitución de víctimas de trata. Eso es legislar en compromiso con la igualdad.
Quiero terminar diciendo que la igualdad no destruye a las familias, como hemos escuchado aquí. La igualdad, sin duda, las refuerza en su integridad y diversidad.",
66,Bert-Jan | Ruissen,ECR,NL,197773,197773," – Voorzitter, ik moet u zeggen dat ik zeer teleurgesteld ben in de inbreng van zowel de Raad als de Europese Commissie, omdat ze totaal niet zijn ingegaan op de exploitatie van het moederschap, meer in het bijzonder het draagmoederschap, terwijl dat wel degelijk op de agenda staat vandaag.
Kijk naar de uitbuiting van kwetsbare vrouwen, waarmee draagmoederschap vaak gepaard gaat. In baby’s is een levendige handel ontstaan. En dat is natuurlijk niet oké. Kinderen zijn immers geen handelswaar.
Maar ik kijk ook naar het feit dat bij draagmoederschap de biologische moeder vaak helemaal buiten beeld raakt, al direct na de geboorte. En dat terwijl een kind in beginsel toch echt het beste af is als het opgroeit bij de eigen biologische vader en moeder. Hier worden dus heel duidelijke ethische grenzen overschreden. Alle reden om over te gaan tot een mondiaal verbod op het draagmoederschap.
Ik daag de Raad en de Commissie uit om duidelijk positie in te nemen hierover. Ik heb de indruk dat mevrouw de minister niet naar mij heeft geluisterd, maar haar ambtenaren zijn vast bereid om haar even te briefen.",
