,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
85,Mirosława | Nykiel,PPE,PL,257049,257049," – Pani Przewodnicząca! Europa starzeje się szybciej, niż zdążyła się na to przygotować. W całej Unii Europejskiej osoby w wieku 65 lat i więcej stanowią dziś 21,6% społeczeństwa, a ten udział nadal rośnie. To wyzwanie, które wymaga wspólnej naszej odpowiedzi w polityce pracy, w zdrowiu i solidarności międzypokoleniowej.
Polskie społeczeństwo starzeje się najszybciej w Unii Europejskiej, dlatego powołaliśmy pierwszego w historii ministra do spraw polityki senioralnej. Wprowadziliśmy konkretne rozwiązania: bon senioralny, rentę wdowią oraz szereg programów wspierających aktywność i zdrowie osób starszych. Już dekadę temu premier Ewa Kopacz, dzisiejsza wiceprzewodnicząca Parlamentu Europejskiego, mówiła o znaczeniu „srebrnej” gospodarki. Ale pragnę podkreślić jedno: nie do przyjęcia jest sytuacja kobiet, które po latach ciężkiej pracy, wychowaniu dzieci otrzymują emerytury niższe o 30% od emerytur mężczyzn. Równość wśród seniorów musi stać się realnym standardem.
Koleżanki i Koledzy, wiek nie jest przeszkodą, jest wartością. Czy Komisja Europejska, Panie Komisarzu, podejmuje wystarczające działania wzmacniające politykę senioralną w całej Unii Europejskiej? Rozwój usług opiekuńczych, edukację cyfrową dla seniorów i programy międzypokoleniowe? Bo przyszłość Europy zależy nie tylko od ludzi młodych, ale też od tego, jak traktujemy starszych obywateli i jak wykorzystujemy ich potencjał.",
86,Hannes | Heide,S-D,DE,197682,197682," – Frau Präsidentin, Herr Kommissar! Der Wert einer Gesellschaft zeigt sich auch daran, wie ihre Generationen miteinander umgehen. Generationengerechtigkeit ist jedenfalls Grundlage einer lebenswerten und solidarischen Gesellschaft, nämlich dann, wenn Menschen aller Altersgruppen dafür einstehen. Die Initiative von Kommissar Micallef, mit der Strategie für Generationengerechtigkeit einen neuen politischen Rahmen zu schaffen, ist daher zu begrüßen. Sie baut auf Instrumenten auf wie einem Generationenindex, der zeigt, ob unsere Entscheidungen fair zwischen Jung und Alt verteilt sind, und hat das Ziel, alle Generationen in strategische Dialoge einzubinden.
Mit dem Youth Check können junge Menschen politische Prozesse mitgestalten. Aber auch Anliegen und Bedürfnisse unserer älteren Generation müssen stärker berücksichtigt, Altersdiskriminierung muss ausgeschlossen werden. Dabei haben Ältere und Jüngere doch häufig ähnliche Bedürfnisse – ob es die Frage nach günstigem öffentlichem Verkehr, einer guten Verkehrs- und Versorgungsinfrastruktur oder einer guten Erreichbarkeit durch Digitalisierung ist, um mit Familie und Freunden weltweit in Kontakt zu bleiben. Warum also nicht zusammentun und den Anliegen gemeinsam mehr Schlagkraft verleihen?
Soziale Ungleichheit, Wohnungsnot, Verschuldung öffentlicher Haushalte und die Gefährdung unserer ökologischen Grundlagen – das betrifft alle Menschen unmittelbar. Wenn wir unsere Systeme nicht neu ausrichten und zukunftsfit machen, wird das die Zukunftschancen junger Menschen entscheidend beeinflussen. Sie werden es ungleich schwerer haben als wir jetzt. Wir sollten uns bewusst machen: Junge Menschen von heute sind die ältere Generation von morgen.",
87,Julien | Sanchez,PfE,FR,88552,88552," – Madame la Présidente, vous nous proposez de nous exprimer sur la Journée internationale des personnes âgées.
Avant d'être ici, j'ai été maire pendant dix ans en France. Une des choses qui m'a le plus frappée et meurtrie, c'est de constater que beaucoup de nos aînés vivent au quotidien dans l'isolement et dans une grande précarité, voire une grande misère. Oui, en France, de nombreuses personnes âgées renoncent aux soins faute de moyens. En France, de nombreuses personnes âgées ne se chauffent pas en hiver, car elles n'en ont plus les moyens, dormant parfois avec deux ou trois couches de pulls lorsqu'elles sont dans des logements mal isolés. En France, de nombreuses personnes âgées ne mangent pas à leur faim. Et le pire, c'est que souvent, elles ne demandent rien, par honte, par pudeur.
Alors, quand on a compris cela, on ne peut que souhaiter que l'Europe ne pense pas seulement à nos aînés un jour par an; qu'elle agisse, par exemple, pour stopper le marché européen de l'énergie afin de faire baisser les factures des Français et des contribuables; qu'elle agisse aussi pour nos aînés, avant de penser à agir pour l'immigration comme vous le faites, en trahissant vos peuples, qui ne reconnaissent plus leur propre pays, où les zones à risques et les zones de non-droit se multiplient et où beaucoup de nos aînés se sentent indésirables et ne sortent même plus.
Quand je vous vois vouloir accueillir la terre entière, je me dis à chaque fois qu'il y a des gens ici qui sont aussi dans la misère, aussi malheureux du fait de vos politiques, et qu'envers eux, vous êtes incapables de la moindre humanité alors qu'ils ont construit notre pays. Parce que, malgré vos fables et vos mensonges, ce sont bien avant tout nos aînés qui ont construit nos pays et qui nous lèguent ce que nous avons. Il est urgent de les soutenir, de recréer du lien envers eux, car ce ne sont pas forcément ceux qui crient le plus fort qui ont le plus besoin. On dit souvent qu'on peut mesurer le degré d'humanité d'une société à la façon dont elle traite ses aînés.
Le groupe des Patriotes pour l'Europe, lui, n'oublie pas nos aînés et n'oublie pas d'où nous venons tous. Alors, si vous voulez retrouver un peu de dignité, ayez de la mémoire. Pensez à vos parents, à vos grands-parents, et agissez pour les nôtres avant d'agir pour les autres. Personnellement, c'est aussi pour eux que je fais de la politique: pour tous ceux qui ne vous intéressent pas, qui ne sont visiblement pas vos priorités et qui ont besoin de défenseurs.",
88,Şerban Dimitrie | Sturdza,ECR,RO,257119,257119," – Doamnă președintă, stimați colegi, bătrânii României rurale în anul 2025 trăiesc o dramă tăcută: pensii umilitoare, lipsă de servicii sociale și medicale, sate întregi fără dispensare sau medici. Prea mulți dintre vârstnicii noștri sunt săraci, bolnavi și groaznic de singuri. Căminele de bătrâni sunt puține, scumpe și adesea improprii. Ruperea lanțului firesc dintre părinți, copii și nepoți, fuga după pseudovalorile materiale fac ca doar biserica și preotul să rămână ultima lor alinare.
Vorbim despre realitatea unei părți din Europa care a rămas pur și simplu feudală. Vorbim despre eșecul statului român de a-și cinsti cetățenii care s-au sacrificat pentru a da contur României de astăzi.
Avem nevoie de o renaștere morală, de empatie, de dragoste pentru aproapele și de o restabilire a valorilor creștine. Avem nevoie de o adevărată revoluție conservatoare.",
89,Anna | Stürgkh,Renew,DE,256839,256839," – Frau Präsidentin, Herr Kommissar, liebe Kolleginnen und Kollegen! Wir wissen, was wir den älteren Generationen zu verdanken haben: den Wiederaufbau unserer Länder, unserer Demokratien nach dem Krieg – die Basis für unseren heutigen Wohlstand und auch den Grundstein für dieses gemeinsame Europa, von dem wir heute profitieren und an dem wir auch arbeiten dürfen.
Aber wir dürfen auch die Augen nicht vor dem verschließen, was wir sonst noch den älteren Generationen zu verdanken haben: einen Klimawandel, von dem man damals schon gewusst hat und wo nichts getan wurde; einen Schuldenrucksack, 56 000 Euro schwer, den meine Tochter schon tragen musste, bevor sie überhaupt noch laufen konnte; ein Pensionssystem, das sich jetzt vielleicht gerade noch ausgeht, aber für uns auf jeden Fall nichts mehr bereithält.
Es tut mir leid, aber das ist keine Generationengerechtigkeit. Liebe ältere Bevölkerung, wir sind euch dankbar, aber wir brauchen euch auch. Steht mit uns an unserer Seite, wenn wir für unsere Zukunft kämpfen, und machen wir gemeinsam Europa wieder zu einem Projekt der nächsten Generationen.",
90,Fernando | Navarrete Rojas,PPE,ES,257027,257027," – Señora presidenta, señor comisario, en Europa, líderes populistas a derecha y a izquierda alimentan la confrontación intergeneracional con la frustración de los jóvenes por su porvenir, con la preocupación de muchos mayores por su seguridad y con la zozobra de muchos adultos por su trabajo. Un todos contra todos donde se enfatizan los derechos y los culpables y se eluden las obligaciones y las soluciones.
Lo que hay que hacer, sin embargo, es ponerse a la tarea de reformar nuestro modelo socioeconómico para que sea resistente frente a los retos demográficos y geopolíticos. Es una tarea de todos, sin excepción, y que exigirá sacrificios y generosidad. Los mayores enemigos de la cohesión intergeneracional son los que hacen promesas que no se pueden pagar, los que alimentan el déficit de las pensiones, como hace hoy el socialismo en España. Las pensiones solo serán sostenibles si nuestros jóvenes tienen más oportunidades en una economía con mayor productividad, si la carga fiscal no reduce los incentivos a la innovación y deja margen para que el ahorro individual sea un complemento de renta para la vejez.
Pero el bienestar en la vejez no es solo cuestión de dinero. Dependencia, soledad y desamparo son retos que desbordan la capacidad protectora del Estado. Tenemos una responsabilidad concreta hacia nuestros mayores, que va más allá del pago de cotizaciones e impuestos y en la que la familia, esa gran olvidada por algunos, tiene un papel clave que jugar. Si los arqueólogos han encontrado rasgos de humanidad en los neandertales porque cuidaban de sus mayores, espero que dentro de cuarenta mil años encuentren los restos de nuestra fraternidad, y no los de nuestra autodestrucción.",
91,Maria | Guzenina,S-D,EN,256803,256803," – Madam President, dear Commissioner, societies can be valued by the way they treat their elderly. Is age discrimination common? About 50 % of Europeans say that it is. There is inequality in housing, in work life. Pensions threaten social cohesion. Public services do not treat people equally.
We need to recognise that the future of Europe depends on how we care for all generations, not just in words, but in policies that honour both the young and the old. In this, I am happy to say that Finland leads by example. Youth and elder councils are a standard in municipal decision-making. Both groups have a legal right to influence local decisions. This was one of my priorities when I worked as a Minister of Social Services.
What Europe needs is well-being that derives from age-aware policies. They must be taken into account in everything, from age-friendly communities to lifetime learning and extending careers. The Commission's European care strategy and its work on a strategy for intergenerational fairness are welcome, but these frameworks must now deliver. We need investment in quality long-term care, inclusive public services and age-friendly communities. No age group should be invisible – each generation deserves to be heard, valued and supported.",
92,Mariateresa | Vivaldini,ECR,IT,257143,257143," – Signora Presidente, onorevoli colleghi, signor Commissario, entro il 2050 in Unione europea la percentuale delle persone di età superiore a 65 anni sarà del 30 %. È fondamentale supportare il cambiamento verso una società che valorizzi le persone di tutte le età. Ben vengano le iniziative quali il partenariato europeo per l'innovazione sull'invecchiamento attivo e la strategia per rafforzare la comunicazione intergenerazionale.
È fondamentale però tener conto delle sfide che ci attendono. Lo sviluppo tecnologico potrebbe alimentare il gap tra generazioni ma, se è guidato da un principio di inclusione sociale, può essere strumento efficace in termini di assistenza agli anziani. Dal punto di vista lavorativo, l'attenzione va posta nei confronti della formazione permanente, vista la tendenza di innalzare l'età pensionabile.
In Europa, rispetto ai più giovani, solo il 30 % degli over 60 partecipa a programmi di aggiornamento professionale. Ciò li espone maggiormente al rischio di esclusione dal mercato del lavoro. Ampliare l'accesso all'inclusione digitale, cominciando dagli anziani del futuro, è fondamentale per promuovere l'equità tra generazioni, per una vera valorizzazione delle competenze lungo tutta la vita e per riconoscere il loro importante ruolo sociale.",
93,Oihane | Agirregoitia Martínez,Renew,ES,256987,256987," – Señora presidenta, a estas alturas nadie cuestiona que nuestros mayores son un bien social a cuidar y a proteger. Son muchos años de distintas políticas y programas, que van desde la accesibilidad universal de infraestructuras y servicios hasta el aprovechamiento de todo su potencial o hacerles partícipes de la construcción social. Todo esto, también, adaptado a nuestros nuevos mayores, que no tienen nada que ver con los de hace unas décadas y probablemente nada que ver con los que tengamos dentro de otras.
Pero desde aquí sí que quiero hacer un llamamiento a la convivencia intergeneracional, porque sí que vemos cada día una mayor brecha entre generaciones y también sentimos una creciente pelea de intereses entre ese binomio que se quiere diferenciar a veces: juventud y personas mayores.
Hablamos de salarios, pensiones, hablamos de ocio, descanso. Además, el conflicto se ve azuzado a menudo por numerosos intereses que nada tienen que ver con el bien común. De manera que hoy pedimos aprovechar todo el saber hacer de nuestros mayores para sacar a la luz todo el potencial de nuestros jóvenes y así garantizar un futuro digno e ilusionante en esa nueva estrategia europea de equidad intergeneracional que tenemos encima de la mesa y en la que nos jugamos muchísimo en nuestro futuro.",
94,Michał | Szczerba,PPE,PL,257026,257026," – Pani Przewodnicząca! Szanowni Państwo! Międzynarodowy Dzień Osób Starszych to świetna okazja do debaty w Parlamencie Europejskim o sytuacji osób starszych. I bardzo bym chciał, żeby ta debata o kondycji europejskich seniorów, ale również o relacjach międzypokoleniowych, została wpisana w coroczny kalendarz prac Parlamentu Europejskiego. Każdego roku powinniśmy dyskutować o prawach osób starszych, o dostępie do ochrony zdrowia, do opieki długoterminowej, przeciwdziałaniu wykluczeniu cyfrowemu czy komunikacyjnemu. Ale co równie ważne, osoby starsze chcą być aktywne społecznie, chcą uczyć się przez całe życie. Stąd ważna jest edukacja, również w formule uniwersytetów trzeciego wieku, ale także możliwość współdecydowania o sprawach lokalnych.
Osoby starsze to słuchacze uniwersytetów trzeciego wieku, to wolontariusze, to liderzy wspólnot, a także aktywni uczestnicy przedsiębiorstw srebrnej gospodarki. Ale nie wystarczy jedynie powiedzieć, że osoby starsze muszą mieć głos. Trzeba stworzyć odpowiednie ramy prawne. My w Polsce stworzyliśmy te ramy w formule obywatelskiego parlamentu seniorów, rad seniorów na poziomie gminnym, powiatowym, wojewódzkim. Ale również wielkim potencjałem są uniwersytety trzeciego wieku. Dlatego też potrzebne jest forum międzypokoleniowe. Jutro w Parlamencie Europejskim powstaje ta inicjatywa i bardzo się cieszę, że również z poparciem i udziałem naszych komisarzy. Wszystkiego dobrego!",
95,Nina | Carberry,PPE,EN,257296,257296," – Madam President, as we age, more of us will be touched by dementia. In Ireland alone, 64 000 people are currently living with dementia – a number expected to rise to 150 000 by the middle of the century. It is the third leading cause of mortality in Europe and the seventh across the world. The economic cost is staggering: in Europe, in 2019, it amounted to EUR 392 billion, with much of this burden falling on families and carers.
Despite these statistics, dementia research is chronically underfunded. Under the current Horizon Europe framework, there are only 191 dementia projects. Last month, Commissioner Serafin provided a commitment to take the call to create a dedicated research mission on dementia under Horizon Europe back to your colleagues. This would build on the success of the research mission on cancer. I urge the Commission to deliver on this. Better research means better care, better support for families, and a better future for all of us.",
96,Maria | Grapini,S-D,RO,124785,124785," – Doamnă președintă, domnule comisar, stimați colegi, este foarte bine că discutăm despre Ziua internațională a persoanelor în vârstă și dați-mi voie să le urez „La mulți ani” și sănătate tuturor persoanelor în vârstă din țara mea și din Europa.
Dar, domnule comisar, este suficient oare să le spunem „La mulți ani”? S-a spus aici, sunt foarte multe persoane care nu au siguranța zilei de mâine și mi-ar fi plăcut să veniți cu aceste cifre. Câți din Europa, câte persoane în vârstă nu au bani să își ia medicamente, nu au bani să-și ia mâncare, să se hrănească? Cum să trăiască sănătos? Doar prin urările noastre?
Nu e suficient că ne-ați dat o medie de vârstă de 81,5 ani. Câți din acești ani sunt trăiți în sănătate?
Și apoi, da, echitatea între generații, ce facem? De foarte multe ori sunt persoane în vârstă care nu mai au familie. În țara mea, în România și în multe state din Europa de Est, nu avem spații, centre, unde aceste persoane în vârstă să poată să fie îngrijite și să își ducă cu demnitate viața. Apoi, trebuie să-i integrăm în activități culturale, să nu fie izolați.
Pentru asta trebuie să facem și educația tinerei generații, să înțeleagă că da, generația din spate le lasă lor o societate. Și pentru asta, domnule comisar, avem nevoie și de o strategie europeană.",
97,Sebastian | Tynkkynen,ECR,FI,256806,256806," – Arvoisa puhemies, vanhuus on meillä jokaisella edessä. Jokaisen on syytä miettiä, millaisessa Euroopassa haluat elämäsi loppuvaihetta elää: omannäköisessäsi vai EU:n näköisessä? Onko se liittovaltio, joka määrää, miten meitä hoidetaan? Haluammeko me yhteensopimattomia ihmisikädirektiivejä ja hoitodirektiivejä?
Annan esimerkin. Suomi on digin kärkimaa ja meillä on teräviä mummoja, joita on Facebookissa enemmän kuin nuoria. Toisin kuin monet tiheään asutut EU-maat, me olemme pitkien etäisyyksien maa, jossa moni vaari haluaa mieluummin videovastaanoton ja mennä sitten kalalle kuin ajaa kaksi tuntia suuntaansa. Haluamme vapauden tehdä omia ratkaisuja omien kansalaisten toiveiden mukaan. Meidän vanhuksemme rakensivat maamme, ja heille kuuluu oikeus äänestää hoidostaan, ei teille kasvottomalle, harmaalle EU-byrokraattiarmeijalle.",
98,Vytenis Povilas | Andriukaitis,S-D,LT,119652,119652," – Gerbiama posėdžio pirmininke, komisare. Priklausau vyresniajai kartai. Būtent todėl galiu drąsiai pasakyti tos vyresnės kartos vardu, pensininkų, vyrų ir moterų, dydžiai per dideli, skirtumai dideli, skirtumai tarp pensininkų Rytų Europoje ir Vakarų Europoje per dideli. Pensininkų skurdas akivaizdus, pensininkų vienišumo problemos – didelės, prieiga prie sveikatos apsaugos problemų taip pat didelė ir ypač teritorijose, kuriose trūksta medikų. Medicininės dykvietėse labiausiai pažeidžia pensininkus. Akivaizdu, kad pensininkai diskriminuojami darbo rinkoje. Sidabrinė ekonomika, deja, neveikia. Komisare, linkiu jums labai aktyviai ir energingai imtis ir nubrėžti kelio gaires, ką padaryti, kad pirmiausia šios problemos būtų greičiau sprendžiamos per 3–4 metus.",
99,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señora presidenta, señor comisario Micallef, seguramente la definición más elocuente y hermosa de la Unión Europea es la que enseña que es un pacto solidario, interterritorial e interregional; social, pero también intergeneracional. Y es bueno recordarlo, porque a Europa se la ha conocido siempre como el Viejo Continente, y se asoma a ser un continente viejo.
Por tanto, la reflexión sobre ese envejecimiento activo y esa dignidad de las personas mayores es absolutamente imprescindible en Europa. Pero es también una ocasión para salir al paso y desmentir esa pretensión de que la juventud, que por primera vez se asoma a vivir peor que sus padres y que sus mayores, no debe ver a los mayores ni como rivales ni como culpables de ese empeoramiento de perspectivas. No.
La responsabilidad está en el debilitamiento del pilar social europeo. Y solo la restauración del pilar social europeo, con ocasión de esta estrategia europea de envejecimiento activo y dignidad de las personas mayores, puede restaurar ese pacto intergeneracional solidario de rentas entre los jóvenes y los mayores.",
102,Andrzej | Buła,PPE,PL,257051,257051," – Proces starzenia się społeczeństwa to trwały trend demograficzny, który powinien być postrzegany jako szansa. Jestem jednak przekonany, że właściwe zrozumienie sytuacji demograficznej i odpowiednie podejście do niej przyniesie korzyści dla społeczeństwa i całej gospodarki. Aby to osiągnąć, konieczne jest zastosowanie podejścia skoncentrowanego na osobie - wzmocnienia pozycji osób w każdym wieku. Polityki społeczne i zatrudnienia w państwach członkowskich powinny być bardziej elastyczne i uwzględniać cały cykl życia. Ludzie wielokrotnie przechodzą między nauką, pracą, opieką nad rodziną, biernością zawodową a emeryturą, również po osiągnięciu wieku emerytalnego. Dobry model powinien uwzględniać różnorodność ścieżek życiowych oraz potrzebę ciągłego wsparcia w całym okresie życia zawodowego i po jego zakończeniu.
W celu wykorzystania pełnego potencjału wszystkich pokoleń powinniśmy dążyć do eliminacji uprzedzeń związanych z wiekiem na rynku pracy. Takie podejście umożliwi tworzenie zespołów międzypokoleniowych o zwiększonej produktywności, odporności, otwartych na innowacje. Wymaga to jednocześnie opracowania elastycznych modeli pracy, dostosowania modeli kształcenia i szkolenia zawodowego.
Opieka instytucjonalna nad seniorami stanowi fundament sprawnego społeczeństwa., która jest realizowana poprzez zapewnienie dostępu do opieki zdrowotnej, pomocy społecznej i rehabilitacji. Seniorzy aktywni w Klubach Seniora, Domach Dziennego Pobytu, Uniwersytetach Trzeciego Wieku i wolontariacie wzmacniają więzi społeczne. Powyższe działania podejmowane przez państwa członkowskie wspierane są z budżetu Unii Europejskiej.",
106,Ana Miguel | Pedro,PPE,PT,110673,110673," – Senhora Presidente, Senhor Comissário, a revisão do mecanismo de suspensão de vistos é uma questão de segurança, credibilidade e um teste à nossa determinação política.
Durante demasiado tempo tivemos um mecanismo lento, burocrático e que existia apenas no papel. Um mecanismo incapaz de responder à realidade e a um mundo que já não é ingénuo. Na última década foi acionado apenas duas vezes; duas vezes, num tempo em que a Europa foi confrontada com fluxos migratórios descontrolados, com regimes que jogam com os nossos valores e com Estados que transformam seres humanos em armas políticas. Isso acabou. Mudámos o sistema, tornámo-lo mais rápido, mais claro, mais adaptável às ameaças reais.
Quando a isenção de vistos sofre abusos, quando a imigração irregular aumenta, quando países terceiros não cooperam, quando forças hostis testam os limites da nossa segurança, a Europa tem de e deve responder.
Relativamente às ameaças híbridas, adotámos uma posição firme, sem ambiguidades, e deixamos uma mensagem clara: a instrumentalização de migrantes é uma arma de guerra moderna e a Europa não será refém da chantagem imigratória.
Quando recebemos este processo, o texto estava completamente desequilibrado, submisso ao politicamente correto, cego perante as realidades da segurança que a Europa enfrenta. Ajudámos a corrigi-lo, removemos a ingenuidade e restabelecemos a autoridade.
A isenção de vistos é um privilégio, não é um direito incondicional. É um pacto de confiança e quando essa confiança é quebrada a Europa deve erguer-se.
Não se trata de punir países. Trata-se de garantir que a União tenha as ferramentas para impor respeito e proteger a integridade do seu território e das suas regras.
Esta reforma é crucial para a credibilidade da Europa, pois uma Europa que não faz cumprir as suas regras, que não defende as suas fronteiras, que não responde à provocação, não é uma Europa aberta, é uma Europa vulnerável. E a vulnerabilidade não inspira respeito; a vulnerabilidade convida ao abuso.
Hoje, este Parlamento, em conjunto com o Conselho e com a Comissão dá à Europa um mecanismo preparado para o futuro. Um mecanismo capaz de proteger o espaço Schengen e digno da confiança dos cidadãos.",au nom du groupe
107,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señora presidenta, comisario Brunner, una de las innovaciones de mayor impacto político y constitucional del Tratado de Lisboa, del Tratado de Funcionamiento de la Unión Europea, consistió en hacer de la política de visados una política europea, con una legislación común. Una competencia que fue, durante mucho tiempo, distintiva de los Estados miembros. Y el Parlamento Europeo se lo tomó en serio, porque legisló, efectivamente, con un Reglamento común de visados europeo y, anejo, también un Reglamento de exención de visados para terceros países, en condiciones de reciprocidad, cuyo artículo 8 permite su suspensión en determinadas situaciones.
Y ahora, este Parlamento ha participado de un procedimiento legislativo; saludo a su ponente, Matjaž Nemec ―¡muy bien!―, y a los ponentes alternativos, porque va a ser culminado con éxito en esta sesión parlamentaria, introduciendo novedades que son significativas. Usted ha mencionado la de suspender el acuerdo de exención de visados con aquellos países que incurran en prácticas inaceptables de golden passport, tan criticadas por este Parlamento Europeo: se ha sacudido en este Parlamento Europeo a aquellos Estados miembros que las han practicado y, por supuesto, a aquellos Estados terceros.
Pero también se contempla la suspensión de la exención de visados para aquellos países que perpetren actos hostiles contra la Unión Europea con amenazas híbridas y, fundamentalmente, para aquellos países que incurran en graves violaciones del Derecho internacional humanitario, con violación de los derechos humanos. Lo que viene absolutamente a cuento con respecto del debate todavía pendiente sobre la ejecución de las sanciones a un Estado como es el de Israel ―con el Gobierno de Netanyahu, con los graves crímenes de genocidio perpetrados en su ofensiva indiscriminada y brutal en Gaza―, quedando todavía pendiente la suspensión del Acuerdo de Asociación con Israel, tal y como mandató este Parlamento Europeo en el debate del Estado de la Unión.
Pero, desde luego, saludamos este acuerdo legislativo de modificación del Reglamento de exención de visados. Y solo puedo añadir, finalmente, que toda legislatura del Parlamento Europeo debería conocer una exención de visados. Una ampliación de la exención de visados quedó pendiente en la pasada legislatura, por circunstancias que no quiero evocar, pero afectaba a países que, como Ecuador, están homologando su política de visados a la europea, en la aspiración de ser beneficiarios de esa exención de visados que, como usted ha subrayado, protege no solamente a la Unión Europea, sino también a los ciudadanos de terceros países en condiciones de reciprocidad, fomentando no solamente la actividad cultural y el intercambio turístico, sino también la oportunidad de influir a través de las visitas de europeos exentos de visados a esos terceros países.",au nom du groupe
108,Fabrice | Leggeri,PfE,FR,256872,256872," – Madame la Présidente, Monsieur le Commissaire, la révision du mécanisme de suspension de l'exemption de visa n'est pas une avancée, c'est un rattrapage. L'Union européenne tente, bien tardivement, de réparer les conséquences de sa propre naïveté.
Depuis des années, certains États abusent de notre complaisance pour laisser leurs ressortissants s'installer illégalement en Europe. Cette situation est devenue insupportable. Alors que nous respectons nos engagements, d'autres refusent délibérément d'assumer les leurs.
Certes, le règlement européen sur les visas prévoit déjà un mécanisme de suspension temporaire de l'exemption lorsqu'un pays tiers provoque une forte hausse de la migration irrégulière ou présente des risques sécuritaires liés à ses ressortissants. Mais ce mécanisme, introduit en 2013 et révisé en 2017, n'a été activé qu'une seule fois, en 2022, contre le Vanuatu pour un programme de passeports dorés. Pendant ce temps, des États à l'origine d'une immigration illégale bien plus importante continuent de bénéficier d'une totale impunité.
Quand la confiance est trahie, la réciprocité doit cesser. On ne peut pas espérer le retour des clandestins sans sanction forte, et la plus évidente de ces sanctions est la suspension des visas. Il est donc légitime et désormais indispensable de rétablir l'obligation de visa et d'aller plus loin encore. Il faut instaurer un mécanisme collectif permettant à tous les États de l'espace Schengen de suspendre la délivrance de visas aux nationalités dont les gouvernements refusent de coopérer au retour de leurs ressortissants en situation irrégulière.
Cette exigence doit figurer clairement dans la prochaine stratégie européenne pour les visas. L'exemple de l'Algérie, qui entrave systématiquement les expulsions de ses ressortissants tout en profitant de la générosité européenne, illustre à quel point il est urgent d'agir. Une règle simple doit désormais s'imposer: on ne profite pas des avantages de l'Europe tout en bafouant ses lois. L'exemption de visa n'est pas un droit, c'est une responsabilité et elle doit se mériter.",au nom du groupe
109,Charlie | Weimers,ECR,EN,123562,123562," – Madam President, Commissioner Brunner, colleagues, suspend visa free access for Israelis? Over two million Jews have already left Europe, not by choice, but because open borders, indulgence of Islamist hatred and soft-on-crime policies created the perfect breeding ground for anti-Semitism. And now some social democrats suggest Jews should need a visa just to visit the continent their families fled. That is posturing, not policy.
Every year, around 150 million visa-free entries are made into the EU. Those who overstay, apply for asylum or commit crime are abusing that privilege. Visa free access is for tourism and business, not to live off European taxpayers. One in four asylum applications comes from visa free nationals, and the Commission itself admits that half of illegal migrants first entered legally.
Sweden's present presidency under the Tidö government pushed to strengthen the mechanism and make it easier to suspend access.
But what good is it to keep revising tools if we never activate them? Unless we use this mechanism, no one will take the EU seriously.",au nom du groupe
110,Malik | Azmani,Renew,NL,197781,197781," – Voorzitter, commissaris, collega’s, om te beginnen wil ik graag mijn waardering uitspreken voor de samenwerking bij de behandeling van het opschortingsmechanisme voor de vrijstelling van de visumplicht. We hebben een betekenisvol resultaat behaald, met dank ook aan de rapporteur, de heer Nemec.
We hebben een akkoord bereikt om de bestaande visumwetgeving uit 2018 te versterken met strengere en efficiëntere regels. Dat is nodig om sneller en ook effectiever te kunnen reageren als er misbruik wordt gemaakt van visumvrij reizen naar de Europese Unie.
De wereld verandert en we moeten daarin mee. In Europa hebben we te maken met nieuwe dreigingen. We zien instrumentalisatie van migratie en georganiseerde misdaad met drugsgerelateerd geweld. Ook is er sprake van nieuwe hybride dreigingen, met name cyberaanvallen en spionage.
We moeten onze buitengrenzen beter kunnen beschermen. Daarom zijn deze drie toevoegingen, waarbij visumvrij reizen vanuit derde landen wordt opgeschort, voor mij het belangrijkst: als er een toename is van 30 % irregulier verblijf of criminele activiteiten; in het geval van hybride dreigingen richting de Europese Unie; en als er een substantiële toename is van kansarme asielaanvragen.
Met deze extra toevoeging in de wetgeving houden we Europa, en daarmee ook Nederland, stabiel en veilig.",au nom du groupe
111,Tineke | Strik,Verts/ALE,EN,197772,197772," – Madam President, Commissioner, colleagues, my warm congratulations to my colleague Matjaž Nemec, the rapporteur for this file.
At the core of the EU's founding principles stands cooperation as a tool to bring peace and prosperity, opening up our societies and enhancing people‑to‑people contact to strengthen economic, social and cultural ties. The common visa policy established 40 years ago has served this goal towards societies outside the Union. It is a big mistake to turn the tide based on unfounded fearmongering of migrants.
Member States are closing their borders, endangering the future of Schengen, and this Commission now willingly serves them with closing avenues with friendly nations by turning positive tools of cooperation into punitive tools of conditionality and pressure, and by violating the principle of reciprocity, which is key in healthy international relations.
Expanding the grounds for a visa suspension will also be very likely ineffective because imposing visa obligations on citizens of transit countries will obviously not result in less irregular arrivals or asylum requests, or any other policy aim. It only leads to a sanction for citizens for the acts of their governments.
Furthermore, there is a big risk of arbitrariness, giving vague definitions as hybrid threats, and the high discretion for the Commission probably leads to being soft on its strong countries and tough on those depending on us.
But let me end with the positive element. I am happy that this Parliament managed to include a human rights clause, enabling the EU to suspend visa‑free travel of diplomats in case of serious breaches of international human rights or humanitarian law. It is clear that the ongoing genocide in Gaza requires the introduction of visa obligations for Israeli Government officials. I urge the Commission to fulfil this obligation. That should be the bare minimum.",au nom du groupe
