,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
32,Vytenis Povilas | Andriukaitis,S-D,LT,119652,119652,"Kinder, Kleider, Kirche, Küche yra seniai įvertinta kaip žmogaus teisėms prieštaraujanti doktrina. Ir akivaizdu, kad moters teisių klausimas yra visuomenės demokratijos lygio indikatorius. Ten, kur jos visos yra gerbiamos ir įgyvendintos, tik ta visuomenė yra demokratiška ir žino, kas yra šeimos politika. Todėl dabar visiškai akivaizdu, kad mes turime puikiai apsaugoti visas moterų teises: ir aborto teises, ir teisę į motinystę, bet kad ji būtų užtikrinta viskuo – ir darbo stažu, ir galimybe turėti perspektyvą profesijoje – ir įskaityti į juos be galo naudingą darbą. Taip kad ačiū už deklaraciją.",
33,Raquel | García Hermida-Van Der Walle,Renew,NL,256970,256970," – “Vrouw overlijdt na steekincident in Groningen. Man opgepakt.” “Vrouw in Sneek neergeschoten en overleden. De dader: een man.” “Vrouwen neergestoken en overleden in Lent. Man opgepakt.” “Vrouw doodgeschoten in huis in Purmerend. Man aangehouden.” “Overleden vrouw gevonden in woning in Heerlen. Man aangehouden.”
Vijf dodelijke slachtoffers in één maand tijd, in mijn land, waarbij de daders vaak in beeld waren. Femicide is een voorkombare epidemie, maar femicide is “slechts” het tragische topje van de ijsberg. Het is de extreme vorm van een wereldbeeld waarin vrouwen gereduceerd worden tot eigendom, tot “dragers van kinderen” of — in de woorden van Nederlandse universiteitsstudenten — tot “sperma-emmers”.
Het is een wereldbeeld waarin online haat tegen vrouwen en kwetsbare minderheden niet alleen geaccepteerd, maar zelfs gepromoot wordt. Een wereldbeeld dat helaas steeds luider klinkt in dit Parlement. Ik kies om te vechten tegen dat wereldbeeld, voor onze rechten en voor onze levens.",
34,Rosa | Estaràs Ferragut,PPE,ES,96811,96811," – Señor presidente, señora comisaria, aprobamos la hoja de ruta de los derechos de las mujeres que marcará la estrategia de igualdad de género a partir de 2026. Sin igualdad no hay ni competitividad ni democracia ni justicia social. Protegemos los derechos de las mujeres porque tenemos derecho a vivir en una sociedad con ausencia de violencia contra las mujeres.
En mi país, España, una mal aprobada Ley del «solo sí es sí» posibilitó que miles y cientos de violadores vieran rebajadas sus condenas y estuvieran en la calle, siendo ministra una compañera del Grupo The Left que ahora es eurodiputada. También ahora en mi país han fallado las pulseras antimaltrato durante ocho meses, y eso ha posibilitado que muchos casos de violencia contra las mujeres hayan sido sobreseídos yendo en contra de todo lo que aprobamos en este Parlamento, como la Directiva de protección de las víctimas o la orden europea de protección, porque habla de que los dispositivos tienen que ser fiables.
Tenemos derecho a una conciliación de la vida familiar y laboral. En mi país, se ha multado a España con casi siete millones de euros porque no se ha traspuesto bien el permiso parental, también siendo ministra una de nuestras compañeras de The Left. Tenemos derecho a la igualdad salarial, tenemos derecho a la igualdad de oportunidades. Tenemos que estar unidas todas y todos en la defensa de estos derechos de la mujer para conseguir que haya verdadera democracia.",
35,Elisabeth | Grossmann,S-D,DE,256830,256830," – Herr Präsident, Frau Kommissarin, meine sehr geehrten Damen und Herren! Weltweit wird alle zehn Minuten eine Frau ermordet, weil sie eine Frau ist. Jede dritte Frau in der EU hat bereits Gewalt erfahren, wie uns unser Institut EIGE immer wieder aufzeigt. Gewalt geht vorwiegend von Männern aus und spielt sich meist im höchstpersönlichen Lebensumfeld ab – in der eigenen Familie, in der Partnerschaft, an einem vertrauten Ort, an dem sich Menschen eigentlich sicher fühlen sollten.
Gewalt, meine sehr geehrten Damen und Herren, kann niemals Privatsache sein. Gewalt ist immer ein Auftrag an die Politik, zu handeln. Und in der letzten Legislaturperiode wurde gehandelt. Da wurde ein ambitioniertes Gewaltschutzpaket erarbeitet, und dieses muss nun konsequent in allen Mitgliedstaaten umgesetzt werden. Und wir brauchen dringend und rasch eine einheitliche Definition der Vergewaltigung. Geschlechtliche Handlungen müssen immer auf einem expliziten Zustimmungsprinzip beruhen. Das ist unerlässlich. Nur ein Ja heißt Ja!",
36,Gabriella | Gerzsenyi,PPE,HU,256866,256866," – Tisztelt Elnök Úr! Tisztelt Biztos Asszony! Két csodálatos kamasz gyermek édesanyja vagyok. Egyazon családban nevelkednek, egyazon iskolába járnak. Mégis tudni lehet, hogy a lányom valószínűleg nem azonos esélyekkel indul majd az életben, mint a fiam. Sok nő dolgozik társainál többet, kevesebb fizetésért, ráadásul legtöbbször őket terhelik a láthatatlan, meg nem fizetett feladatok: gyermekek, idősek, betegek gondozása, a házimunka. Magyarország az uniós átlagnál rosszabb helyzetben van. Ha egy férfi 1000 forintot kap a munkáért, ugyanezért egy nő csak 830-at. Gyermekeink egyenlő esélyeihez erős állami és társadalmi háttér kell: bölcsődék, óvodák, rugalmas munkarend, otthon is aktív férfiak.
Orbán Viktor rég megmondta, hogy nőügyekkel nem foglalkozik. És lám, egyetlen nő sincs ma a magyar kormányban. A TISZA ezen is változtatni fog jövő áprilistól. Visszaadjuk a nők egyenlő esélyeit és megbecsülését.",
37,Nina | Carberry,PPE,EN,257296,257296," – Mr President, last year, Women's Aid Ireland recorded the highest ever number of domestic violence incidents in the last 50 years. Over 41 000 women reported abuse by a partner or an ex-partner, and more than 5 000 children were affected. This is an alarming situation and it is happening right across Europe.
This Parliament has made it clear that women's rights must be central to the strength of our democracy and societies. Last year, the EU directive on combating violence against women was adopted. Now this piece of legislation must be fully implemented. We need to support survivors. We must help them seek access to justice and improve coordination between various authorities.
This also means investment. And so I want to welcome this week's Irish budget, which has put an additional EUR 11.5 million towards tackling domestic and gender-based violence. It is a step forward, but we must go further. We must seek to create a zero-tolerance society for violence, where every woman and girl can thrive and live in safety.",
38,Martine | Kemp,PPE,EN,249603,249603," – Mr President, as an active member of the EMPL Committee, I am deeply committed to promoting equality at work. A gender-equal society cannot exist if women must choose between career and children. Parenthood and care work are vital contributions that must be valued and shared equally. Achieving real work-life balance means affordable child care, fair parental leave and equal opportunities for all women in all sectors.
But equality alone is not enough; we must also strive for equity, recognising that women and men may face different barriers and ensuring that policies and resources respond to those differences. True fairness is not about treating everyone the same, but about giving each person what they need to thrive. Young women deserve the same opportunities as men: no pay gaps, no glass ceilings, no stereotypes. Europe cannot afford to waste their talent. This roadmap is a welcome step but principles must become real change for working women, for mothers and for the next generation of girls.",
41,Έλενα | Κουντουρά,The Left,EL,197699,197699," – Κύριε Πρόεδρε,
Τα τελευταία χρόνια, υιοθετήσαμε σημαντικές νομοθεσίες πρωτοβουλίες για την ενίσχυση της θέσης των γυναικών και την επίτευξη της ισότητας των φύλων. Ωστόσο, αυτά δεν αποτυπώνονται στην καθημερινότητα που βιώνουν εκατομμύρια γυναίκες σ’όλη την Ευρώπη.
Όταν εκατομμύρια γυναίκες συνεχίζουν να υφίστανται έμφυλη και ενδοοικογενειακή βία, στερούνται οικονομικής ανεξαρτησίας, πέφτουν θύματα εκμετάλλευσης και διακρίσεων, αποκλείονται από θέσεις λήψης αποφάσεων ή αμείβονται πολύ λιγότερο απ’τους άνδρες για εργασία ίσης αξίας, αυτό που πραγματικά μετράει είναι όσα υλοποιούνται στην πράξη.
Αν θέλουμε πραγματικά ο χάρτης πορείας για τα δικαιώματα των γυναικών να επιφέρει ουσιαστικές αλλαγές, τότε πρέπει να συνοδεύεται από μια φιλόδοξη στρατηγική για την ισότητα των φύλων, με νομοθετικές προτάσεις και κυρίως επαρκή ευρωπαϊκή χρηματοδότηση στο νέο ΠΔΠ.
Μια στρατηγική που θα εγγυάται στις γυναίκες:
-δωρεάν πρόσβαση σε υπηρεσίες σεξουαλικής και αναπαραγωγικής υγείας, και το δικαίωμα σε νόμιμη και ασφαλή άμβλωση.
-βελτίωση της νομοθεσίας για αντιμετώπιση όλων των μορφών έμφυλης βίας, με ευρωπαϊκό ορισμό του βιασμού στη βάση της συναίνεσης, και αναγνώριση της γυναικοκτονίας.
-ενδυνάμωση τους στην αγορά εργασίας, με ασφαλείς χώρους εργασίας, εξάλειψη των μισθολογικών ανισοτήτων, λήψη κοινωνικών και οικονομικών μέτρων για τους άτυπους φροντιστές και ισορροπία επαγγελματικής και προσωπικής ζωής.
-και την εξάλειψη των ανισοτήτων στην υγεία, με έμφαση στην πρόληψη και παροχή ποιοτικής περίθαλψης",
42,Jagna | Marczułajtis-Walczak,PPE,PL,257082,257082," – Bardzo dużo możemy mówić o równouprawnieniu płci w Parlamencie Europejskim, ale wciąż musimy czekać na transpozycje unijnych dyrektyw do prawa krajowego. Dopiero to w praktyczny sposób wpłynie na życie naszych obywatelek.
Dlatego apeluję do poszczególnych ministrów w krajach członkowskich o zwiększenie wysiłków i jak najszybsze implementowanie dyrektywy o kwotach w zarządach spółek i dyrektywy o przejrzystości wynagrodzeń.
W ten sposób pokażecie prawdziwe wsparcie dla milionów Europejek, które dyskryminowane są niższymi zarobkami. A chodzi nam o równe płace za tę samą pracę, równe traktowanie przez pracodawcę i współpracowników, o możliwość łączenia kariery zawodowej z życiem rodzinnym, tak by wypracować godne, a nie głodowe emerytury.",
46,Elena | Nevado del Campo,PPE,ES,257039,257039," – Señor presidente, señor vicepresidenta, señora comisaria, la Comisión de Peticiones es la máxima representación de la voz de los ciudadanos en la Unión Europea. A través de esta comisión, los ciudadanos pueden expresar sus preocupaciones, inquietudes y demandas, lo que la convierte en una institución puente entre la ciudadanía y la propia Unión Europea. En 2024, el Parlamento recibió un total de 1 518 peticiones, lo que refleja un aumento respecto a años anteriores y demuestra sobre todo el interés de los ciudadanos por participar. Debido al volumen y la diversidad de las peticiones recibidas, no siempre es posible dar la voz a todos los peticionarios e invitarles a participar en directo, pero lo cierto es que la comisión toma nota de todas ellas y trabaja con dedicación para garantizar que todas sean tratadas con atención.
Quiero aprovechar esta oportunidad para agradecer al señor Beleris su labor como ponente. Expreso también mi reconocimiento a los distintos grupos políticos por su compromiso y quiero señalar que esta cooperación y participación ciudadana fortalece la democracia y hace que la Unión Europea sea un proyecto verdaderamente cercano a la gente. Un trabajo conjunto que permite que las inquietudes de la ciudadanía se reflejen adecuadamente en las actividades de la Comisión de Peticiones.",au nom du groupe
47,Alex | Agius Saliba,S-D,MT,197403,197403," – Sur President, Kummissarju, Il-Kumitat tal-Petizzjonijiet huwa l-uniku Kumitat illi fih iċ-ċittadini jistgħu jipparteċipaw b'mod dirett f'konfrontazzjoni mal-Membri Parlamentari, mal-Kummissjoni u anki f'numru ta' każijiet direttament ma' rappreżentanti tal-Istati Membri. U huwa l-uniku kumitat li jista' jagħti risposta diretta liċ-ċittadini tagħna. U, fl-aħħar mill-aħħar, nemmen illi dan ir-rapport tad-deliberazzjonijiet tal-Kumitat tal-Petizzjonijiet qiegħed juri bl-aktar mod ċar illi ċ-ċittadini baqgħu jfittxu dan il-Kumitat, anki f'perjodu fejn il-Parlament Ewropew kien tista' tgħid wieqaf waqt kampanja elettorali u, fl-aħħar mill-aħħar, dan juri l-importanza ta' dan il-Kumitat u l-bżonn f'numru ta' okkażjonijiet, speċjalment ma' numru ta' DGs partikolari min-naħa tal-Kummissjoni Ewropea. Aktar attenzjoni kemm minna bħala ewroparlamentari, u hawnhekk mhux ħa nkun qed nitfa' biss il-ballun f'saqajn il-Kummissjoni, naħseb illi bħala Parlament Ewropew għandna nagħtu aktar u aktar importanza lil dan il-Kumitat.
Imma f'numru ta' sitwazzjonijiet ukoll nemmen li l-Kummissjoni Ewropea tista' tkun ħafna aktar proattiva biex naraw illi dawk iċ-ċittadini tagħna li għamlu effort mhux żgħir illi saħansitra jiġu hawnhekk fil-Parlament Ewropew sabiex jiġġieldu għad-drittijiet tagħhom: id-drittijiet ambjentali, għad-drittijiet fundamentali, għad-drittijiet tal-annimali. Drittijiet illi huma sanċiti u protetti minn dan it-Trattat tal-Unjoni Ewropea. Nemmen li għandna nagħtuhom aktar u aktar importanza sabiex insibu vera soluzzjonijiet u, fl-aħħar mill-aħħar, sabiex il-proġett Ewropew jibqa' verament proġett tan-nies illi jindirizza l-prijoritajiet tan-nies.",au nom du groupe
48,Pál | Szekeres,PfE,HU,256855,256855," – Tisztelt Elnök Úr! Tisztelt Biztos Asszony! Én is egyetértek az előttem szólókkal, hogy nagyon fontos és nagyon hasznos munkát végzünk, és én is köszönöm a többi frakció elvégzett munkáját. Gratulálok a jelentéstevőknek és az árnyékjelentéstevőknek is az itt elvégzett tevékenységhez, és külön köszönöm, hogy befogadták a jelnyelvekre vonatkozó módosítónkat, amely hangsúlyozza: a siket és nagyothalló emberek számára biztosítani kell a jelnyelv használatát az intézményekben és a hivatalos eljárások során.
Elfogadhatatlannak tartom viszont, hogy nem került az éves jelentésbe a kutatószolgálat tanulmánya, amely világos következtetéseket fogalmazott meg az őshonos európai kisebbségek helyzetéről. A tanulmányt 2024 januárjában tárgyaltuk, tehát az éves tevékenységünk fontos része volt. Ezzel ugyanazt a hibát követjük el, mint a Bizottság, amely nemrégiben 1,2 millió uniós polgár akaratát söpörte le az asztalról azzal, hogy elutasította jogalkotási kérésüket a nemzeti régiók védelméről szóló polgári kedvezményesek kapcsán.",au nom du groupe
49,Cristian | Terheş,ECR,RO,197655,197655," – Domnule președinte, stimați colegi, Comisia pentru petiții a Parlamentului European este locul unde politicile poziției europene pot fi schimbate sau promovate pornind de la vocea unui singur european. De-a lungul timpului, această comisie a dat glas strigătelor disperate ale europenilor în fața abuzurilor, iar vocea lor a fost ascultată. Comisia pentru petiții a dat glas românilor și bulgarilor care au condamnat discriminarea și abuzurile la care cele două țări au fost supuse prin blocarea aderării lor la spațiul Schengen mai mult de 10 ani.
Pornind de la petiția nr. 0004/2023, depusă de Răzvan Eugen Nicolescu, s-a ajuns la o rezoluție în plen, iar pe 1 ianuarie 2025, România și Bulgaria au intrat deplin în Schengen. Pornind de la petiția nr. 1168/2023, depusă de Mihai Igna în numele ONG-ului „Împreună aducem bunăstare”, s-a vorbit pentru prima dată într-o comisie europarlamentară despre restituirea tezaurului României, deținut ilegal de Rusia din 1916. Comisia pentru petiții a avut un rol istoric și moral în protejarea patrimoniului cultural și în sprijinirea revendicărilor legitime ale statelor membre afectate de acte de jefuire. Felicit stafful și colegii din Comisia pentru petiții pentru profesionalismul arătat și recomand europenilor să petiționeze cu încredere această comisie.",au nom du groupe
50,Michał | Kobosko,Renew,PL,257037,257037," – Panie Przewodniczący! Pani Komisarz! Koledzy! Chcę serdecznie podziękować sprawozdawcy za jego pracę, za ten pełen raport. Chcę powiedzieć, że Komisja Petycji to jedno z najważniejszych narzędzi demokracji w Unii Europejskiej. To miejsce, gdzie głos obywatela naprawdę się liczy, gdzie możemy wprost zlecać pracę naszym politykom. W czasach, gdy populizm skrajnej prawicy i eurosceptyków powtarza, że Unia to odległy, niedostępny twór, PETI pokazuje coś zupełnie innego. Unia to wspólnota, na którą obywatel ma realny wpływ.
W 2024 r. wpłynęło do nas ponad 1500 petycji. Każda z nich to konkretna, ludzka sprawa. Wiele z nich poruszało problem smogu w miastach czy naruszania praw konsumentów. To dowód, że ludzie chcą uczestniczyć w życiu Unii i że ich głos ma znaczenie.
Raport przypomina też, że wciąż musimy usprawniać procedury. Dlatego w Komisji Petycji ja również będę zabiegał o to, by petycje były rozpatrywane szybciej, bardziej transparentnie, w sposób dostępny dla każdego.
Chcę też podkreślić, że PETI nie powinno być wykorzystywane do partyjnych celów krajowych. Patrzę tutaj z pełną sympatią szczególnie na moich kolegów z Hiszpanii. Takie działania mogą bowiem osłabiać zaufanie obywateli do instytucji unijnych.
Chcę powiedzieć jasno: dla nas każda petycja się liczy. Składając ją, obywatel realnie wpływa na decyzje tej Izby. To dowód, że Unia nie jest odległą instytucją. To nasza wspólna przestrzeń, w której każdy głos może tworzyć prawo oraz przyszłość Unii.",au nom du groupe
51,Ana | Miranda Paz,Verts/ALE,ES,24942,24942," – Señor presidente, la Comisión de Peticiones es la responsable de garantizar que las preocupaciones de la ciudadanía lleguen aquí, al Parlamento Europeo, considerando que es un elemento fundamental de la democracia participativa como decía la comisaria. Es la Comisión donde la ciudadanía puede ser escuchada por todas y todos nosotros para que podamos decidir la mejor forma de solucionar sus problemas.
Sin embargo, esto no siempre sucede así. El año 2024 ha sido un año negro para la Comisión de Peticiones. Un año en el que ha sido utilizada anteponiendo los acuerdos entre grupos de derecha y extrema derecha a un buen funcionamiento democrático de esta comisión que garantizara la pluralidad de todos los grupos políticos y, sobre todo, lo que es más importante y debe prevalecer, que es el derecho de petición de los ciudadanos. Se han traído temas que no son realistas, como las cuestiones de Cataluña —absolutamente manipuladas—, y los temas manipulados no se han traído porque a los ciudadanos se les ha boicoteado su derecho de petición. Por eso defiendo el derecho de comparecer de los colectivos que presentan siempre una petición que es aceptada por referirse directamente a normativas europeas, que debe estar siempre por encima de las decisiones de los grupos políticos cuando esas peticiones han sido inicialmente aceptadas.
Esto es lo que ha sucedido el último año con dos peticiones de mi país, de Galiza, como la de Altri o la de la CRTVG. Por eso, señor Beleris, me dirijo a usted: si quiere contar con el apoyo positivo del Grupo de los Verdes/Alianza Libre Europea en este informe, le pido que apoye nuestra enmienda 13, que pide que cada grupo democrático tenga al menos una petición propuesta por sesión en la Comisión de Peticiones. Si pasa, votaremos a favor. Esta es la única forma de ser constructivos y de garantizar el buen funcionamiento democrático de una comisión que ha pasado un año horrible. Esperemos que el año 2025 sea menos horrible y podamos tener diálogo democrático.",au nom du groupe
52,Νίκος | Παππάς,The Left,EL,256952,256952," – Κύριε Πρόεδρε, η ετήσια έκθεση της Επιτροπής Αναφορών μάς υπενθυμίζει κάτι θεμελιώδες: ότι οι Ευρωπαίοι πολίτες προσφεύγουν στην επιτροπή μας όταν αισθάνονται ότι το ευρωπαϊκό δίκαιο παραβιάζεται στις χώρες τους. Όταν νιώθουν πως οι θεσμοί σε εθνικό επίπεδο δεν τους ακούνε, στρέφονται σε μας ως την τελευταία γραμμή υπεράσπισης των δικαιωμάτων τους.
Η επιτροπή PETI οφείλει να ανταποκρίνεται σε αυτές τις προσδοκίες με δικαιοσύνη, διαφάνεια και αμεροληψία. Δεν πρέπει να μετατρέπεται σε πεδίο μικροπολιτικών παιχνιδιών ή σε προέκταση κομματικών διαφορών. Οφείλουμε να υπερασπιζόμαστε τους πολίτες και όχι τα κόμματα. Ένα χαρακτηριστικό παράδειγμα είναι η αναφορά των οικογενειών των θυμάτων του εγκλήματος των Τεμπών στη χώρα μου. Μέσα από τη φωνή τους φάνηκε ξεκάθαρα πόσο κρίσιμη είναι η ύπαρξη μιας επιτροπής, μιας ευρωπαϊκής επιτροπής, που δίνει χώρο και αξιοπρέπεια σε όσους ζητούν δικαιοσύνη. Όσο υπάρχει η Επιτροπή Αναφορών, οι πολίτες έχουν λόγο να πιστεύουν ότι στην Ευρώπη η αλήθεια και το δίκαιο μπορούν ακόμα να νικούν.",au nom du groupe
53,Marcin | Sypniewski,ESN,PL,257070,257070," – Panie Przewodniczący! Szanowni Państwo! Unia Europejska potrafi czasem wymyślić prawo tak skomplikowane, że rolnik musi mierzyć centymetry trawy, a przedsiębiorca wypełnia tabelki dłużej, niż pracuje. A gdy przychodzą konsekwencje, to płacą za nie zwykli ludzie. I dlatego Komisja Petycji jest czymś bezcennym. To jest jedyny numer telefonu, który naprawdę w Brukseli ktoś odbiera. To jest linia prosta od mieszkańców Unii Europejskiej do Parlamentu Europejskiego.
I dzięki tym petycjom nagłaśniane są takie sprawy, o których nie mówimy tutaj na sali plenarnej, których nie ma w żadnych raportach, a które wszyscy znają z życia – skutki źle napisanych rozporządzeń, źle wdrożonych przepisów, marnowanie pieniędzy podatników. Od bezpieczeństwa kolei po decyzje środowiskowe wydane bez rzetelnych danych. Tu Unia Europejska może wykazać się użytecznością, naprawić coś, uściślić albo po prostu przestać ludziom przeszkadzać.
Ale przede wszystkim ta komisja ma służyć ludziom, a nie być pałką na państwa członkowskie czy służyć do jakichś sporów politycznych. Gdyby Unią rządzili jej obywatele, to może wreszcie by tu coś działało. I dlatego oceniam Komisję Petycji bardzo pozytywnie, bo to jedno z niewielu miejsc w tej instytucji, gdzie jeszcze słychać ludzki głos. I nie psujmy tego.",au nom du groupe
54,Dariusz | Joński,PPE,PL,257031,257031," – Panie Przewodniczący! Szanowni Państwo! Komisja Petycji jest pomostem pomiędzy obywatelami a instytucjami Unii Europejskiej. I odgrywa oczywiście taką szczególną rolę w pracach Parlamentu Europejskiego, bo to jest jedyne forum, na którym obywatele Unii Europejskiej mogą nie tylko prezentować swoje problemy i wyzwania, z jakimi się mierzą, ale też, co najważniejsze, mogą osobiście zabierać głos na posiedzeniach komisji. I to tutaj każdy mieszkaniec Unii Europejskiej, niezależnie od tego, z jakiego jest kraju, jakim mówi językiem, może być oczywiście wysłuchany. Petycje są skutecznym kanałem bezpośredniego kontaktu, o którym dzisiaj rozmawiamy, i otwartego dialogu.
I chciałbym podać dwa przykłady. Chociażby jednym jest petycja złożona przez polskiego obywatela w sprawie wprowadzenia minimalnej dopuszczalnej przestrzeni na nogi we wszystkich liniach lotniczych działających w Unii Europejskiej. Ta sprawa pokazuje, jak komisja może podejmować kwestie bezpośrednio wpływające na komfort i bezpieczeństwo podróżnych, a także wpływać na unijne regulacje dotyczące praw konsumentów.
A drugi przykład, również z Polski, w sprawie zajęcia się selektywnym egzekwowaniem przepisów Unii Europejskiej w branży wędzonego łososia. Petycja ta podkreśla potrzebę zapewnienia jednolitego stosowania przepisów dotyczących przetwórstwa produktów rybołówstwa w całej Unii Europejskiej, aby uniknąć nierówności konkurencyjnych i zapewnić sprawiedliwe warunki dla wszystkich przedsiębiorstw w branży. No i zadaniem posłów w Parlamencie Europejskim jest nie tylko słuchać tych głosów, ale konkretnie działać. I to robimy. Chciałbym serdecznie podziękować sprawozdawcy Fredisowi Belerisowi i wszystkim koleżankom i kolegom za współpracę. I proszę o poparcie tego sprawozdania.",
55,Virginie | Joron,PfE,FR,197627,197627," – Monsieur le Président, Madame la Commissaire, chers collègues, ce rapport annuel marque cette année un tournant significatif: celui du dialogue retrouvé et de la raison partagée.
Grâce à l'écoute du rapporteur, douze amendements portés par le groupe Patriotes pour l'Europe ont pu être adoptés. Ces amendements défendent des valeurs fondamentales: la souveraineté nationale, la liberté d'expression et la transparence de nos institutions.
Ce résultat prouve qu'un travail législatif équilibré et pragmatique est possible, à une seule condition: que le PPE accepte enfin de travailler avec les forces souverainistes, plutôt que de se soumettre au cordon antidémocratique imposé par la gauche et l'extrême gauche. Un cordon qui prive plus de 18 millions d'Européens de toute représentation. La démocratie doit être respectée.
En votant ce texte aujourd'hui, nous saluons un rapport constructif, libéré des dogmes idéologiques et fidèle à la vocation première de cette commission: écouter les citoyens et défendre leurs droits. C'est pourquoi, sans hésitation, nous voterons en faveur de ce rapport.",
56,Diego | Solier,ECR,ES,257021,257021," – Señor presidente, como se ha dicho anteriormente, esta es la comisión más cercana a los ciudadanos y que refleja de alguna forma la calidad democrática en cada país. Casi el 23 % de las peticiones de 2024 vinieron desde España, es el país desde el que más llegan. Y uno de los temas más recurrentes es el Estado de Derecho.
Aquí en esta Cámara y en la Comisión hay una inmensa hipocresía: se señala con el dedo a Hungría o a Polonia mientras se guarda un silencio cómplice ante lo que ocurre en España. Ponen desde el Gobierno en peligro la independencia judicial pero no pasa nada: se mira hacia otro lado. En Cataluña, miles de familias han pedido algo tan básico como escolarizar a sus hijos en castellano, la lengua oficial de todos los españoles. Lo han pedido en los tribunales, lo han ganado y la Generalitat se niega a cumplir las sentencias.
¿Dónde está la Comisión o dónde están los defensores del Estado de Derecho cuando se pisotean los derechos lingüísticos de los ciudadanos? Defender el Estado de Derecho también es proteger a los jueces independientes y a las familias que solo quieren educar a sus hijos en paz en su propia lengua. Desde el Grupo ECR decimos alto y claro: no hay democracia sin ley y no hay libertad sin igualdad.
Feliz 9 de octubre a todos los valencianos de bien.",
57,Λευτέρης | Νικολάου-Αλαβάνος,NI,EL,197734,197734," – Κύριε Πρόεδρε, η έκθεση της Επιτροπής Αναφορών ανησυχεί μη χαθεί η δήθεν εμπιστοσύνη των πολιτών στην Ευρωπαϊκή Ένωση. Όμως οι αναφορές που κατατίθενται και προβάλλουν λαϊκά αιτήματα και διεκδικήσεις έρχονται αντιμέτωπες με χρονοβόρες και αδιέξοδες διαδικασίες, με στόχο να καλλιεργήσουν ψεύτικες προσδοκίες επίλυσης των προβλημάτων. Εξάλλου, τα προβλήματα είναι εξαιτίας των κανονισμών και οδηγιών της Ευρωπαϊκής Ένωσης, όχι της παραβίασής τους.
Όπως με το έγκλημα των Τεμπών: Η αναφορά των συγγενών μένει ενάμιση χρόνο παγωμένη, ενώ υπάρχουν σοβαρές εξελίξεις. Πατέρας θύματος έκανε 25 μέρες απεργία πείνας, ζητώντας να μάθει τι συνέβη στον γιο του. Ζητήσαμε να ανοίξει κατεπειγόντως η αναφορά. Τι κάνατε; Προγραμματίζετε επίσκεψη στην Ελλάδα σε έναν χρόνο. Κλείνετε το μάτι στην κυβέρνηση της Νέας Δημοκρατίας. Διαιωνίζετε τη συγκάλυψη, τον συνένοχο ρόλο Ευρωπαϊκής Ένωσης και Ευρωκοινοβουλίου και των κομμάτων που τη στηρίζουν και την εξωραΐζουν. Καλλιεργείτε την αυταπάτη ότι οι εργαζόμενοι θα βρουν το δίκιο τους εδώ μέσα. Όμως δικαίωση στα εργατικά λαϊκά αιτήματα, δικαίωση για τα θύματα των Τεμπών, πρέπει να δώσουν τελικά οι ίδιοι οι εργαζόμενοι και ο λαός, με σκληρούς αγώνες κόντρα στην Ευρωπαϊκή Ένωση, τις κυβερνήσεις και τα κόμματα που τη στηρίζουν.",
58,Alexandra | Mehnert,PPE,DE,256980,256980," – Herr Präsident, liebe Kolleginnen und Kollegen! Demokratie braucht Bürgerbeteiligung, und Politik braucht den direkten Draht zu den Menschen. Genau das leistet der Petitionsausschuss. Im Januar berichtete ein Vater, wie sein autistischer Sohn im französischen Bildungssystem alleingelassen wird. Der Petitionsausschuss hat sich daraufhin an die nationale Regierung gewandt, die sich nun des Themas annehmen muss.
Solche und vielfältige Beispiele gibt es in allen Mitgliedstaaten. Sie zeigen, der Petitionsausschuss ermöglicht, dass Schwierigkeiten aufgezeigt werden. Im Jahr 2024 sind 1 518 Petitionen an das Europäische Parlament gerichtet worden – die Tendenz ist steigend. Die Arbeit des Petitionsausschusses wird mehr, nicht weniger. Und das ist gut so, denn es beweist, dass die Bürgerinnen und Bürger den Kontakt zum Europäischen Parlament suchen. Dies zeichnet auch der Bericht nach, und er ist wirklich lesenswert. Ich möchte ganz herzlich meinem Kollegen Fredis Beleris für die gute Arbeit an dem Bericht danken, aber auch den Petenten für ihre Anliegen und das Vertrauen in das Europäische Parlament.",
59,Guillaume | Peltier,ECR,FR,30123,30123," – Monsieur le Président, ah, si seulement Louis de Funès était encore là! Plein de grimaces, il égrènerait vos comités, vos colloques, vos machins et vos consultations bidons. Cela ajouterait au moins quelques rires au spectacle désolant de votre démocratie déserte. Plutôt que vos séminaires citoyens ou que votre oligarchie faussement participative, nous préférons, nous, la démocratie directe: le peuple, par le peuple, pour le peuple.
Commission des pétitions ou pas, je veux que vous sachiez que plus personne ne vous croit, depuis que vous avez violé la volonté du peuple français lors du référendum de 2005. Votre inventivité est sans limite: d'un côté, vous bâillonnez le peuple; de l'autre, vous amusez la galerie en nous cédant quelques miettes d'intérêt. Mais sachez que nous n'avons pas besoin d'intrigants en costume pour nous distraire.
Vous voulez un jour inspirer un peu de respect? Alors, écoutez Philippe de Villiers, soutenu par deux millions de Français, pour dire non à l'immigration et redonner la parole aux peuples d'Europe qui ne veulent plus être ni remplacés, ni taxés, ni culpabilisés.",
