,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
168,Sven | Simon,PPE,EN,197426,197426," – Mr President, Commissioner, Europe once again stands at a historic crossroads and, colleague Stoyanov, of course the decision has a geopolitical meaning and, we all know, colleagues, such windows of opportunity open and they also close again. Too often we have opened them only to close them half-heartedly afterwards, and each time the disappointment in the Western Balkans has grown. This is about our credibility, our stability and our ability to act in an increasingly dangerous world.
When Europe hesitates, others fill the vacuum, but not with our values, rather with their interests. Enlargement is not an act of idealism. It is an act of European self-assertion, yet a Union that grows without institutional renewal grows into its own incapacity to act. We need structures that make decisions possible, and institutions can be elected and unelected. Because the ability to act without democratic legitimacy would be a pyrrhic victory.
Colleagues, we need more federal mechanisms in key policy areas where no Member State can act alone, but we also know the appetite for treaty change is limited in many capitals, if not all. That is why we must proceed wisely, step by step, with concrete reforms that create the ability to act without breaching centralism in Brussels. Those who want a larger Union tomorrow must have the courage to renew it today, and must seize this historic window before it is too late.
(The speaker agreed to take a blue-card question)",
169,Reinier | Van Lanschot,Verts/ALE,EN,256978,256978," – Thank you, I'm very happy to hear you say that you want to increase democratic legitimacy, that you also want to create a possibility for Europeans to elect a government – or what exactly should they elect and how can we also unelect them? I hear you talk about the goals you want to achieve with these reforms, but what would these reforms look like exactly for you to make that happen and achieve that goal of more democratic legitimacy?",
170,Sven | Simon,PPE,EN,197426,197426," – Yes, indeed, thank you very much for this question. I think that a mistake in the construction of the institutional setting with the Lisbon Treaty is that we have a political union, fortunately, now, and the problem here is that the European elections do not have any effect on the composition of the Commission – that should be changed. At the moment, national governments nominate a commissioner. Okay – the European Parliament can vote or not vote for the European Commission president, but we should have a government in certain policy fields with federal structures, which can be voted in and voted out of office. This is my concrete proposal. Thank you.",
171,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – La historia de la Unión Europea es la historia de su crecimiento, de sus ampliaciones y —por tanto— es un hecho que la ampliación ha hecho a la Unión Europea más fuerte y —además— muestra que todavía está viva. Muestra que, a pesar de sus crisis, de sus parálisis y —a veces— de su impotencia, continúa siendo un polo de atracción por su combinación virtuosa de derechos, libertades, corrección de desequilibrios y oportunidades de prosperidad.
Pero para que la ampliación siga teniendo esa capacidad motriz, es imprescindible que se atiendan las lecciones de este informe de la Comisión Constitucional.
Primera lección: los costes de la no ampliación son insoportables porque la Unión Europea entra en contradicción consigo misma. Para que la ampliación sea coherente, es imprescindible también que se produzcan reformas institucionales al tiempo que supera la dinámica de vetos cruzados y, por supuesto, la exigencia de unanimidades.
La segunda lección es que es imprescindible que se utilicen las pasarelas y las cooperaciones reforzadas.
La tercera es que seamos capaces de elegir aquellas reformas de los Tratados que resulten imprescindibles para acoger a nuevos miembros. La clave está en las modificaciones específicas, no en una reforma indiscriminada ni en entrar en la batidora de una gran convención que haga perder el control de la situación.
Hay que saber elegir cuáles son exactamente los mensajes porque es imprescindible que la Unión Europea siga aportando recursos propios, reforme el marco financiero plurianual y —sobre todo— refuerce su compromiso con el Estado de Derecho, la democracia y los derechos fundamentales de modo que ninguna nueva ampliación deteriore —que ya lo hemos visto— el estándar europeo de respeto al Estado de Derecho, a la democracia, a los derechos fundamentales, a la promoción del pluralismo y a la protección de minorías.",
172,Ernő | Schaller-Baross,PfE,HU,213330,213330," – Elnök Úr! Az Unióhoz való csatlakozás nem politikai alkuk kérdése, hanem világos, átlátható feltételek mentén történik. Minden egyes tagjelölt országnak ugyanazokat a szabályokat kell teljesítenie. Nem lehet országokat összekapcsolni, csomagban kezelni és politikai nyomásgyakorlásokkal átnyomni döntéseket. Az Európai Unió bővítése nem ideológiai játszótér, hanem súlyos külpolitikai és stratégiai döntés, amely mindannyiunk közös jövőjét érinti. Éppen ezért világosan ki kell mondani: külügyi kérdésekben az egyhangúság az alap, és ezen nem kell, sőt nem is szabad változtatnunk. Ez a tagállamok szuverenitásának utolsó igazi garanciája.",
173,Gheorghe | Piperea,ECR,RO,257115,257115," – Domnule președinte, înainte de a ne gândi la o extindere a Uniunii Europene, este cazul să rezolvăm propriile probleme ale Uniunii, care devine treptat una centralizată, de tip sovietic, de neinvidiat. Corupția a invadat Uniunea, libertatea de opinie și de alegere a devenit subiect de fractură a relației cu Statele Unite ale Americii, căci nu mai este o valoare comună a Vestului.
Devenim o alianță militaristă care-și propune să concureze cu NATO și un spațiu al sărăcirii, al inegalității economice și al învechirii tehnologice. Temele marginale ale birocrației Uniunii Europene, cum ar fi identitatea de gen sau schimbarea climatică, ecranează adevăratele probleme ale Uniunii. Iată una: consumatorii europeni sunt victime ale dezinformării, zilnic, și ale agresivității comerciale, dar Uniunea Europeană aruncă resurse în gaura neagră a scutului democratic european pentru a-și proteja politrucii și aparatul birocratic neales de nimeni.
Nu mai avem o carte de vizită onorabilă, cum ne-am putea permite să le solicităm statelor terțe care acceptă ideea de a adera cândva la Uniunea Europeană să își facă temele în privința valorilor libertății, în privința valorilor onestității în privința valorilor stabilității? Eu zic să ne facem mai întâi curat în propria ogradă, înainte de a ne pregăti să primim alți colocatari.",
174,Joachim | Streit,Renew,DE,256962,256962," – Herr Präsident, liebe Kolleginnen und Kollegen! Ich danke Sandro Gozi für seinen wirklich hervorragenden Bericht und darf folgende Anmerkungen hinzufügen: Die Idee, ein Initiativrecht für uns Abgeordnete einzuführen, für das Europäische Parlament, ist unabdingbar. Denn nur das macht das freie Mandat eines Abgeordneten aus, dass er auch selbst Dinge verändern kann, wo er erkennt, dass Gesetze schlecht laufen. Das heißt, wir müssen das Recht haben, Gesetze aufzuheben oder selbst eigene einzubringen.
Für mich wichtig als ehemaliger Landrat und Bürgermeister: das Konnexitätsprinzip – wer bestellt, muss auch bezahlen. Das sage ich auch als Mitglied des Haushaltsausschusses. Und wenn die EU Gesetze erlässt, die vor Ort, in den Gemeinden, in den Städten Geld kosten, dann muss man auch dieses Geld den Gemeinden mitgeben.
Und der dritte Punkt: Einstimmigkeitsprinzip. Es kann nicht sein, dass Regierungschefs wie Orbán uns mit dem Einstimmigkeitsprinzip am Ring in der Arena herumführen und sich dann ihre Stimme auch noch mit Geld abkaufen lassen. Deshalb ist es ganz, ganz wichtig, dass wir hier zum Mehrheitsprinzip kommen, mit Ausnahme der EU-Erweiterung: Dann sollten alle Mitgliedstaaten zustimmen.",
175,Vladimir | Prebilič,Verts/ALE,SL,256813,256813," – Gospod predsednik! Če mislimo resno z naslednjo širitvijo, moramo našim partnerjem omogočiti aktivno sodelovanje v tem procesu. Kot nacionalni zakonodajalci morajo prevzeti odgovornost za implementacijo evropskega pravnega reda v državah kandidatkah.
To pomeni, da moramo že danes v tem parlamentu našim kolegicam in kolegom z Zahodnega Balkana omogočiti status opazovalcev. Četudi z majhnimi koraki, je prav odpirati tudi dele našega enotnega trga. Samo dvig blagostanja v državah kandidatkah bo dokaz, da Evropska unija vanje verjame.
Seveda se strinjamo, da ne smemo spuščati več novih Orbanov v Evropsko unijo, ne moremo pa ostati rigidni v postopku širitve. Do leta 2030 mora Zahodni Balkan sedeti z nami za isto mizo, tudi če sprva brez polnih glasovalnih pravic.
Poglejte, kaj je prinesla širitev za srednjo in vzhodno Evropo. Evropa ni oslabela, postala je močnejša. Širitev ni tveganje, je dokončanje naše Unije. Pokažimo, da smo pripravljeni ne le odgovoriti o prihodnosti, ampak da jo tudi soustvarjamo.",
176,Hans | Neuhoff,ESN,DE,256944,256944," – Herr Präsident, Kolleginnen und Kollegen! Wer die EU zu einem Zentralstaat machen möchte, der sollte das den Unionsbürgern auch so sagen. Wer die Hand an das Einstimmigkeitsprinzip legt – und genau das tut der vorliegende Bericht –, legt die Hand an die Souveränität der Mitgliedstaaten. Sie behaupten, dass nach Artikel 49 ein Übergang zur Beschlussfassung mit qualifizierter Mehrheit auch ohne Änderung der Verträge möglich sei. Hier sollen wir offenbar übertölpelt werden, denn Passerelle steht in Artikel 48 Absatz 7 und gilt nicht für die Bestimmungen über Mitgliedschaft und Beitritt nach Artikel 49 EUV.
Sie schlagen vor, die Einstimmigkeit bei Verfahren zum Schutz der EU-Werte abzuschaffen und den Gerichtshof zur Schiedsstelle für Verstöße zu machen – ausgerechnet den Gerichtshof, den Verfechter von Unionsmacht par excellence. Mit solchen Forderungen soll nicht Demokratie befördert, sondern das Abstrafen von Staaten leicht gemacht werden.
Kolleginnen und Kollegen, die EU ist bereits überdehnt und leidet an den lähmenden Folgen dieser Überdehnung. Hören Sie auf damit, Beitrittsverhandlungen zum Vorwand für die Aushöhlung staatlicher Souveränität zu machen. Beherrschen Sie Ihren Erweiterungstrieb und kehren Sie zurück zur Ursprungsidee einer Zweckgemeinschaft, in der kein Mitglied gegen seine grundlegenden Interessen überstimmt werden kann.",
177,Fidias | Panayiotou,NI,EN,256989,256989," – Mr President, the European Union is becoming bigger, and I think, in general, this is good news. In a world with big powers like United States, China, Russia and India, our small European countries must stay united to survive, develop and compete. But, of course, more countries joining the EU will mean slower decision-making.
Let's be honest, our bureaucracy and decision-making are huge and slow, so that we can't take decisions as fast as other world powers. Even our 27 leaders cannot manage to agree on important topics. How will we manage when we are 30 or 40 countries in the EU?
I believe that for the EU not to become even slower, we first need to reform it from the inside, but before more countries join the club. So this way we'll be able to compete and stay relevant in the most important battles, such as artificial intelligence. Thank you so much, I love you all.",
178,Loránt | Vincze,PPE,EN,98582,98582," – Mr President, Commissioner, dear colleagues, as someone coming from central and eastern Europe, I can say with conviction that enlargement is not only a policy, but a promise fulfilled. EU integration transformed my country. It brought prosperity, democracy and, yes, a lot of common challenges to face. Today, we must ensure that the next wave of enlargement brings the same success, for both the candidates and the Union itself.
That is why I believe we should approach the next enlargement with confidence, not fear. Experience shows that we do not need a fundamental change of our institutional system. What we need is the political will to make existing mechanisms work better, to simplify, not to reinvent. Of course, decision-making can be improved, but efficiency cannot come at the expense of democracy. Smaller and medium-sized Member States, those at Europe's geographic and cultural frontiers, must continue to have a meaningful voice. The European Union is strong precisely because it balances unity with diversity, efficiency with equality.
On behalf of the EPP Group, I thank all those involved in the preparation of this report. Its content shows us that it is possible to adapt the institutions and their processes to new realities. To put it bluntly, when there is a positive decision on new countries joining the EU, the Treaty and our institutions are ready to work on them. We need to focus on what has always made enlargement a success: merit, fairness and respect among partners.",
179,Gabriele | Bischoff,S-D,DE,197435,197435," – Herr Präsident, Kolleginnen und Kollegen! Das ist doch mal eine interessante Debatte, die sich wirklich auf das Fundament Europas konzentriert: Erweiterung und Vertiefung der Europäischen Union. Und wir konnten in dieser Debatte sehen, dass die gesamte Rechte – von EKR bis nach ganz rechts – das Fundament dieser Europäischen Union zerstören will. Und wir versuchen – und da danke ich dem Berichterstatter und allen Schattenberichterstattern –, wir versuchen wirklich, gemeinsam in der Mitte dieses Hauses deutlich zu machen, dass sich die EU natürlich auch reformieren muss, wenn sie die Mitgliedstaaten aufnehmen will, denen sie es lange versprochen hat und die wirklich enorme Anstrengungen unternehmen, um auch bereit zu sein für die Erweiterung.
Genauso muss die Europäische Union sich reformieren und bereit sein. Ob sie nun die Spielräume in den Verträgen nutzt oder Vertragsänderungen macht – ohne diese Veränderungen wird die Europäische Union in der Bedeutungslosigkeit verschwinden. Denn wir werden entweder stärker, mehr und handlungsfähiger, oder wir werden in der globalisierten Welt keine Rolle mehr spielen.
(Die Rednerin ist damit einverstanden, auf eine Frage nach dem Verfahren der „blauen Karte“ zu antworten.)",
180,Rihards | Kols,ECR,EN,220871,220871," – Madam Bischoff, some of your words were really deeply insulting. You referred to the ECR as fundamentally destroying the foundations of the EU. Could you please elaborate on this loud statement and give concrete examples of where the ECR is shattering the fundamental principles of the EU? Concrete – not just some Polish sentences – concrete cases!",
181,Gabriele | Bischoff,S-D,EN,197435,197435," – You just need to listen to your speakers that spoke about the European Union as the Soviet Union here, etc. If Europe is not able to reform and is not able to enlarge here – this is the foundation of our Union we are talking about.
If you have a different opinion, please convince me that there are also ECR colleagues that have a different position and are standing in the middle of the House. I would appreciate that.",
182,Fabrice | Leggeri,PfE,FR,256872,256872," – Monsieur le Président, les discussions d'élargissement menées avec l'Ukraine, la Moldavie, la Géorgie, les pays des Balkans occidentaux et la Turquie traduisent une fuite en avant de la Commission européenne. Toutes n'en sont pas au même stade, certaines sont à l'arrêt, d'autres suspendues au respect de critères que beaucoup ne remplissent pas. Mais tous ces élargissements, s'ils devaient aboutir, bouleverseraient en profondeur l'équilibre politique, en particulier au Conseil, mais aussi institutionnel et budgétaire de l'Union européenne.
Accueillir des pays fragiles sur le plan économique ou institutionnel, c'est redistribuer les sièges, revoir les règles de vote et alourdir considérablement la charge des États contributeurs, au second rang desquels la France, qui injecte 23 milliards d'euros au budget européen en 2025.
Derrière cet élargissement, présenté comme une nécessité morale, la Commission poursuit un objectif politique: centraliser le pouvoir, affaiblir la voix des nations et diluer leur souveraineté dans un ensemble sans légitimité populaire. Or, comme l'écrivait Stefan Zweig, quand les peuples cessent de croire à leur propre destin, d'autres décident à leur place. C'est cela que nous refusons. L'élargissement ne doit pas se faire au prix de la souveraineté.",
183,Ивайло | Вълчев,ECR,BG,257258,257258," – Г-н Председател, г-жо Комисар, да, въпросът за разширяването на Европейския съюз е крайъгълен за Европа, но аз не мога да се съглася с това, че това разширяване трябва да се случи на всяка цена и най-вече с промяна на правилото за единодушие в Съвета или иначе казано – с отмяна на така нареченото вето.
Преди няколко дни г-жа Фон дер Лайен посети държавите от Западните Балкани и за пореден път заяви подкрепата на Европейския съюз за региона. Няколко неща направиха впечатление обаче. Например в Сърбия г-н Вучич насочи темата за сътрудничество в посока компенсиране на Сърбия заради американските санкции срещу петролната компания NIS, чийто мажоритарен собственик е руската Газпром, а премиерът на Северна Македония г-н Мицкоски от своя страна за пореден път сам постави под въпрос европейската интеграция на своята страна заради вписването на българската общност в Конституцията. Също в Македония президентът г-жа Силяновска – Давкова пък заговори за „креативен подход“ към поетите ангажименти, което е един много хубав балкански начин да се каже „заобикаляне на ангажиментите“.
Аз истински вярвам, че интеграцията на Западните Балкани и помирението на това „буре с барут“ ще бъде от огромна полза за Европейския съюз във всеки един смисъл. Но за да се случи, това трябва да бъде при ясни правила, спазване на копенхагенските критерии, а не чрез неясно тълкуване на Договора за Европейския съюз и заобикаляне на съществуващите правила, каквито предложения виждаме, маскирани под термина „институционални реформи“ и съдържащи се в настоящия доклад.",
184,Petras | Auštrevičius,Renew,EN,124766,124766," – Mr President, Commissioner, colleagues, significant geopolitical shifts and security threats in Europe and around the world must be harnessed to unify Europe, strengthen the European project and bolster the European Union's standing as a geopolitical actor.
Our shared vision for Europe encompasses political unity, securing of the continent, economic growth and a competitive single market. This requires a willingness and readiness to enlarge, and the determination to implement internal EU reforms.
Europe can no longer afford to delay making the necessary decisions. We must identify the optimal time to implement needed internal reforms, so that, by integrating new members, we can collectively become stronger and more effective.
This year must see the start of accession negotiations with Ukraine and the Republic of Moldova, turning our promises into action. This will practically illustrate our response to building a secure and united Europe.",
185,Daniel | Freund,Verts/ALE,DE,106936,106936," – Herr Präsident, liebe Kolleginnen und Kollegen! Die europäische Einigung, die Europäische Union ist eine unfassbare Erfolgsgeschichte. Und ich glaube, dass sie vor allen Dingen auf zwei Prinzipien beruht: einer immer engeren Union – der weiteren Integration –, aber eben auch der Erweiterung – dass Länder, die noch vor Kurzem unter Diktatur, unter Sowjetherrschaft gelebt haben, jetzt als starke Demokratien hier Teil dieses Europäischen Parlaments, der europäischen Institutionen sind.
Diesen Weg, den wollen wir weiter beschreiten, denn er macht uns stärker, er macht uns reicher, er macht uns alle gemeinsam demokratischer. Dass wir Konflikte heute hier und in Brüssel in Verhandlungen und eben nicht mehr im Schützengraben klären – was für ein Erfolg!
Und wenn ich mir angucke, was die CDU, was die Konservativen dazu noch vor wenigen Jahren gesagt haben: Wir wollen die europäische Einigung nicht nur festhalten, wir wollen voran auf dem Weg zum europäischen Bundesstaat. Und jetzt sagt Friedrich Merz: Ich habe nie zu denen gehört, die das Wort der Vereinigten Staaten von Europa wollten, und ich habe selbst dazu beigetragen, dass es aus der Programmatik der CDU gestrichen wurde. Wie sollen wir so weiter Europa stark machen? Das ist der falsche Weg. Wir müssen in der demokratischen, proeuropäischen Mitte für Vertragsänderungen, für ein engeres Europa kämpfen.",
186,Jan-Peter | Warnke,NI,DE,256967,256967," – Herr Präsident, Frau Kommissarin! Zunächst möchte ich Herrn Gozi für seinen Bericht danken. Der Bericht analysiert den verfassungsmäßigen Status der EU und zieht dann Schlussfolgerungen für die Struktur im Falle einer Erweiterung auf mehr als 30 Mitglieder.
Während ich diese Analyse teile, habe ich doch Bedenken hinsichtlich des Kurses der EU und der vorgeschlagenen Verfassungsänderungen. Der Bericht offenbart die schwere Verfassungskrise, in der sich die EU schon jetzt befindet. Denn eine Verfassung ist ja nie wirklich zustande gekommen. Wir handeln jetzt nach mühselig verhandelten Lissabon-Verträgen.
Wir müssen unsere Bürger fragen, wie viel Nationalstaat wir behalten und abgeben wollen. Und über Friedensfähigkeit oder Kriegstüchtigkeit müssen die Bürger in einem Alter bis 35 Jahre entscheiden, denn sie verbluten auf den künftigen Schlachtfeldern und sind meistens nicht in diesem Parlament vertreten. Einer europäischen Rüstungsindustrie stimme ich zu, wenn diese sich in gesellschaftlichem Eigentum befindet und sich einer Kontrolle dieser unterzieht.
Ich denke, im gegenwärtigen Zustand ist die EU nicht erweiterungsfähig.",
187,Salvatore | De Meo,PPE,IT,204333,204333," – Signor Presidente, onorevoli colleghi, signora Commissaria, l'allargamento dell'Unione oggi è un impegno storico ed un investimento strategico nel futuro del nostro continente. È una scelta di responsabilità verso i paesi che guardano all'Europa come una casa di libertà e democrazia ma, allo stesso tempo, è anche una sfida che impone all'Unione di essere in grado di decidere, di agire e di difendere i propri valori e interessi nel mondo.
È chiaro che un'Unione più grande non può continuare a funzionare con regole pensate per un'Europa a 27: serve un processo decisionale all'altezza delle sfide di oggi, un processo più rapido e più trasparente, capace di rispondere ai cittadini superando quei meccanismi che oggi limitano la nostra azione.
Questa relazione va di pari passo con la risoluzione del Parlamento del novembre 2023, dove è stato detto chiaramente: è tempo di riformare i trattati e di superare quelle regole che, troppo spesso, hanno paralizzato le decisioni europee e privato l'Unione della capacità di reagire alle crisi in tempi rapidi.
Forse è arrivato il momento che anche il Consiglio, purtroppo oggi assente, prenda atto di questa decisione e apra una fase costituente. La stessa Presidente von der Leyen, nel suo discorso sullo stato dell'Unione, ha sottolineato l'urgenza di superare l'unanimità in alcune questioni. Serve un'Unione forte con un Parlamento dotato di piena iniziativa legislativa e con competenze rafforzate nelle politiche strategiche.
L'Europa deve rafforzare la sua autorevolezza e credibilità. C'è bisogno di una sola figura per la Commissione e per il Consiglio, una sola direzione politica. Solo così potremo avere un'unione coerente e determinata. Facciamo dell'allargamento l'occasione per ritrovare il coraggio di riformare i trattati, per un'Europa più coesa e capace di contare davvero sulla scena internazionale.",
188,Thijs | Reuten,S-D,EN,218347,218347," – Mr President, dear colleagues, 15 to 20 years – that's how long some accession countries are in the waiting room. Citizens in and outside the EU become sceptical about our intentions.
We need to restore the credibility of enlargement. It's a geopolitical necessity and it makes our Union stronger. It does not mean abandoning merit-based processes. It means we should invest efforts where it's merited.
We also need to change our paralysis by design. Hence I welcome the proposal of António Costa: interim benchmarks should not require unanimity. Thank you for your strong stance.
Yes, we need reforms. But even without new members, we must adapt to new realities and move towards a more federalist Union, at a minimum on foreign affairs and defence.
Let's not use our flaws as an excuse not to live up to the promise of European unification and building that stronger Union.",
189,Juan Carlos | Girauta Vidal,PfE,ES,125052,125052," – Señor presidente, no nos preocupa tanto la ampliación como los procedimientos de paulatino borrado de la soberanía con que quieren llevarla a cabo.
Primero nos dicen que quieren más Europa. Luego descubrimos que eso significa menos soberanía, menos voz y menos libertad para las naciones. Lo llaman eficiencia, pero en realidad es miedo. Ustedes tienen miedo a los Gobiernos que no aceptan su agenda, miedo a los partidos patriotas que crecen en toda Europa y devuelven el poder a las naciones.
Maquillan este golpe a la independencia de las naciones —única base de soberanía, única base de legitimidad— intentando nuevos foros como el Ágora Europa, una especie de teatro participativo donde los ciudadanos podrán hablar. ¿Cuántos se reunirán? ¿Trescientos millones? ¿Cuatrocientos millones? Parece que se han olvidado de que la verdadera ágora ya existe: se llaman elecciones.
Hay ventajas de la unanimidad que quisiera destacar: con la unanimidad se evita que una mayoría circunstancial imponga su voluntad a todos. Es la última garantía de respeto a nuestra soberanía.",
190,Γεάδης | Γεάδη,ECR,EL,256986,256986," – Κύριε Πρόεδρε, δεν είναι απαραίτητες μόνο οι θεσμικές και δημοσιονομικές μεταρρυθμίσεις για τη διεύρυνση, όπως αναφέρει η πρόταση ψηφίσματος. Ζωτικής σημασίας είναι και η ευθυγράμμιση με την Κοινή Εξωτερική Πολιτική και Πολιτική Ασφάλειας της Ευρωπαϊκής Ένωσης. Επίσης, προβληματική και επικίνδυνη είναι και η προσπάθεια για κατάργηση της ομοφωνίας και η μετάβαση στην αρχή της πλειοψηφίας.
Δηλαδή, κυρία Επίτροπε, αν η Τουρκία εξυπηρετεί τα στρατηγικά και οικονομικά συμφέροντα της πλειοψηφίας των ευρωπαϊκών κρατών, επιτρέπεται να συνεχίσει να εργαλειοποιεί το μεταναστευτικό και να εξοπλίζει τρομοκρατικές οργανώσεις όπως το ISIS και η Χαμάς, να απειλεί με πόλεμο την Ελλάδα, τους Κούρδους και το Ισραήλ, να κατέχει παράνομα την Κύπρο και να μη συνεργάζεται για τους αγνοούμενους, να εμποδίζει έργα κοινού ευρωπαϊκού ενδιαφέροντος, όπως κάνει με τον Great Sea Interconnector (GSI) και τον EastMed; Η διεύρυνση δεν είναι δικαιολογία για να θυσιάζουμε τις αρχές, τις αξίες και την ασφάλειά μας. Απέναντι στην Ευρώπη των συμφερόντων ορθώνουμε την Ευρώπη της αλληλεγγύης.",
191,Dan | Barna,Renew,RO,257110,257110," – Domnule președinte, dacă există o misiune fundamentală pentru Uniunea Europeană, aceasta este unificarea continentului nostru. Dar pentru a primi noi membri trebuie mai întâi să ne facem ordine în propria casă, să facem renovare așa cum e necesar în orice casă după niște zeci de ani.
Nu putem construi viitorul Europei cu uneltele trecutului. O uniune extinsă cu peste 30 de state membre pur și simplu nu își poate permite să fie paralizată de dreptul de veto al unui singur guvern, iar procesul de extindere nu poate cere unanimitate la fiecare pas tehnic. Costul lipsei de acțiune este prea mare și prea riscant.
De aceea, prin acest raport pentru care îl felicit pe colegul Sandro Gozi, propunem o cale către o Uniune Europeană mai eficientă, mai democratică și mai puternică, una capabilă să acționeze mai rapid, să vorbească pe o singură voce și să-și capaciteze cetățenii.
Extinderea necesită reformă din partea statelor candidate precum Moldova, Ucraina sau statele din Balcanii de Vest, dar și din partea noastră. Prin reformarea instituțiilor și procedurilor Uniunii ne pregătim pentru provocările și oportunitățile secolului XXI.",
192,Tineke | Strik,Verts/ALE,EN,197772,197772," – Mr President, thank you, Commissioner, for being here. The foundation of our common project is the shared commitment to values, democracy and the rule of law. The requirements to become an EU Member State are high; we are asking candidate countries to implement significant changes, and rightfully so.
But we have to do our homework ourselves as well. We cannot allow enlargement to be obstructed by individual Member States just because of bilateral conflicts or interests. So it is crucial to remove national vetoes of all the internal steps towards enlargement, as Council President Costa also proposed. But we should also actively support candidate countries during the accession process by supporting their reform agenda on government level, but also by stepping up our support to civil society, free media and other actors promoting the enlargement agenda, sometimes against the atmosphere that is in their countries. So we should reward those countries meeting demands and punish those backsliding. If we are serious about renewed commitment to enlargement, please let us show it.",
193,Εμμανουήλ | Κεφαλογιάννης,PPE,EL,125068,125068," – Κύριε Πρόεδρε, κυρίες και κύριοι συνάδελφοι, η κατάργηση της ομοφωνίας δεν μπορεί να υιοθετηθεί σε δύο περιπτώσεις: στην αναθεώρηση των Συνθηκών και στην εισδοχή νέων μελών. Για τη χώρα μου, την Ελλάδα, όσο η Τουρκία εξακολουθεί να έχει στο τραπέζι το casus belli, δηλαδή την απειλή πολέμου εναντίον της Ελλάδος, όσο η Τουρκία εξακολουθεί να αμφισβητεί τα κυριαρχικά δικαιώματα της Ελλάδος και την κυριαρχία των ελληνικών νησιών μέσω της θεωρίας των γκρίζων ζωνών στο Αιγαίο, η Ελλάδα δεν πρόκειται να συναινέσει για να ενταχθεί η Τουρκία στο πρόγραμμα SAFE για την ευρωπαϊκή άμυνα. Όσο η Τουρκία κατέχει το 40% της Κυπριακής Δημοκρατίας, μιας χώρας πλήρους μέλους της Ευρωπαϊκής Ένωσης, όσο η Τουρκία παραβιάζει το διεθνές δίκαιο και τη Σύμβαση των Ηνωμένων Εθνών για το Δίκαιο της Θάλασσας με το ψευδοτουρκολιβυκό μνημόνιο, η Ελλάδα δεν πρόκειται να αποδεχθεί την κατάργηση του βέτο για την εισδοχή νέων μελών και την αναθεώρηση των συνθηκών.",
194,Vasile | Dîncu,S-D,RO,33998,33998," – Domnule președinte, stimați colegi, raportul dlui Sandro Gozi este un exemplu de proiect rațional și curajos în același timp. Uniunea Europeană cu adevărat se află în fața unui moment decisiv. Extinderea a fost privită ca o promisiune politică, dar este un test al capacității noastre instituționale. Dacă vrem o Uniune mai mare, trebuie o Uniune mai eficientă.
Raportul nostru arată clar: fără reforme, extinderea riscă să blocheze mecanismele decizionale și să slăbească încrederea cetățenilor. Trebuie să ajustăm votul în Consiliu, să consolidăm rolul Parlamentului și să pregătim o Comisie adaptată unei Uniuni de peste 30 de state.
O Uniune extinsă trebuie să rămână capabilă să decidă rapid, să protejeze valorile democratice și să acționeze unitar pe scena globală. Extinderea și reforma trebuie să meargă împreună. Numai așa vom avea o Europă mai puternică și mai credibilă.",
195,Ondřej | Knotek,PfE,CS,197528,197528," – Pane předsedající, to je šílenost, co předvádíte. Opět chcete oslabit členské státy a posílit Brusel. Podmiňovat přijetí například balkánských států zrušením práva veta je čistá zoufalost. Zrušit právo veta totiž znamená odevzdat se většině a často také bruselským technokratům často zcela mimo realitu. A já věřím spolu s Patrioty, že kdyby bylo v minulosti více práva veta, tak bychom dnes v Evropské unii chodili po bezpečnějších ulicích, v některých státech by neprobíhala plíživá islamizace Evropy, evropský průmysl by nestagnoval a nehrozila by tady například cenzura na sociálních sítích. Takže vám něco povím, ať si to všichni zapamatují. Hnutí ANO a Patrioti pro Evropu nikdy nepodpoří zrušení práva veta.",
196,Adrian-George | Axinia,ECR,RO,257117,257117," – Domnule președinte, raportul Gozi ar trebui predat la cursurile de logică din întreaga Europă. Este exemplul perfect de premise corecte și concluzii halucinante, care nu au cum să decurgă din asumpțiile inițiale.
În loc să discute despre cum să facem să ajutăm statele candidate să îndeplinească mai repede condițiile pentru aderarea la UE, raportul recomandă niște aberații, ca de exemplu eliminarea veto-urilor statelor membre, ceea ce echivalează cu dorința unui sistem autocratic. O a doua aberație: să-i dăm Ursulei von der Leyen libertate totală să se ocupe de achiziția de tehnică militară, probabil pe același sistem cum s-a ocupat și de vaccinuri și, nu în ultimul rând, să stabilească majoritatea din Parlamentul European cum arată regulile electorale din statele membre, eventual să interzică și partide.
Eu, ca europarlamentar român, susțin extinderea Uniunii Europene. Sunt state care au început acest proces, au făcut reforme și sacrificii și merită să fie alături de noi. Nu sunt de acord să existe cuplaje, așa cum se întâmplă cu Ucraina și Republica Moldova. Cred că fiecare stat trebuie evaluat individual, abordarea fiind mai eficientă decât una pe valuri. Asta cred că ar ajuta Republica Moldova, care este pregătită și dornică.",
