,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
27,Petar | Volgin,ESN,BG,257260,257260," – Уважаеми колеги, единственото, което Европейската комисия направи за 100 дни съществуване, е да усили до крайност упадъка на Европа. Европейският съюз е замислен като съюз на мира. Да го превърнеш във военно плашило, да го загробиш в дългове заради превъоръжаване, както прави настоящата Еврокомисия, е път към нищото.
Докато новите американски ръководители полагат реални усилия, за да бъде спряна войната в Украйна, шефовете на европейските институции, включително и на Европейската комисия, са се посветили на обратното. Те искат войната да продължи не просто до последния украинец, но и до последния европеец. Евросъюзът се управлява от хора, обладани от маниакална идеология и тотално лишени от здрав разум.
Вчера представителите на милитаристичното мнозинство в тази зала, начело с председателката на Еврокомисията ни заливаха със словесни безумия от сорта на това „мир чрез сила“. Както предишната, така и тази Еврокомисия не са нищо друго освен партии на войната, защото за тези три години не излязоха с нито една мирна инициатива. От евроначалниците чуваме само войнолюбиви стенания, които не вещаят нищо добро за Европа. Европейските държави, Европейският съюз имат нужда от мъдри и смели ръководители, от лидери, които не са слуги на глобалистките елити и на мрежите на Сорос.
Бъдещето на Европа трябва да се определя от разумни политици, а не от истерично подскачащи пинчери като Макрон, фон дер Лайен, Кая или Мерц. Колкото по-бързо си отиде настоящата Еврокомисия, която е олицетворение на евроупадъка, толкова по-голям е шансът за възраждане на Европа.",
28,Andreas | Schwab,PPE,DE,28223,28223,"ReArm Europe gezeigt, dass wir europäische Interessen in den Mittelpunkt stellen können und gleichzeitig für unsere Sicherheit künftig selber aufkommen können.
Wir haben mit dem neuen Migrationspaket gezeigt, dass wir sicherstellen, dass menschenwürdige Behandlung von denjenigen Flüchtlingen auch in Zukunft möglich bleibt, die darauf ein Recht haben, aber wir gleichzeitig eine Überforderung Europas vermeiden.
Und wir haben zum Dritten in 100 Tagen auch eine klare Botschaft für weniger Bürokratie und mehr Wettbewerb gesehen. Auch das ist ein starkes Signal auf der Basis des Draghi-Berichts, der ja klar und deutlich gesagt hat: Europa muss die eigenen Ressourcen, Mitarbeiterinnen und Mitarbeiter und finanzielle Ressourcen besser einsetzen, wenn wir in den nächsten Jahren wieder wirtschaftliches Wachstum generieren wollen – was wir müssen, wenn wir in einer globalen Welt des 21. Jahrhunderts durchkommen wollen und wenn wir andere Ziele, wie sozialen Ausgleich und grünen Klimaschutz, hinbekommen wollen.
Deswegen glaube ich – auch wenn wir den ganzen Schabernack beiseitelassen, der jetzt in dieser Aussprache schon erwähnt wurde: Wir sind auf dem richtigen Weg, und die EVP-Fraktion steht an der Seite der Europäischen Kommission, wenn wir hier mutig weitergehen.",
29,Γιάννης | Μανιάτης,S-D,EL,256824,256824," – Κύριε Πρόεδρε, αγαπητοί συνάδελφοι, είναι κοινός τόπος πια ότι δεν μπορούμε να βασιζόμαστε μόνο στο ΝΑΤΟ και στη νέα αμερικανική κυβέρνηση για την ασφάλειά μας. Αυτό σημαίνει ότι, αν πρέπει να επενδύσουμε παραπάνω στην άμυνα, αυτό πρέπει να το κάνουμε όλοι μαζί. Η πρόταση για το ReArm EU επιτρέπει την αύξηση των δαπανών για την άμυνα, όμως με νέα δάνεια· δάνεια τα οποία ασφαλώς θα επιβαρύνουν τους εθνικούς προϋπολογισμούς. Δυστυχώς, απουσιάζει κάθε κίνητρο για κοινές δράσεις. Δημιουργείται έτσι ένα αρνητικό προηγούμενο στο οποίο είμαστε κάθετα αντίθετοι: η δυνατότητα μεταφοράς των χρημάτων των ταμείων, του Ταμείου Συνοχής και των πολιτικών συνοχής σε άλλους σκοπούς. Για μας τους σοσιαλιστές δεν υπάρχει κοινωνική συνοχή χωρίς ασφάλεια. Δεν υπάρχει ασφάλεια χωρίς κοινωνική συνοχή. Αν δεν επενδύσουμε και στα δύο ταυτόχρονα, ενισχύοντας την ανθεκτικότητα της οικονομίας, της κοινωνίας και της άμυνάς μας, θα παραμένουμε ευάλωτοι σε ξένες παρεμβάσεις και επιθέσεις. Σας ευχαριστώ.",
30,Susanna | Ceccardi,PfE,IT,197786,197786," – Signor Presidente, onorevoli colleghi, sono passati 100 giorni dall'inizio della nuova Commissione: 100 giorni di annunci, di slogan, di dichiarazioni. Se in Europa si governasse a colpi di conferenze stampa, su piani ambiziosi della Commissione, saremmo già il continente più sicuro, competitivo e prospero del pianeta.
Parliamo di difesa: ci dite che serve un esercito europeo, il riarmo, la difesa comune ma poi non riuscite nemmeno a proteggere i nostri confini dall'invasione dei clandestini.
Competitività: mentre l'America rilancia l'economia e abbassa le tasse alle imprese, voi confermate il Green Deal e aumentate la burocrazia. Bravi, applausi. Così le aziende chiudono e scappano in Cina.
E sulla semplificazione: l'unica cosa che Bruxelles riesce a semplificare è il modo in cui ci mette i bastoni tra le ruote. Più regolamenti, più vincoli, più follie green che penalizzano i nostri agricoltori e le nostre imprese.
Insomma, dopo 100 giorni la musica è la stessa di sempre: tanta Europa a parole, sempre più Europa sulla carta e zero soluzioni per cittadini e imprese. Basta con le promesse vuote! Presidente von der Leyen: cambiate rotta o cambiate mestiere!",
31,Nicolas | Bay,ECR,FR,124760,124760," – Monsieur le Président, mes chers collègues, «simplification», «protection» et «compétitivité»: on croirait que la Commission von der Leyen est encore en campagne électorale, alors qu’elle oublie qu’elle sera jugée évidemment sur les actes, et non sur les mots. Vous prétendez simplifier: alors, abrogez le pacte vert et son cortège de normes délirantes, qui viennent plomber notre industrie, nos entreprises et notre agriculture! Vous prétendez protéger les peuples: mais renoncez donc au pacte migratoire, qui organise ou aggrave l’invasion de notre continent! Vous voulez la compétitivité de l’Europe? Eh bien, renoncez aux ressources propres, qui ajoutent une fiscalité européenne à une fiscalité nationale qui est souvent déjà confiscatoire!
En cent jours, vous avez d’ores et déjà fait exactement le contraire de ce que vous annoncez: vous vous obstinez à mettre fin au moteur thermique d’ici 2035; vous dilapidez l’argent public, l’argent des Européens, en subventions à tort et à travers aux migrants, aux activistes LGBT ou encore dans le cadre des fonds de préadhésion; vous signez un accord de libre-échange avec les pays du Mercosur, qui tue nos filières agricoles, comme le sucre, la volaille et la viande bovine. Écoutez enfin la colère des peuples! Changez radicalement de cap! Il y a des bouleversements majeurs qui sont en cours dans le monde, et le risque aujourd’hui pour l’Europe, c’est de sortir de l’histoire.",
32,Anna-Maja | Henriksson,Renew,SV,198073,198073," – Herr talman! Värderade kommissionär Virkkunen! De första 100 dagarna för kommissionen har infallit samtidigt som USA:s politik i förhållande till Ukraina har förändrats radikalt efter att Donald Trump tillträdde som president i USA. EU och Europa måste nu ta ett större ansvar för såväl stödet till Ukraina som för sitt eget försvar och sin egen säkerhet.
De säkerhetspolitiska förändringar som vi nu ser kommer att ha långtgående konsekvenser såväl ekonomiskt som geopolitiskt. Därför behöver vi nu våga göra saker. Vi behöver stärka försvaret, och vi behöver också stärka vår strategiska autonomi. Vi måste också ha mod att förstärka vår inre marknad, och det hoppas jag att kommissionen nu ska ha.
Vi behöver mindre byråkrati, vi behöver lättare företagsklimat. Men vi behöver göra rätt saker. I slutändan handlar det om våra värderingar, om demokrati, om rättsstatsprincipen och de mänskliga rättigheterna, att försvara rörlighet för människor, varor och tjänster inom EU.",
33,Merja | Kyllönen,The Left,EN,124736,124736," – Mr President, dear Commissioner, look to the future. Connect security of supply, transport, mobility and new defence policy to secure Europe. We do not need new European troops. We need smart use of existing powers, smart cooperation with supportive NATO countries. We need technological cooperation, smart use of European taxpayers' money, workable security of supply and wider perspective to security policy.
Check out TEN-T maps. Build Arctic knowledge, logistical security of supply throughout Europe. Check weak links, analyse, understand dual use also in transport and act wisely. Never lose the connectivity in the EU – it is our security wide backbone. Workable defence needs smart use of money and resilient bases, security of supply, transport, energy, fuels, food, water, healthcare, mentally strong people, a resilient Europe, a new way of defence thinking. Build a functional supply chain together with strong old companies, with smart new companies.
Together we can solve the problems, and I trust you to lead the forces, Commissioner.",
34,Andrey | Novakov,PPE,EN,107212,107212," – Mr President, Madam Vice-President, dear colleagues, I think those 100 days are among the toughest and hardest in the post-war history of Europe. I think it's time for leadership and for tough decisions, and only the strongest one will remain in history.
I think the lessons have been learned from COVID, from the war in Ukraine, from the energy crisis and inflation. I think this time the European Commission is doing it by the book.
It's quite easy to sit and criticise and look for a reason to be critical, but I think this is an unprecedented situation in which the Union has to take decisions. I think so far we are adapting very well. We are adapting our legislation, we are adapting our approach. Even the European Parliament changed and created a committee on defence because the times have changed and this is normal.
Here, when somebody is calling for peace and at the same time is encouraging war on another fellow Member State, it's like trying to lose weight eating burgers. It's not the same. We have to make an effort.
I think Ms von der Leyen and the Commission deserves respect, that they took that enormous responsibility in these hard times and preparing their budget, their staff and their way of work in a wartime manner. That deserves support and at least a bit of understanding from our side: cooperation and finding a way to contribute, not to make things worse.",
35,Heléne | Fritzon,S-D,SV,197391,197391," – Herr talman! Europa befinner sig i ett mycket allvarligt läge, och jag ser två existentiella hot globalt. Det handlar om vår fred och frihet och om vår överlevnad, och därför handlar det om både säkerhet och vårt klimat. Vägen framåt handlar därför om att vi i Europa stärker vår egen säkerhet, vårt försvar, samtidigt som vi fullföljer den gröna omställningen.
Det går inte som högern vill, att nu trycka på pausknappen när företag och medborgare förväntar sig att vi tar ansvar. I dag köper vi rysk gas för mer pengar än vad vi ger i stöd till Ukraina. Det är helt oacceptabelt. Vi måste stänga den ryska gaskranen nu. Det är absolut helt avgörande att vi håller fast vid våra 2030-mål och tar ansvar för en grön, ren och säker planet för oss och för kommande generationer.",
36,Nikola | Bartůšek,PfE,CS,256852,256852,"Clean Industrial Deal, to není plán pro konkurenceschopnou Evropu, ale další hřebíček do rakve našeho průmyslu, který býval nejlepší na světě. Evropa nemůže zároveň dekarbonizovat a zbrojit a každý, kdo tvrdí opak, buď lže, nebo nerozumí realitě.
Zatímco USA a Čína budují sílu a prosperitu svých firem, Evropa páchá ekonomickou a geopolitickou sebevraždu. Tato Komise nemá jako prioritu bezpečnost, boj proti nelegální migraci ani náš průmysl. Jediná priorita je udržet si přízeň a zelenou politiku. Komise selhává v diplomacii i v ochraně evropského života. Je potřeba vrátit se k realitě, pomoci našim firmám, zamezit nelegální migraci a především být tu pro naše občany.",
37,Stephen Nikola | Bartulica,ECR,HR,257000,257000," – Poštovani predsjedavajući, kolegice i kolege, isti ljudi koji su doveli Europu u ovo stanje danas, ranjivo stanje, sigurno nisu ti koji mogu spasiti Europu, trebamo hitno promjene.
Kad se govori o konkurentnosti, slušamo velike izjave i čekamo nove studije, ali imam jednostavan prijedlog. Europa bi trebala uspostaviti svoj DOGE, dakle, Europski odjel za učinkovitost vlasti. Po modelu Trumpove administracije vidimo na koji način se može uštedjeti porezni novac naših poreznih obveznika. Europska unija je skupila zapravo jednu izvanrednu propagandnu mrežu nevladinih organizacija i popustljivih novinara koju plaćaju naši porezni obveznici, često radeći protiv želja naših građana.
Na kraju, 800 milijardi novih eura za obranu nije put, pogotovo ako se ide zajedničkom nabavom, vidjeli smo iz Covida u kojem smjeru to vodi.",
38,Илхан | Кючюк,Renew,BG,124866,124866," – Г-н Председател, днес отчитаме 100-те дни от началото на мандата на тази Европейска комисия и не може да не отбележим със задоволство многото законодателни предложения, които са направени от самата Европейска комисия. Разбира се, ние очакваме резултати, не просто законодателни предложения.
Посланието на европейските граждани е ясно, не можем да продължим по същия начин по отношение на икономиката ни, тя трябва да бъде заздравена. Необходими са мерки, необходими са правила за опростяване на бизнеса. Не може да продължаваме по същия начин европейският интелект да създава продукт тук, на на наша територия, но да напуска толкова бързо, че ние да не можем да видим резултатите от него. И затова правилата за опростяване на правене на бизнес трябва да бъдат много адекватни и мерките много навременни.
Разбира се сигурността ще продължава да бъде част от дневния ред на Европейския парламент, защото ние живеем в нова среда на несигурност. Европейската архитектура изисква да бъде изградена с наши собствени сили и затова нямаме време и призовавам всички действия да бъдат много забързани в тази посока.",
39,Özlem | Demirel,The Left,DE,197468,197468," – Herr Präsident! Wettbewerbsfähigkeit und Aufrüstung, Scheindebatten über Migranten – das scheint das neue Nonplusultra in diesem Haus und auch bei der Kommission zu sein. Die 100-Tages-Bilanz der Kommission verdeutlicht leider, wie abgehoben und weit weg von den täglichen Nöten der Menschen die Kommission agiert. Während abertausende Menschen Schwierigkeiten haben, über die Runden zu kommen, Mittelschichten nach wie vor erodieren: Was macht die Kommission da? Sie kümmert sich um die Belange der Multis. Austerität und Kürzungspolitik für die Menschen und 800 Milliarden Euro für die Aufrüstung ist die Ansage aus der EU.
Während abertausende Kolleginnen und Kollegen Angst um ihre Industriearbeitsplätze haben, verliert die Kommission mit keiner Silbe ein Wort über die Nöte der Arbeiterschaft, aber sagt dann – die Beruhigungspille: Dann könnt ihr ja bald in Zukunft in der Rüstungsindustrie arbeiten.
Liebe Kolleginnen und Kollegen, liebe Kommission, wir brauchen keine Beruhigungspille für die Menschen, wir brauchen keine Sozialkürzungen, wir brauchen nicht die Industriearbeitsplätze bei der Rüstungsindustrie, sondern nachhaltige Arbeitsplätze für die Menschen und soziale Sicherheit. Nur so schaffen Sie Sicherheit für alle.",
40,Lena | Düpont,PPE,EN,99945,99945," – Mr President, Madam Vice-President, just yesterday, Commissioner Brunner presented the new proposal on returns. It is not only a welcome proposal, it is a missing piece to the pact and it's signalling to our citizens that we do hear and see their concerns. But it also proves that the Commission is delivering on key aspects, in time.
Mutual recognition, harmonised procedures, new balances of rights and obligations for third-country nationals, tools and means to address security cases and suspected criminals, stronger measures to prevent absconding, and a way forward for enhanced third-country cooperation: these elements will not only strengthen our ability to increase the number of returns, it will put the common asylum and migration system back on its feet.
Still, the proposal is only the start and the EPP stands ready, of course, to work constructively and in a good spirit in the upcoming negotiations. Looking ahead, we also welcome the Commission's announcement to follow up swiftly with the safe third country concept – another crucial part of the pact.
But yet again, the world does not stop changing. We will need to further follow developments on the eastern border of the Union, not only as regards instrumentalisation, but also in the broader security context. So, looking ahead, there is an urgent need for a broad understanding of security, ranging from defence, to internal security and preparedness.
So citing the Niinistö report, our security landscape requires a whole-of-government, whole-of-society, all-scenario approach. And in that sense, I am looking forward to another quick delivery on the closely linked defence white paper, the internal security strategy and the preparedness strategy.",
41,Christophe | Clergeau,S-D,FR,245018,245018," – Monsieur le Président, Madame la Commissaire, je veux interpeller aujourd’hui la droite européenne du PPE. Bien sûr, je salue le travail fait par la Commission depuis cent jours, notamment sur la défense et sur l’industrie, mais nous n’avons pas voté pour retenir du rapport Draghi uniquement la simplification, en oubliant l’investissement en commun ou dans les compétences humaines. Nous n’avons pas voté pour voir tomber du ciel des textes ultralibéraux élaborés sans concertation. Nous n’avons pas voté pour autoriser les grandes entreprises à vendre en Europe des produits fabriqués par des enfants, en détruisant l’environnement, et sans rendre aucun compte.
Alors, Mesdames et Messieurs du PPE, allez-vous comprendre que vous n’avez rien à attendre de cette extrême droite qui vous traîne dans la boue depuis une heure et qui joue ici les laquais de Poutine? Allez-vous comprendre que la simplification ne fait pas la compétitivité? Qu’il faut pour cela de l’innovation, des investissements, des compétences humaines? Qu’il faut aussi aider les PME, et pas seulement les grands groupes? Allez-vous comprendre que, pour que l’Europe soit forte, il faut agir pour les citoyens, le logement, la santé, les prix de l’énergie et de l’alimentation, ainsi que pour les droits des femmes?
Alors oui, j’espère que les cent prochains jours seront différents des cent derniers.",
42,Anders | Vistisen,PfE,EN,124875,124875," – Mr President, Ursula von der Leyen wants to be remembered for her Green Deal, the migration pact and the ReArm Europe project. And yes, we will remember them, but not as a success.
Her Green Deal has made European energy more expensive, especially after her own government shut down functioning nuclear power plants. The results: Europe is less competitive and Europeans can't pay their electricity bills.
Her migration pact was sold as a solution. Yet just weeks after its adoption, even her own colleagues in the EPP turned against it. It was weak, inefficient and without real impact – just as expected.
Her ReArm Europe plan is nothing more than a power grab – another attempt to centralise power here in Brussels. But let's not forget that Ms von der Leyen was the defence minister who ran the German military into the ground, and now she wants to rearm Europe. It's a joke!
One hundred days were all we needed to confirm that her leadership truly means expensive failures, power abuse and a Europe that pays the price.",
43,Dick | Erixon,ECR,SV,257091,257091," – Herr talman! Extraordinära tider kräver extraordinära åtgärder, det säger kommissionens ordförande. Hon talar om djärva och beslutsamma handlingar, men ändå förmår kommissionen inte att göra just detta: fokusera. Man fortsätter att tala i termer av ”mer av allt”.
För att verkligen vara djärv måste EU våga prioritera. En rad tidigare uppsatta ambitioner måste prioriteras ned eller skrotas. Den stora frågan är om gröna klimatmål ska få försena militära och säkerhetspolitiska mål, exempelvis genom höga energikostnader. Vad sätter kommissionen först? Det geopolitiska läget kräver klarspråk. Vi kan inte ha både och. Det leder till varken eller. Frihet eller grönt, det är frågan.",
44,Fabienne | Keller,Renew,FR,22858,22858," – Monsieur le Président – cher Younous Omarjee –, Madame la Vice-Présidente de la Commission – chère Madame Virkkunen –, Monsieur le représentant du Conseil, c’est bien que la migration fasse partie des priorités de la Commission pour les cent premiers jours. Nous le savons, c’est une préoccupation importante pour nos concitoyens européens. C’est d’ailleurs dans ce cadre que la Commission a présenté hier la directive sur les retours. C’était le volet manquant du pacte sur la migration et l’asile, que nous avons adopté au printemps 2024.
C’est à nouveau de ce pacte, Madame la Vice-Présidente et Monsieur le Président, que je voudrais parler aujourd’hui, car l’enjeu n’est pas tant de proposer de nouveaux textes que de mettre en œuvre concrètement, dans chaque État membre, ce que nous avons déjà voté. Ce pacte permettra à la Commission et à tous les États membres de mettre rapidement en place une politique migratoire européenne dotée des mêmes règles, caractérisée par la cohérence et la solidarité, et plus efficace.
C’est pourquoi, au-delà de ces cent premiers jours, je vous invite à mettre toute votre énergie, Madame la Vice-Présidente, à assurer la mise en œuvre complète du pacte – l’échéance est en juin prochain –, partout en Europe. C’est en agissant concrètement que nous répondrons efficacement aux préoccupations de nos concitoyens.",
45,Sven | Simon,PPE,DE,197426,197426," – Herr Präsident, meine sehr geehrten Damen und Herren! 100 Tage EU-Kommission: In der Tat, Zeit für eine erste Bilanz. Ein Umdenken hat eingesetzt, ein Kurswechsel. Dass die linke Seite des Hauses darüber nicht erfreut ist, das freut mich wiederum. Sie haben gedacht, Sie haben die Demokratie überwunden, und dieser ganze linke, illiberale Kurs geht weiter – aber es hat eine Wahl stattgefunden. Und deshalb ist es gut, Frau Kommissarin, dass die neue Kommission jetzt verstärkt auf wirtschaftliche Wettbewerbsfähigkeit und Sicherheit setzt.
Das ist deshalb gut, weil Sie gemerkt haben, dass die kleinteilige Regulierung und übermäßige Bürokratie die Europäische Union seit Langem daran gehindert haben, ihr volles Potenzial auszuschöpfen. Die zentrale Frage, die man sich immer stellen muss: Erstens, brauchen wir überhaupt eine Regulierung? Und zweitens, wird mit der Regulierung das Ziel erreicht, was Sie erreichen wollen? Im Bereich des Green Deals und bei vielen anderen Regelungen, die den europäischen Kontinent ins Hintertreffen geraten haben lassen, ist das nicht der Fall.
Deshalb: sehr gut, Glückwunsch zu den Omnibuspaketen. Man muss sich mal vorstellen, dass wir es geschafft haben, 13 000 neue Regulierungen in fünf Jahren zu schaffen – die Amerikaner sind mit 3000 ausgekommen. Glückwunsch zu den Vorschlägen im Bereich der Verteidigung – allerdings, die Rechtsgrundlage ist falsch gewählt, und wir müssen jetzt endlich wach werden, gemeinsam europäisch Waffen zu entwickeln und zu produzieren, damit wir autonom verteidigungsfähig werden.",
46,Matthieu | Valet,PfE,FR,256875,256875," – Monsieur le Président, l’heure du conseil de classe a sonné. Il nous revient donc, comme élus du peuple, d’attribuer les premières notes à la Commission européenne. Je vous l’annonce, elles sont d’ores et déjà catastrophiques au bout de cent jours. D’abord, Mme von der Leyen doit arrêter son projet funeste de vouloir détruire notre agriculture. Pour l’achever, la présidente de la Commission européenne a sorti l’artillerie lourde: Mercosur et pacte vert. Ces armes de destruction massive visent à mettre à genoux nos agriculteurs, qui, en France, voient l’un des leurs se suicider tous les trois jours.
Ensuite, elle parle de défense européenne. Niveau marketing, très bien; niveau patriotisme, zéro. Est-ce que Mme von der Leyen sait que treize pays européens ont acheté des avions militaires américains F-35, contre seulement trois pays européens pour les Rafale français? Si elle défendait vraiment la France, et donc l’Europe, elle inciterait toute l’Union européenne à acheter du «made in France».
Enfin, sur l’Algérie, pendant que le président Tebboune laisse moisir notre compatriote Boualem Sansal, détenu politique dans ses geôles depuis quatre mois, Mme von der Leyen dort tranquillement à Bruxelles. La résolution du 23 juin dans ce Parlement n’y a rien changé. Pis encore, ce pays continue d’humilier la France, mon pays, comme le montre le récent attentat islamiste à Mulhouse.
Alors, je dis à la Commission européenne ainsi qu’à sa présidente: «Reprenez-vous, sinon vous risquerez le conseil de discipline.»",
47,Stefano | Cavedagna,ECR,IT,257096,257096," – Signor Presidente, onorevoli colleghi, come sapete, noi a luglio scorso, abbiamo votato contro la riconferma di Ursula von der Leyen alla presidenza della Commissione europea perché non condividevamo larga parte delle proposte che erano in continuità col mandato precedente.
L'idea di andare verso una continua decarbonizzazione che, purtroppo, distruggeva il nostro sistema produttivo. Un piano come quello sul settore dell'auto che massacra letteralmente la nostra produttività. E una scelta sbagliata, a nostro avviso, in campo di immigrazione clandestina.
Ma, finalmente, qui, in Parlamento europeo, c'è una grande componente: la componente dei conservatori, che può davvero cambiare il futuro della nostra Europa, ripartendo dalle nostre identità e tradizioni, tutelando quelli che sono i nostri valori fondanti, credendo nel piano della competitività e tutelando le nostre aziende.
Ultimo ma non ultimo fare la scelta di difenderci davvero, senza però parlare di guerre, di invasione che non è quello che vogliamo fare. Il futuro dell'Europa deve essere questo.",
48,Svenja | Hahn,Renew,DE,197444,197444," – Herr Präsident, liebe Kollegen! 100 Tage neue Von der Leyen‑Kommission – und wir reden mal wieder über Wettbewerbsfähigkeit und Bürokratieabbau; ich könnte meine Rede von vor einem Monat auch noch mal genau so halten. Ich bin davon überzeugt, Europa muss endlich aus dem Reden rauskommen und Resultate liefern. Deswegen kann der erste Omnibus auch nur der Anfang sein. Wir müssen rigoros überflüssige Regulierungen und Berichtspflichten streichen.
Deswegen auch mein erneuter Appell an die Kommission: Bitte ziehen Sie die offenen und noch überflüssigen Gesetzesvorschläge aus dem letzten Mandat zurück, denn autokratische Regime setzen uns wirtschaftlich unter Druck, Tech‑Oligarchen wollen sich nicht an EU‑Gesetze halten, und Trumps Zoll-Launen sind Gift für Handel.
Europas wirtschaftliche Stärke wird über unsere Zukunft in der Welt entscheiden. Aber wenn ich hier heute schon wieder höre, wie viele auf Zombiewachstum durch Subventionen und Staatswirtschaft setzen, kann ich nur sagen: Wir brauchen die soziale Marktwirtschaft. Die Kommission und die Hauptstädte müssen jetzt Bürokratieabbau pushen, die künstlichen Hürden im Binnenmarkt einreißen, pragmatische Handelspartnerschaften schließen und Europa endlich zum Hotspot für Kapital und Innovation machen.",
49,Javier | Zarzalejos,PPE,ES,197606,197606," – Señor presidente, señora vicepresidenta, nadie puede negar que en estos cien días lo que ha aparecido de manera muy clara son los grandes retos que la Comisión tiene ante sí. La simplificación probablemente será el menor si lo comparamos con la inmigración, con la defensa, con la competitividad.
A eso hay que añadir la negociación de un marco financiero que no será fácil, que requerirá decisiones importantes sobre la financiación de la Unión, y la preocupación que debemos mantener por el Estado de Derecho. A eso, además, hay que añadir que, si en los últimos años hemos tenido que enfrentarnos al caballo de Troya de la izquierda populista por Putin, ahora nos enfrentamos también al caballo de Troya de la extrema derecha populista y trumpista en Europa.
Por tanto, no va a ser fácil, entre otras cosas, señora vicepresidenta, porque desde hace demasiado tiempo demasiados Estados vienen gastando y legislando sin restricción y quieren seguir haciéndolo. Necesitamos, por tanto, una Comisión fuerte —pero no a expensas del Parlamento, sino con el Parlamento— para afrontar estos grandes retos que tenemos ante nosotros.",
50,Csaba | Dömötör,PfE,HU,260724,260724," – Elnök Úr! Van egy ügy, amelyről beszélnünk kell, ha már egyszer túl vagyunk az első száz napon. Egyre többet tudunk arról, hogy az Európai Bizottság hogyan finanszíroz baloldali aktivista hálózatokat szerte Európában. Ezeket civilnek állítják, de valójában politikai akciókat folytatnak. Illegális bevándorlókkal együttműködve perelnek államokat, cenzúrát szerveznek, vagy éppen azért kampányolnak, hogy csökkentsék az agrártámogatásokat. És hogyha valaki egy nyilvános listát szeretne arról, hogy összesen hány ilyen csoportot pénzelnek és mennyiért, azt hiába keresné, nincs egységes nyilvántartás erről.
Az adatigényléseket pedig botrányos érvelésekkel utasítják el. Például azzal, hogy az igénylő túl sok infót kér. Pár EP-képviselőnek küldenek ugyan listákat, de megtiltják nekik, hogy ezeket nyilvánosságra hozzák. Miért? Mennyire botrányos ez? A baloldali koalíció itt most azt akarja elérni, hogy az eddigi fedett kasszák mellé a Bizottság vegye át a USAID-árvák finanszírozását is. Na még mit nem! Mi nem bővíteni akarjuk ezeket a pénzcsapokat, hanem elzárni. Addig is követeljük, hozzák nyilvánosságra az eddigi szerződések listáját.",
51,Nora | Junco García,NI,ES,257022,257022," – Señor presidente, señora vicepresidenta, hoy hablamos de reducir la burocracia para mejorar la competitividad europea, pero hablemos claro: el cuello de botella más grave para la reindustrialización de España y de Europa es la energía, y no por falta de generación, sino por incapacidad o la negativa deliberada de garantizar el suministro donde se necesita.
Por ejemplo: en España, el 50 % de las solicitudes de alta de potencia para industria fueron rechazadas en 2024; el resultado: 60 000 millones de euros de inversión privada perdidos. Mientras nos inundan de normativas y discursos sobre transición energética, la realidad es que no hay infraestructuras suficientes ni voluntad política para modernizar.
Sin energía fiable y accesible no hay industria, no hay empleo y no hay soberanía económica. Mientras otros países multiplican su inversión en redes eléctricas, en España seguimos atrapados entre intereses políticos y burocracia asfixiante.
Si queremos un futuro industrial competitivo, es hora de acabar con esta parálisis: menos trabas, más infraestructura y más libertad para crecer.",
52,Marie-Pierre | Vedrenne,Renew,FR,197502,197502," – Monsieur le Président, Monsieur le Ministre, Madame la Commissaire, chers collègues, ces cent jours ont bouleversé l‘Europe et notre histoire. Désormais, l‘Europe ne doit pas hésiter, attendre ou se soumettre. Le temps des discours entendus et des consensus mous est révolu. Face aux prédateurs extérieurs et aux saboteurs intérieurs, nous n‘avons plus le choix.
Qui veut d‘une Europe impuissante? Ceux qui, au nom de la dérégulation, servent des puissances étrangères, affaiblissent nos industries et détruisent notre souveraineté, comme les Patriotes. D‘autres refusent le changement, paralysent nos avancées et condamnent l‘Europe à l‘attentisme, comme une partie de la gauche.
Une Europe faible est une Europe qui se tait. Nous refusons cette résignation. Nous avons enclenché le réarmement; nous avons posé les bases d‘une Europe industrielle forte; toutefois, cela ne suffit pas. Nous devons aller plus vite, frapper plus fort et imposer notre volonté. L‘heure est venue d‘assumer notre puissance et de défendre ce qui nous appartient: une Europe qui ne quémande pas son avenir mais l‘impose. Ceux qui veulent la voir chuter nous trouveront sur leur chemin.
L‘histoire ne pardonnera pas à une génération de lâches, alors agissons! Agissons maintenant!",
