,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
25,Jean-Paul | Garraud,PfE,FR,197628,197628," – Madame la Présidente, un changement radical de politique est indispensable en matière migratoire. La Commission européenne et plusieurs États tels que la France veulent une application rapide du pacte migratoire, en faisant croire que ainsi nos pays seraient protégés. C’est totalement faux. Le pacte migratoire ne fera qu’accélérer l’immigration de masse. Quant au retour dans les pays d’origine, si Mme von der Leyen se dit à présent favorable à une politique plus ferme, elle fait tout son possible pour favoriser les entrées. Avant de parler des retours, la première des priorités, c’est de bloquer les entrées, mais la Commission ne le veut pas.
Notre politique doit passer par une gestion rigoureuse de nos frontières extérieures et par des contrôles à nos frontières intérieures, comme l’Allemagne vient de le décider. Notre politique doit être similaire à celles de l’Italie et du Danemark pour externaliser les demandes d’asile. Le financement des pays tiers doit être subordonné à la mise en œuvre des accords de retour. L’Europe doit garantir la sécurité de ses citoyens et la souveraineté de ses nations. C’est une question de justice, de sécurité et de respect de la volonté populaire.",
26,Assita | Kanko,ECR,EN,197469,197469," – Madam President, Commissioner, dear colleagues, 'They do nothing for our safety.' This was the heartfelt cry from German families about the many knife attacks in their country. They feel powerless and abandoned by us.
Citizens are deeply concerned about the EU's failing migration policy. Integration is non-committal and border control barely exists. Taboos about protecting external borders and the illusion that return policy is a solution prevail, while only 20 % actually return.
Therefore, Germany, France and others are reintroducing internal border controls out of justified fear of attacks and to stop illegal migration – understandable, but this destroys our prosperity because we have internal borders popping up here and there. Europe loses a substance that guarantees the single market. Who will bear the brunt of this? The consumer, the traveller and our businesses.
If the EU still wants to be relevant, it's time to act more decisively. Throwing more money at Frontex will not help. Reviewing the agency's mandate and turning it into a real border protection agency will, and equipping, not hindering, the Member States to protect the EU external borders. I count on the new Commission to get serious about this.",
27,Fabienne | Keller,Renew,FR,22858,22858," – Madame la Présidente, Madame la Commissaire, «les migrations sont un défi européen exigeant une réponse européenne». Ces mots sont inscrits dans les conclusions de la réunion des chefs d’État du 17 octobre dernier. Voilà notre boussole pour gérer efficacement la migration, qui a conduit à l’adoption d’un accord historique au printemps dernier: le pacte européen sur l’asile et la migration.
Ce pacte offre des outils nouveaux et puissants pour lutter contre les flux irréguliers et pour décourager le départ des personnes qui ne relèvent pas de l’asile grâce à la procédure d’asile à la frontière, pour accélérer l’examen des demandes d’asile et pour protéger rapidement ceux qui sont persécutés, mais aussi pour assurer, grâce à ce pacte et à ces outils, un partage de responsabilités équitable et une solidarité nécessaire entre les États membres. Ce pacte est une véritable révolution, chers collègues, et la priorité des priorités, c’est d’assurer sa bonne mise en œuvre.
Je m’oppose fermement aux solutions dites innovantes d’externalisation de la politique des retours dans des hubs loin de chez nous. Il nous faut bien sûr travailler sur une nouvelle directive sur les retours. Cependant, de tels centres seraient inefficaces, coûtent une fortune aux contribuables et nous rendraient vulnérables au chantage de pays tiers, sans pour autant régler le sujet délicat de l’obtention des laissez-passer. Les unes après les autres, les tentatives des gouvernements de créer de tels systèmes se révèlent être des impasses. L’abandon de l’accord passé par le Royaume-Uni avec le Rwanda en est un exemple. Restons souverains et maîtres de notre politique d’immigration.
(L'oratrice refuse une question carton bleu de Fabrice Leggeri)",
28,Erik | Marquardt,Verts/ALE,DE,197462,197462," – Frau Präsidentin, Frau Kommissarin! Von den konservativen Kollegen wurde ja gerade gesagt: „Wir wollen die Kontrolle zurückgewinnen.“ Aus meiner Sicht ist das richtig. Es ist nur aus meiner Sicht auch richtig, mal festzustellen, dass die Wahrheit ist, dass wir in den letzten Jahren die Kontrolle verlieren, weil wir die Regeln, weil wir die Gesetze, die wir uns selbst gegeben haben, nicht mehr einhalten, teilweise auch nicht mehr einhalten wollen.
In Italien haben wir es gerade gesehen, wenn es um Grundrechte geht: Man darf in Demokratien Minderheiten nicht einfach einsperren, nur weil Mehrheiten das wollen. Daran erinnern sie Gerichte, und dann versuchen sie nicht, die Regeln einzuhalten, sondern die Gerichte anzugreifen. Das finde ich unerhört, muss ich ehrlich sagen, und ich finde auch unerhört, dass wir es nicht schaffen, bei Abkommen – und ich habe Ihnen genau zugehört, Frau Dalli – wie mit Tunesien und Libyen, wo man ja seine politischen Ziele haben kann, aber wo man auf der anderen Seite doch dafür sorgen muss, dass Frauen dort nicht systematisch vergewaltigt werden, dass Menschen nicht systematisch irgendwo eingesperrt oder sogar in die Wüste geschickt werden. Das sind doch Dinge, die für das Zusammenleben, für die Zusammenarbeit in der Migrationspolitik wichtig sind.
Geben Sie mir bitte dazu noch zwei Sätze. Das Erste ist: Ich erwarte von der Kommission, dass sie diese Grausamkeiten bei der externen Zusammenarbeit endlich anerkennt. Und ich erwarte von uns gemeinsam und besonders den Konservativen, dass wir den Migrationspakt ordentlich umsetzen. Bitte schielen Sie nicht nach rechts, wir kriegen das zusammen hin.",
29,Konstantinos | Arvanitis,The Left,EL,197701,197701," – Κυρία Πρόεδρε, αγαπητοί συνάδελφοι, άκουσα να υποστηρίζεται η άποψη να εμποδίσουμε τις αφίξεις. Μήπως να απεμπλακούμε από τις αιτίες που δημιουργούν το πρόβλημα;
Εδώ και πέντε χρόνια τονίζουμε ότι αυτό το νέο σύμφωνο που μας φέρατε θα είναι το τέλος του δικαιώματος στο άσυλο, θα είναι η ταφόπλακα της ευρωπαϊκής αλληλεγγύης. Εμείς το λέγαμε αυτό. Επιμείναμε και επιμένουμε ότι πρέπει να δούμε το θέμα των νόμιμων οδών μετανάστευσης, να εξετάσουμε το θέμα της υποχρεωτικότητας μεταξύ των κρατών μελών όσον αφορά την μετεγκατάσταση. Τι ιδέα ήταν αυτή, ο «εθελοντικός» χαρακτήρας; Τώρα βλέπουμε τα θέματα της Γερμανίας και αύριο της Γαλλίας. Μετατρέπετε ουσιαστικά τις χώρες υποδοχής σε στρατόπεδα της Ενωμένης Ευρώπης. Έχουμε και αυτή τη νέα ιδέα με την Αλβανία, δηλαδή στρατόπεδα εντός της Ευρώπης, αλλά εκτός της Ευρωπαϊκής Ένωσης.
Ειλικρινά πιστεύετε ότι κλείνοντας τα μάτια στην πραγματικότητα, διώχνοντας όσο πιο μακριά γίνεται από τις χώρες σας το πρόβλημα, όπως το θεωρείτε, δημιουργώντας τέτοιες συνθήκες, λύνετε ή ουσιαστικά συμβάλλετε σε ένα τεράστιο ανθρωπιστικό πρόβλημα, σε μια τεράστια κρίση;",
30,Monika | Beňová,NI,SK,23868,23868," – Vážená pani predsedajúca, ďakujem veľmi pekne, pani predsedajúca a pani komisárka. Vidím tu kolegov z Fideszu. Pamätajú si určite, keď sme v roku 2015 alebo 2016 na mimoriadnom zasadnutí Európskeho parlamentu v Bruseli boli donútení prijať rozhodnutie o povinnom prerozdeľovaní migrantov. Hovoríme o období spred deviatich rokov. Deväť rokov toto nefungovalo a napriek tomu sa to znovu dostalo do migračného paktu. Keď vieme, že to nefunguje, nefunguje nám ochrana vonkajšej hranice, nefunguje už ani Schengen, nefunguje nám návratová politika, nefunguje vlastne nič: nechápem Váš optimizmus, pani komisárka, keď ste tu vystúpili a povedali, že už nám chýba len ten posledný kúsok, doriešiť návratovú politiku. Návratová politika stojí Európsku úniu a jej členské štáty obrovské množstvo peňazí. A ešte ku kolegom, progresívcom a socialistom: my nie sme proti legálnej migrácii, ale tu hovoríme o ilegálnej migrácii. Hovoríme o tom, ako sa s tým majú členské štáty vysporiadať bez podpory Európskej komisie.",
31,Dolors | Montserrat,PPE,ES,197711,197711," – Señora presidenta, la frontera sur de Europa —Canarias, Ceuta y Melilla— está en grave riesgo de colapso ante la llegada constante de inmigrantes irregulares. Las mafias que trafican con personas no eligen al azar dónde envían sus pateras. Canarias, Ceuta y Melilla son las tres zonas que más inmigración irregular reciben hoy en toda Europa. Y no es por casualidad. Lo son porque el Gobierno de España no defiende nuestras fronteras ni a nuestros cuerpos de seguridad, elude la cooperación internacional, desoye a Europa y desprecia la ayuda de Frontex.
Señores socialistas, la política migratoria más inhumana es la que no existe, la que permite que las mafias campen a sus anchas y miles de personas mueran en el océano. La inacción y la irresponsabilidad del Gobierno de Sánchez no solo están poniendo en peligro la seguridad de la Unión Europea, sino la de los miles de migrantes utilizados por las mafias.
¿Y saben por qué? Porque al presidente Sánchez solo le preocupa aferrarse al poder y no dimitir ante los casos de corrupción que le acechan en su Gobierno, en su partido y en su entorno personal. Es inadmisible que el mismo presidente Sánchez que tarda un minuto en entregar una amnistía a un prófugo de la Justicia, que no duda en excarcelar a presos etarras, que asalta cada día las instituciones —como ayer la televisión pública española—, tenga a Canarias, Ceuta y Melilla agonizando, sin ayuda para atender a los menores no acompañados ni recursos para afrontar esta grave crisis migratoria.
El verdadero efecto llamada europeo se llama Pedro Sánchez. Europa debe actuar ya. Y obliguen a Sánchez a implementar el Pacto sobre Migración y Asilo.",
32,Matjaž | Nemec,S-D,SL,233862,233862," – Gospa predsednica! Ni problem politika Pedra Sancheza ali pa Španije, ampak neučinkovita in celostna migracijska politika Evropske unije, ki še ne deluje.
Dandanes migracije poganjajo kompleksni vzroki in krizna žarišča po vsem svetu in naš problem niso vračanja. Ampak nasprotno, naša največja težava je, da Evropa še naprej financira avtoritarce v severni Afriki, ki grobo zatirajo svoje lastne državljane. Kot tudi, da Evropa podpira obalne straže, ki istočasno igrajo vlogo tihotapcev ljudi. In to tudi, da Evropa še naprej pošilja orožje na krizna žarišča kot vključno z Izraelom.
Kako se lahko Evropa tako kratkovidno pretvarja, da naša politika in dejanja nimajo nobenih posledic? Seveda jih imajo.
Spoštovani, po osmih letih smo letos pred volitvami potrdili pakt o migracijah in azilu. Čeprav ta ni idealen, ponuja odgovore na izzive migracij.
Sedaj pa se moramo osredotoči na izvajanje sprejetega svežnja kot tudi na integracijo, učinkovito obravnavo ter seveda na sprejem. Ne pa na všečne ukrepe in besede, ki v resnici ne bodo imele učinka, kot tudi priseljevanja v Albanijo ne. In s tem bomo le pospešili in ojačali tok po Zahodnem Balkanu in seveda njeno pot pospešili do severa.",
33,Paolo | Borchia,PfE,IT,101039,101039," – Signora Presidente, onorevoli colleghi, questo dibattito avviene a pochi giorni da un drammatico fatto di sangue accaduto a Verona, la mia città, bellissima e ospitale, che si trova in Veneto, storicamente terra di emigrazione e di integrazione: un ragazzo maliano ha perso la vita dopo aver aggredito con un coltello un agente di polizia che, per difendersi, ha dovuto aprire il fuoco.
Questo è un episodio, uno dei tanti, che testimonia che, quando in un territorio arriva un numero spropositato di stranieri, la maggior parte dei quali non ha diritto alla protezione internazionale, poi diventa impossibile gestirne l'accoglienza.
Io avrei voluto, colleghi, che questo dibattito si svolgesse in maniera concreta e non ideologica, senza l'illusione che in Europa esistano opportunità e possibilità illimitate di accoglienza. Il titolo è ""Gestione ordinata ed efficacia della migrazione"": perfetto, il contrario di tutto quello che abbiamo visto finora.
In conclusione, vorrei esprimere il mio sgomento per il rapporto della commissione contro il razzismo e l'intolleranza dei nostri vicini di casa del Consiglio d'Europa che ""sputa veleno"" sulle forze dell'ordine italiane che, ricordo, vanno applaudite, non diffamate.
(L'oratore accetta di rispondere a una domanda ""cartellino blu"")",
34,Maria | Grapini,S-D,RO,124785,124785," – Stimate coleg, migrația este o problemă, într-adevăr, dar ați spus că nu sunteți de acord cu ceea ce s-a dezbătut și ați fi vrut să dezbatem concret cum să facem ca migrația ilegală să nu mai fie și, în același timp, să-i ajutăm pe cei care pleacă din motive economice. Spuneți-mi, care ar fi fost sau care sunt punctele dumneavoastră de vedere? Ce măsuri concrete aveți dumneavoastră pentru pactul pe migrație?",
35,Paolo | Borchia,PfE,IT,101039,101039," – Grazie collega della domanda, che mi dà l'opportunità di spiegare il nostro punto di vista. Chiaramente, le perturbazioni a livello geopolitico, a livello internazionale, ci dimostrano che adesso bisogna fare delle scelte, perché dovremo gestire un numero sempre crescente di persone che richiedono asilo.
Visto che le cifre ci dicono che la maggior parte delle richieste vengono rifiutate perché mancano i presupposti, noi non possiamo covare l'illusione che in Europa ci siano spazi, opportunità e modalità d'accoglienza per tutti quanti, per cui bisognerà fare delle scelte.",
36,Charlie | Weimers,ECR,EN,123562,123562," – Madam President, colleagues, the right won the election. Securing the border – once rejected as heresy – has become mainstream. The Council, even the Commission, recognise the need to prevent illegal entry, host refugees outside the EU and swiftly deport illegal migrants. But will the European Parliament defend Europe or open the floodgates?
On Monday, this House rejected the left's attempt to control the debate on migration. Now they will use their superpower – their unrivalled ability to whine and cry. For the past decade, this House has indulged the left colleagues. We cannot afford to lose another decade to leftist tears. There is a right‑wing majority in this House to stop illegal migration, stop asylum abuse, and stop the weaponisation of migrants. It's time we use it.",
37,Abir | Al-Sahlani,Renew,SV,197400,197400,"hur det ska gå till.
Återvandring utan att ta hänsyn till möjligheterna för den som återvänder att reintegreras är inte svaret. Återvandring utan att ta hänsyn till förutsättningarna i mottagarländerna är inte svaret. Återvandring utan fokus på behovet hos den enskilda mänskliga situationen, människorna bakom statistiken, är inte svaret. Att hela tiden svara ”skicka tillbaka” är inte svaret.
Svaret däremot är migrationspakten. Säkra och lagliga vägar in måste vara kärnan i den europeiska migrationspolitiken, som alltid bygger på respekten för de mänskliga rättigheterna och att garantera människors säkerhet. Vårt enda svar kan inte vara att skicka tillbaka. Återvändande måste vara en del av ett ramverk. Återvändande måste vara en del, en pusselbit, i vår migrations helhet.
(Talaren godtog en fråga (""blått kort"").)",
38,Rihards | Kols,ECR,EN,220871,220871," – I have a very simple question. We talk about returns. The definition of returns, according to the legal basis, is actually 'expulsion'. It's not about returning somebody who's wandering around Europe; we are returning those who are not eligible for international protection. And that is the question.
So do you see the equal sign between returns and expulsion? Expulsion is a legal decision by law enforcement institutions that is not a political decision and should be enforced.",
39,Abir | Al-Sahlani,Renew,EN,197400,197400," – I maybe do not see the conflict in your question or the big issue in your question. I do believe that what we are differing in is 'how do we do it?' Nobody here is defending the overstay of everyone here. No one is defending that.
What we are talking about is: how do we make people return? How do we enable them actually to have a life in dignity when they go back home? How do we make their countries of origin receive them? And how do we make sure that these people are not in a limbo where nobody wants them and their lives are put on hold?",
40,Ignazio Roberto | Marino,Verts/ALE,IT,257132,257132,"... migrazione efficace e olistica, dice il titolo. Suggerisco di iniziare dall'onestà intellettuale, assente in quella parte di quest'Aula due giorni fa, che bocciò la discussione sulla deportazione e la detenzione in un lager al di fuori dei confini europei, di migranti che fuggono per sottrarsi alla violenza, alla fame, alla povertà.
L'accordo del governo Meloni con l'Albania ha un precedente: la base di Guantánamo, dove i prigionieri possono essere trattati al di fuori della legge. Ma nel caso di Guantánamo si tratta di sospetti di terrorismo. Qui si tratta del trattamento ""olistico"" di persone disperate.
Immagino che ognuno di voi ieri sera, compreso l'onorevole Procaccini, che ringrazio per l'ascolto, abbia avuto un'ottima cena e questa mattina una tonificante doccia calda. Ecco allora la visione olistica nelle parole del vicepresidente del Consiglio italiano, cito: ""I confini sono sacri e cani e porci arrivano in Europa"". Non so per i porci, ma i nostri amati cani domestici, in Europa, ricevono un trattamento ben più olistico che il governo Meloni...
(La Presidente toglie la parola all'oratore)",
41,Siegfried | Mureşan,PPE,EN,124802,124802," – Madam President, dear colleagues, Russia and Belarus are exploiting migrants in an attempt to destabilise the European Union. They are sending people illegally across the border into the European Union, challenging, threatening our security. This is a danger for the security of the European Union. We need to recognise this and we need to act on this. Anything illegal has to be tackled. The European Union needs to stand up for the rule of law. We need to defend the rule of law. Illegal migration is to be tackled. That is why a proposal on returns is to be welcomed.
We are now seeing an instrumentalisation of migration against the security of the European Union, with a clear attempt to divide us by the autocracies around the European Union. Russia is trying to instrumentalise migration against us through Belarus towards Poland. They will not hesitate to work with countries that are close to them in the Middle East and in Africa to continue to instrumentalise migration. We need to recognise this. We need to protect our borders properly. We need to protect ourselves from autocrats who are trying to destabilise our democracies, and we need to protect our external border as well, so that the freedom of movement inside the European Union can continue.",
42,Jorge | Buxadé Villalba,PfE,ES,197829,197829," – Señora presidente, contra la inmigración ilegal, deportación: contra las inmigraciones masivas, deportaciones masivas. Se fomenta el empleo, la iniciativa empresarial, la producción industrial o la práctica del deporte, pero que los inmigrantes que entran ilegalmente en Europa se devuelvan a sus países no es una opción que haya que fomentar, es cumplir la ley. Los europeos quieren deportaciones masivas y están hartos de la palabrería cosmética de Von der Leyen.
Hace seis días, sesenta y cinco pakistaníes entraron en Europa ilegalmente por las islas Canarias en un barco de las mafias. La ruta más corta desde Pakistán a España es Irán, Irak, Jordania, Israel, Egipto, Libia, Argelia, Túnez, Marruecos y Mauritania. Nueve estados musulmanes los han dejado pasar, pero ¿por qué no se quedan ahí? ¿Y cuántos de estos pakistaníes forman parte del Estado Islámico y vienen a cometer atentados terroristas a Europa? No tenemos ni una sola información. ¿Qué impide meter a esos sesenta y cinco pakistaníes en un avión y mandarlos a Islamabad? Solo su debilidad y su complicidad. Así que basta de palabrería: todo lo que no sea combatir las mafias y devolverlos a sus países no lo vamos a aceptar.",
43,Elena | Yoncheva,Renew,EN,197842,197842," – Madam President, if you want the European migration policy to be fair to those who need protection, it should be firm and effective to others who don't have the right to stay. Almost half of the people who arrive in Europe do not receive asylum status. Last year, less than 20 % of those with return decisions were actually returned. Yes, Commissioner Dalli, we need to do more. Returns is the missing puzzle in the European Union migration policy. We need a new and effective return policy, but we also need the right approach.
Lessons must be learned from the Italian–Albanian deal. Such deals are expensive and ineffective, and open the door to legal challenges. What is most worrying, some Member States see this as a way to avoid the implementation of the migration pact. Instead, we should focus on working with countries of origin, establishing sustainable partnership and implementation of the migration pact without delay.",
44,Ελισσάβετ | Βόζεμπεργκ-Βρυωνίδη,PPE,EL,125065,125065," – Κυρία Πρόεδρε, στο Ευρωπαϊκό Συμβούλιο στις 17 Οκτωβρίου συζητήθηκε εκτενώς το ζήτημα της μετανάστευσης υπό το βάρος νέων πρόσφατων πρωτοβουλιών, όπως της Γερμανίας με προσωρινούς ελέγχους στα εσωτερικά σύνορα και της Ιταλίας με τη μεταφορά μεταναστών στην Αλβανία. Δεν θα σταματήσουμε να τονίζουμε ότι η αντιμετώπιση του θέματος απαιτεί υπεύθυνη από όλα τα κράτη μέλη εφαρμογή της νέας νομοθεσίας που στηρίζεται στην αλληλεγγύη. Η ίση κατανομή βαρών, η πάταξη των κυκλωμάτων των διακινητών και η φύλαξη των εξωτερικών συνόρων της Ένωσης αποτελούν βραχίονες του νέου πακέτου. Οι επιστροφές, επιπρόσθετα, εγγυώνται και καθορίζουν την επιτυχή εφαρμογή του. Γι' αυτό, οι ηγέτες της Ένωσης ζήτησαν από την Επιτροπή νομοθετική πρόταση άμεσα και τάχιστα για τις επιστροφές και σαφή αναγνώριση των ασφαλών τρίτων χωρών. Απαιτείται από όλους μας ενιαία στάση και άμεση εφαρμογή της νομοθεσίας που πρόσφατα ψηφίσαμε. Όταν μιλάμε για δίκαιη ευρωπαϊκή μεταναστευτική πολιτική, οφείλουμε και να το εννοούμε.",
45,Tom | Vandendriessche,PfE,NL,185771,185771," – Voorzitter, tijdens dit debat komen er opnieuw honderddertig asielzoekers bij in Europa. Elk uur van elke dag van elke maand. Meer dan drieduizend asielzoekers per dag. De helft van hen zijn bovendien asielbedriegers. Ze misbruiken asielrecht om te migreren en vier van de vijf van deze gelukzoekers keren bovendien helemaal niet meer terug. Tijdens het debat komen er dus vijftig illegalen bij in Europa.
De Europese Unie observeert, debatteert, overweegt, palavert en delibereert, maar weigert tot actie over te gaan. Nochtans is de oplossing evident. Illegalen moeten we actief opsporen en terugsturen. Landen die hun illegalen niet willen terugnemen, mogen geen euro aan ontwikkelingshulp meer ontvangen. We kunnen hen economisch boycotten, visumsancties opleggen en financiële stromen stoppen, totdat ze meewerken. De Europese Unie kan hier haar meerwaarde bewijzen. Waarom gebeurt dat eigenlijk niet?",
46,Rasa | Juknevičienė,PPE,LT,197840,197840," – Gerbiama Pirmininke! Gerbiami kolegos, tarptautinėje teisėje susiduria dvi konkuruojančios vertybės – ir abi labai svarbios - individualios migrantų teisės ir valstybės saugumas, teritorinis vientisumas. Antroji nėra pakankamai įtvirtinta mūsų teisėje. Sienų apsauga yra esminė prielaida valstybės saugumui. Mes privalome iš esmės pakeisti savo išorės sienų apsaugos politiką. Be išorinių sienų apsaugos, įskaitant fizines sienas, nebus veiksmingo Šengeno. Kairiųjų migracijos politika nelegalios migracijos atžvilgiu atvedė į šią salę kraštutinius radikalus. Nelegali instrumentalizuota migracija tampa diktatorių ginklu prieš demokratijas. Turime tai sustabdyti!",
47,Harald | Vilimsky,PfE,DE,125001,125001," – Frau Präsidentin, meine sehr geehrten Damen und Herren! Die gesamte Irrwitzigkeit der sogenannten Migrations- und Flüchtlingsthematik zeigt sich an einem aktuellen Beispiel in meiner Heimatstadt Wien, wo eine syrische Familie die Summe von 4 600 Euro netto Monat für Monat von der öffentlichen Hand erhält. Und neben diesen 4 600 Euro, die diese syrische Familie in Wien erhält, kommt noch ein Klimabonus dazu, der einmalig im vergangenen Monat im Ausmaß von über 400 Euro bezahlt wurde, und dazu noch eine sogenannte Mietzinsbeihilfe, sodass in Summe diese syrische Familie 5 500 Euro von der öffentlichen Hand erhält, und das ist mehr als das Doppelte, was ein normaler Arbeiter hier in meiner Heimatstadt verdient.
Das heißt also, dass hier eine ganz große Diskussion darüber entstanden ist, dass diejenigen, die Steuern zahlen, die zum allgemeinen Wohl beitragen, hier auf der anderen Seite Personen finanzieren, die unter dem Titel der Schutzwürdigkeit zu uns gekommen sind und zu zwei Dritteln – und das zeigen alle Statistiken – nicht schutzwürdig sind, weder Genfer Konventionsstatus erhalten, weder subsidiär noch humanitär entsprechenden Schutzstatus genießen.
Die einzige Lösung kann nur sein, diesen Menschen in ihrer Heimat zu helfen, sie auf ihrem Kontinent zu halten und sie nicht mehr nach Europa zu lassen.",
48,François-Xavier | Bellamy,PPE,FR,197534,197534," – Madame la Présidente, nous voulons effectivement remettre sur la table la directive retour, et, parce que nous avons imposé ce débat, la gauche hurle au scandale. J’entendais nos collègues de Renew, comme Valérie Hayer, immédiatement crier au populisme. Mes chers collègues, dans quel monde vivez-vous?
L’année dernière, sur les expulsions décidées par les pays européens, seules 20 % ont été exécutées en moyenne – moins de 10 % en France. Pourquoi? Principalement à cause de notre droit. C’est la loi contre la loi. C’est le droit, souvent le droit européen et les décisions de justice, contre nos principes les plus fondamentaux, comme le droit d’asile, qui est en réalité détourné tous les jours par les mafias de passeurs, qui utilisent les vulnérabilités de notre réponse juridique.
Il est temps de sortir de l’impuissance. Si nous ne le faisons pas aujourd’hui, c’est l’idée même de la démocratie qui sera contestée dans le cœur et dans l’esprit des citoyens de nos pays. Il est temps de réagir enfin, pour que nos pays décident de qui rentre et de qui s’établit sur leur sol, plutôt que de laisser d’autres et ces mafias criminelles décider à notre place.
(L'orateur accepte une question carton bleu)",
49,Malika | Sorel,PfE,FR,256871,256871," – Votre collègue du PPE, Mme Düpont, vient de nous dire il y a quelques instants que le PPE était favorable à la répartition des migrants illégaux à travers les États membres de l’Union européenne; elle a même parlé de principe de solidarité. Est-ce que vous confirmez cela, Monsieur Bellamy?",
50,François-Xavier | Bellamy,PPE,FR,197534,197534," – C’est bien sûr totalement faux, et ceux qui pourront écouter le propos de Lena Düpont et suivre le travail que nous faisons avec nos collègues du PPE le verront avec clarté. Nous défendons le fait de mettre fin à l’immigration illégale en Europe. Nous ne voulons pas répartir les migrants illégaux; nous voulons faire en sorte qu’ils repartent. C’est tout l’objet de ce travail sur la directive retour, que nous mènerons avec tous nos collègues qui sont ici. C’est nous qui avons posé ce débat sur la table aujourd’hui, et nous sommes fiers de travailler pour faire en sorte que l’Europe construise ensemble une stratégie efficace. C’est peut être une différence que nous avons: une stratégie collective pour faire en sorte de lutter contre l’immigration illégale et pour que nos États gardent leur souveraineté sur leur politique migratoire.",
51,Paulo | Cunha,PPE,PT,257078,257078," – Senhora Presidente, Senhoras e Senhores Deputados, a crise migratória é um dos maiores desafios da nossa era. É imperativo que abordemos esta questão com humanidade e dignidade.
Em Portugal, sob a liderança do Governo da Aliança Democrática, temos implementado medidas exemplares que refletem estes valores fundamentais. O Plano de Ação para as Migrações do nosso Governo promove um sistema eficaz para acolher os que querem entrar, mas simultaneamente intransigente na fiscalização e no combate aos abusos, ao exigir um vínculo a todos os migrantes que queiram tratar da sua regularização. Assim, facilitamos a integração e reduzimos a imigração irregular. Queremos garantir que cada migrante que chega ao nosso país é tratado com respeito e tem acesso a condições de vida dignas enquanto aguarda a análise do seu pedido de asilo.
Temos que procurar soluções inovadoras que respeitem estes princípios. Além das alterações legais introduzidas, o primeiro‑ministro português anunciou recentemente a criação de centros de acolhimento para imigrantes em território português como uma nova opção para uma gestão integrada.
Somos contra o recurso a fundos comunitários para a construção de muros nas nossas fronteiras externas. Defendemos o investimento no uso de tecnologia avançada, na vigilância e na cooperação entre Estados‑Membros. A gestão eficaz e o fortalecimento das fronteiras externas da União Europeia são elementos‑chave para um espaço Schengen sem controlos das fronteiras internas. Só resolveremos a crise migratória se combatermos as...
(a Presidente retira a palavra ao orador)",
52,Bartłomiej | Sienkiewicz,PPE,PL,86057,86057," – Pani Przewodnicząca! Zanim zaczną działać mechanizmy Paktu, pilnie musimy ograniczyć napływ tych uchodźców, którzy są elementem agresji hybrydowej. Dotychczasowe procedury stawiają Unię Europejską w sytuacji bezradności. Używanie statusu azylantów jest częścią agresji Moskwy i Mińska. Często nie znamy faktycznych danych osób nielegalnie przekraczających granicę i ubiegających się o azyl. Mamy prawo wiedzieć, kto do nas przyjeżdża, a jak nie możemy wiedzieć, mamy prawo odmówić im wejścia na nasze terytorium.
W doktrynie rosyjskiej nie ma rozróżnienia między narzędziami prowadzenia wojny. Ich dyplomacja, akty dywersji, których dopuszczają się na Zachodzie, czy organizowani przez nich migranci, są takim samym instrumentem prowadzenia wojny jak ich czołgi i rakiety. Oczekuję zrozumienia tego faktu, szczególnie po lewej stronie tej sali.",
53,Loránt | Vincze,PPE,HU,98582,98582," – Tisztelt Elnök Asszony! Jó látni, jó hallani, hogy a józan ész kezd visszatérni az Európai Parlamentbe, hiszen öt évvel ezelőtt, aki olyan intézkedéseket javasolt, amelyek az illegális migrációt akarták megállítani, rögtön rásütötték a szélsőséges jelzőt. Végül sikerült ledönteni a tabukat, pontosabban a választók döntötték le a tabukat, amikor júniusban azt mondták, hogy ez fontos ügy, tessék megoldani. Mert számukra az illegális bevándorlással összefüggő támadások számának növekedése, a szociális kiadások emelkedése, az egyesek számára jól jövedelmező migránsbiznisz elfogadhatatlan.
A nyár elején utolsó száz méteren született a migrációs paktum. Félsiker, félmegoldás. Annyit sikerült akkor elérni, de az elkezdett úton most egészen végig kell menni. A kiutasítási irányelvben például nem kell majd óvatoskodni. Ez egy szigorú és egyértelmű intézkedéseket tartalmazó jogszabály kell legyen. És emellett további kiegészítő törvényekre lesz szükség, de én azt gondolom, most megvan az a parlamenti többség, amely elszánt és bátor, és képes a korábban kényelmetlennek látszó döntéseket megtenni. A polgárok erre adtak nekünk megbízást és feladatot.",
54,Paulius | Saudargas,PPE,EN,256809,256809," – Madam President, dear colleagues, Europe is full. In parallel with a strategic and cautious integration policy – which is a long‑term solution – the only answer is fostering returns. We should be especially alert in the context of instrumentalised immigration. During Lukashenko's hybrid attack on Lithuania, Latvia and Poland, around 150 000 illegal crossings were registered in a short‑time slot, and these crossings were accompanied by the special forces of Belarus, which in some cases forced the migrants to enter the European Union using their brutal armed force. Any kind of further escalation is possible in such a context. Our countries faced a need for an urgent solution.
We Lithuanians built a physical barrier on our own account in a record time, but what we really lacked was the common European‑wide approach to returns. The negotiations with third countries on admitting their nationals, for example Iraq, were complicated. Only together as the EU, we can do it.
To demolish Schengen and to build walls between ourselves is not a European solution. To strengthen the external borders and to foster the return process, this is the answer.",
